ruleID,iSession,iBlock,iTrial,stiID,category,choice,presskey,rating,feedback,choRT,rateRT,recDU
1,1,2,73,7,2,2,1,4,1,1.875,0.837,4.481
1,1,2,74,22,1,1,2,4,1,1.218,0.991,5.150
1,1,2,75,2,1,1,2,5,1,1.665,1.283,4.530
1,1,2,76,23,2,2,1,5,1,0.762,1.551,5.459
1,1,2,77,7,2,2,1,5,1,0.688,0.833,4.652
1,1,2,78,21,1,1,2,5,1,0.687,0.777,4.828
1,1,2,79,6,1,1,2,5,1,0.668,0.342,4.362
1,1,2,80,18,1,1,2,5,1,0.615,0.308,4.478
1,1,2,81,1,1,1,2,5,1,1.162,1.457,7.772
1,1,2,82,15,1,1,2,5,1,0.670,1.468,4.224
1,1,2,83,8,2,2,1,4,1,1.154,1.105,4.121
1,1,2,84,28,1,1,2,4,1,0.881,0.870,4.293
1,1,2,85,14,2,2,1,4,1,0.865,0.895,3.618
1,1,2,86,31,1,1,2,5,1,0.729,0.794,4.107
1,1,2,87,2,1,1,2,5,1,1.158,0.888,4.060
1,1,2,88,26,2,2,1,5,1,0.770,0.854,3.894
1,1,2,89,5,1,1,2,5,1,0.783,0.265,4.219
1,1,2,90,9,2,2,1,5,1,1.570,0.486,3.793
1,1,2,91,13,2,2,1,6,1,1.000,0.317,4.621
1,1,2,92,10,2,2,1,6,1,0.983,0.272,3.717
1,1,2,93,3,2,2,1,6,1,0.773,0.216,3.611
1,1,2,94,12,1,1,2,5,1,0.964,1.326,3.821
1,1,2,95,14,2,2,1,6,1,0.824,0.455,3.634
1,1,2,96,9,2,1,2,6,0,2.979,0.686,7.773
1,1,2,97,21,1,1,2,5,1,3.382,0.284,3.467
1,1,2,98,28,1,1,2,6,1,0.884,0.157,4.342
1,1,2,99,24,2,2,1,6,1,1.733,1.009,3.626
1,1,2,100,16,1,1,2,6,1,1.140,1.062,3.862
1,1,2,101,11,1,1,2,6,1,0.785,0.351,3.428
1,1,2,102,26,2,2,1,6,1,1.784,1.030,6.555
1,1,2,103,32,1,1,2,6,1,0.657,0.211,3.649
1,1,2,104,24,2,2,1,6,1,0.534,0.224,3.968
1,1,2,105,4,2,2,1,6,1,0.691,0.384,3.747
1,1,2,106,1,1,1,2,6,1,0.637,0.653,3.805
1,1,2,107,30,2,2,1,6,1,0.681,0.125,3.647
1,1,2,108,12,1,1,2,6,1,0.700,0.320,3.771
1,1,2,109,17,1,1,2,6,1,2.728,0.724,3.764
1,1,2,110,4,2,2,1,6,1,0.809,0.655,3.700
1,1,2,111,27,1,1,2,6,1,0.651,0.538,3.893
1,1,2,112,25,2,2,1,6,1,0.993,0.665,3.547
1,1,2,113,30,2,2,1,6,1,1.848,1.269,3.649
1,1,2,114,3,2,2,1,6,1,0.703,0.371,3.353
1,1,2,115,25,2,2,1,6,1,0.815,0.300,3.516
1,1,2,116,5,1,1,2,6,1,0.973,0.643,3.629
1,1,2,117,20,2,2,1,6,1,1.291,0.870,3.245
1,1,2,118,11,1,1,2,6,1,1.417,0.228,3.692
1,1,2,119,29,2,2,1,6,1,1.335,0.823,3.230
1,1,2,120,18,1,1,2,6,1,0.642,0.553,3.699
1,1,2,121,31,1,1,2,6,1,1.045,0.140,3.905
1,1,2,122,20,2,2,1,6,1,0.887,0.254,3.677
1,1,2,123,8,2,2,1,6,1,0.883,0.342,3.885
1,1,2,124,6,1,1,2,6,1,0.923,0.132,3.436
1,1,2,125,29,2,2,1,6,1,1.043,0.281,3.394
1,1,2,126,16,1,1,2,6,1,0.826,0.131,3.633
1,1,2,127,22,1,1,2,6,1,0.897,0.221,4.014
1,1,2,128,23,2,2,1,6,1,0.605,0.191,3.604
