ruleID,iSession,iBlock,iTrial,stiID,category,choice,presskey,rating,feedback,choRT,rateRT,recDU
1,1,2,123,25,2,2,1,1,1,1.050,0.728,6.060
1,1,2,124,12,1,1,2,3,1,1.089,1.858,6.355
1,1,2,125,18,1,1,2,3,1,1.007,1.336,7.017
1,1,2,126,16,1,1,2,4,1,0.925,1.704,6.337
1,1,2,127,17,1,1,2,3,1,1.027,1.660,6.606
1,1,2,128,20,2,2,1,4,1,0.907,1.385,7.016
1,1,3,129,27,1,1,2,4,1,1.131,1.779,6.700
1,1,3,130,27,1,1,2,4,1,0.984,0.663,6.410
1,1,3,131,30,2,2,1,4,1,1.334,1.644,7.596
1,1,3,132,10,2,2,1,4,1,0.865,1.227,5.989
1,1,3,133,4,2,2,1,4,1,1.603,0.970,6.485
1,1,3,134,6,1,1,2,4,1,1.081,1.011,6.810
1,1,3,135,22,1,1,2,5,1,0.797,1.499,6.360
1,1,3,136,15,1,1,2,5,1,0.818,1.962,6.730
1,1,3,137,5,1,1,2,5,1,2.105,1.245,6.491
1,1,3,138,25,2,2,1,5,1,1.196,1.187,6.082
1,1,3,139,7,2,2,1,5,1,6.779,1.556,8.847
1,1,3,140,19,2,2,1,5,1,1.282,1.191,7.099
1,1,3,141,17,1,1,2,5,1,1.782,1.113,6.203
1,1,3,142,13,2,2,1,5,1,1.344,1.076,6.483
1,1,3,143,32,1,1,2,5,1,1.110,1.127,6.333
1,1,3,144,12,1,1,2,5,1,0.864,1.170,6.480
1,1,3,145,10,2,2,1,5,1,1.991,1.261,6.145
1,1,3,146,25,2,2,1,5,1,1.029,1.238,6.170
1,1,3,147,26,2,2,1,5,1,0.909,1.021,5.509
1,1,3,148,32,1,1,2,5,1,0.919,0.881,7.003
1,1,3,149,26,2,2,1,5,1,0.885,1.102,5.789
1,1,3,150,20,2,2,1,5,1,0.813,1.026,5.836
1,1,3,151,3,2,2,1,5,1,0.852,1.198,5.544
1,1,3,152,8,2,2,1,5,1,0.820,1.218,6.074
1,1,3,153,16,1,1,2,5,1,1.179,0.904,5.880
1,1,3,154,11,1,1,2,5,1,0.930,1.024,5.802
1,1,3,155,2,1,1,2,6,1,0.924,1.358,5.645
1,1,3,156,1,1,1,2,6,1,0.836,1.039,6.929
1,1,3,157,18,1,1,2,6,1,0.694,0.648,5.994
1,1,3,158,20,2,2,1,6,1,1.792,0.945,5.505
1,1,3,159,15,1,1,2,6,1,0.842,1.365,5.371
1,1,3,160,21,1,1,2,6,1,1.146,0.940,6.623
1,1,3,161,24,2,2,1,6,1,1.643,1.694,11.913
1,1,3,162,31,1,1,2,6,1,0.917,0.836,5.202
1,1,3,163,29,2,2,1,6,1,0.861,1.073,5.203
1,1,3,164,14,2,2,1,6,1,1.020,1.240,5.327
1,1,3,165,1,1,1,2,6,1,0.884,1.065,5.434
1,1,3,166,21,1,1,2,6,1,0.909,0.756,5.541
1,1,3,167,28,1,1,2,6,1,0.738,1.041,5.030
1,1,3,168,18,1,1,2,6,1,0.572,1.000,4.662
1,1,3,169,14,2,2,1,6,1,1.322,0.920,4.386
1,1,3,170,3,2,2,1,6,1,1.508,1.188,4.826
1,1,3,171,31,1,1,2,6,1,0.718,0.913,5.451
1,1,3,172,6,1,1,2,6,1,0.959,1.019,5.193
1,1,3,173,13,2,2,1,6,1,1.603,0.899,4.643
1,1,3,174,11,1,1,2,6,1,0.835,0.852,5.387
1,1,3,175,23,2,2,1,6,1,1.126,0.971,5.097
1,1,3,176,7,2,2,1,6,1,1.043,1.129,4.588
1,1,3,177,22,1,1,2,6,1,0.981,1.182,4.424
1,1,3,178,2,1,1,2,6,1,0.780,0.880,4.604
1,1,3,179,24,2,2,1,6,1,1.495,1.733,4.941
1,1,3,180,23,2,2,1,6,1,1.140,0.974,3.708
1,1,3,181,4,2,2,1,6,1,1.004,1.091,5.242
1,1,3,182,28,1,1,2,6,1,0.748,0.847,4.545
1,1,3,183,29,2,2,1,6,1,1.408,1.115,5.813
1,1,3,184,12,1,1,2,6,1,0.767,0.794,4.315
1,1,3,185,8,2,2,1,6,1,0.998,0.910,3.760
1,1,3,186,17,1,1,2,6,1,1.638,0.940,3.874
1,1,3,187,30,2,2,1,6,1,1.223,0.922,4.498
1,1,3,188,16,1,1,2,6,1,0.775,0.917,4.329
1,1,3,189,5,1,1,2,6,1,0.613,0.851,4.139
1,1,3,190,9,2,2,1,6,1,1.239,0.925,4.705
1,1,3,191,9,2,2,1,6,1,1.463,0.986,4.179
1,1,3,192,19,2,2,1,6,1,0.991,1.058,4.108
