rank,stream_index,run_index,error,subject_id,plot_path
1002,1367,1367,0.0730659577767487,107,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_107_trajectory_accuracy.png
1003,3993,3993,0.07307051505055732,107,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_107_trajectory_accuracy.png
4000,6918,6918,0.0984533046282107,107,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_107_trajectory_accuracy.png
4001,3057,3057,0.0984637189716862,107,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_107_trajectory_accuracy.png
4002,6760,6760,0.0984646786320408,107,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_107_trajectory_accuracy.png
4003,5941,5941,0.09846967709682754,107,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_107_trajectory_accuracy.png
1,1841,1841,0.0894018455119057,102,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_102_trajectory_accuracy.png
2,6450,6450,0.08950305740451238,102,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_102_trajectory_accuracy.png
3,5952,5952,0.08959968635994427,102,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_102_trajectory_accuracy.png
4,4103,4103,0.09021860298460158,102,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_102_trajectory_accuracy.png
100,7707,7707,0.09231828505400375,102,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_102_trajectory_accuracy.png
101,2234,2234,0.09232247849845894,102,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_102_trajectory_accuracy.png
102,645,645,0.09232613791987149,102,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_102_trajectory_accuracy.png
103,1436,1436,0.09232740341951731,102,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_102_trajectory_accuracy.png
1000,3032,3032,0.1118967460627619,102,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_102_trajectory_accuracy.png
1001,2954,2954,0.11190233032649756,102,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_102_trajectory_accuracy.png
1002,4625,4625,0.11190306185020324,102,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_102_trajectory_accuracy.png
1003,7167,7167,0.11190494820046652,102,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_102_trajectory_accuracy.png
4000,3742,3742,0.1380714694138043,102,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_102_trajectory_accuracy.png
4001,1695,1695,0.13807740273098604,102,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_102_trajectory_accuracy.png
4002,2477,2477,0.1380782497188077,102,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_102_trajectory_accuracy.png
4003,2004,2004,0.13808218111159404,102,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_102_trajectory_accuracy.png
1,5322,5322,0.10715081845837571,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_111_trajectory_accuracy.png
2,4439,4439,0.1079942471338484,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_111_trajectory_accuracy.png
3,3723,3723,0.10857318584012604,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_111_trajectory_accuracy.png
4,7731,7731,0.10908502904978526,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_111_trajectory_accuracy.png
100,7106,7106,0.1179049437995133,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_111_trajectory_accuracy.png
101,5936,5936,0.11794879730200199,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_111_trajectory_accuracy.png
102,2766,2766,0.11796957140048148,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_111_trajectory_accuracy.png
103,5228,5228,0.11804941796269715,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_111_trajectory_accuracy.png
