rank,stream_index,run_index,error,subject_id,plot_path
12,5864,5864,0.11204710898361107,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_111_top16_posterior.png
13,791,791,0.11207220396590879,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_111_top16_posterior.png
14,2589,2589,0.11253984748562545,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_111_top16_posterior.png
15,4246,4246,0.11267922678825257,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_111_top16_posterior.png
16,7163,7163,0.11280603946629443,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_111_top16_posterior.png
1,6154,6154,0.02608039909917665,117,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_117_top16_posterior.png
2,1556,1556,0.02649422226225705,117,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_117_top16_posterior.png
3,7177,7177,0.02681559986609736,117,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_117_top16_posterior.png
4,4956,4956,0.02705740226336847,117,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_117_top16_posterior.png
5,5328,5328,0.02737097135913846,117,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_117_top16_posterior.png
6,4221,4221,0.02754304856417478,117,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_117_top16_posterior.png
7,7107,7107,0.027554602970053094,117,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_117_top16_posterior.png
8,1424,1424,0.027769244578022188,117,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_117_top16_posterior.png
9,6025,6025,0.027859339093130302,117,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_117_top16_posterior.png
10,2584,2584,0.027864670931029078,117,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_117_top16_posterior.png
11,6775,6775,0.027957602498791197,117,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_117_top16_posterior.png
12,436,436,0.027966101228798668,117,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_117_top16_posterior.png
13,4268,4268,0.028094237050965667,117,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_117_top16_posterior.png
14,2369,2369,0.028097016950328242,117,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_117_top16_posterior.png
15,5546,5546,0.028111933230399618,117,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_117_top16_posterior.png
16,3102,3102,0.02825054255120955,117,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_117_top16_posterior.png
1,3908,3908,0.054245581296054945,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_116_top16_posterior.png
2,1132,1132,0.06387272007439308,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_116_top16_posterior.png
3,3861,3861,0.0642468750376801,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_116_top16_posterior.png
4,6106,6106,0.06561010020595395,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_116_top16_posterior.png
5,634,634,0.06594923038981673,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_116_top16_posterior.png
6,3084,3084,0.06633131499956701,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_116_top16_posterior.png
7,1515,1515,0.06704329279028645,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_116_top16_posterior.png
8,7664,7664,0.06717042717665846,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_116_top16_posterior.png
9,6904,6904,0.0672363616502109,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_116_top16_posterior.png
10,7248,7248,0.06728178542551419,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_116_top16_posterior.png
11,3888,3888,0.0673670100223668,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_116_top16_posterior.png
12,7174,7174,0.06748333949931254,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_116_top16_posterior.png
13,1236,1236,0.06849986399725307,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_116_top16_posterior.png
14,6324,6324,0.06863966967536453,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_116_top16_posterior.png
15,5764,5764,0.06866760024370641,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_116_top16_posterior.png
16,6300,6300,0.06901424600108168,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_116_top16_posterior.png
1,4609,4609,0.06801472948365954,113,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_113_top16_posterior.png
2,5367,5367,0.06803352021589515,113,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_113_top16_posterior.png
3,7075,7075,0.06904229705107548,113,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_113_top16_posterior.png
4,5100,5100,0.07047609022835934,113,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_113_top16_posterior.png
5,3041,3041,0.07061699032488326,113,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_113_top16_posterior.png
6,173,173,0.0709931886812349,113,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_113_top16_posterior.png
7,3340,3340,0.07127138795341237,113,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_113_top16_posterior.png
