subID,condition,level,iTrial,standard_real,compare_real,diff_real,standard_norm,compare_norm,diff_norm,truth,choice,feedback,cho_RT,threshold_mean,threshold_sd
1,1,5,4,4.000,3.917,-0.083,1.000,0.972,-0.028,2,1,0,0.994,0.031,0.016
1,1,5,5,4.000,3.909,-0.091,1.000,0.970,-0.030,2,2,1,1.729,0.030,0.016
1,1,5,6,4.000,3.912,-0.088,1.000,0.971,-0.029,1,1,1,0.771,0.028,0.016
1,1,5,7,4.000,3.915,-0.085,1.000,0.972,-0.028,2,1,0,0.606,0.031,0.015
1,1,5,8,4.000,3.908,-0.092,1.000,0.969,-0.031,1,1,1,2.022,0.030,0.015
1,1,5,9,4.000,3.911,-0.089,1.000,0.970,-0.030,1,1,1,0.622,0.029,0.015
1,1,5,10,4.000,3.914,-0.086,1.000,0.971,-0.029,2,1,0,0.205,0.031,0.015
1,1,5,11,4.000,3.907,-0.093,1.000,0.969,-0.031,1,1,1,0.455,0.030,0.015
1,1,5,12,4.000,3.910,-0.090,1.000,0.970,-0.030,1,1,1,0.266,0.029,0.015
1,1,5,13,4.000,3.913,-0.087,1.000,0.971,-0.029,2,1,0,0.070,0.032,0.015
1,1,5,14,4.000,3.906,-0.094,1.000,0.969,-0.031,1,2,0,0.451,0.034,0.014
1,1,5,15,4.000,3.899,-0.101,1.000,0.966,-0.034,2,2,1,0.244,0.033,0.014
1,1,5,16,4.000,3.902,-0.098,1.000,0.967,-0.033,2,2,1,0.276,0.032,0.014
1,1,5,17,4.000,3.905,-0.095,1.000,0.968,-0.032,2,1,0,0.825,0.034,0.014
1,1,5,18,4.000,3.898,-0.102,1.000,0.966,-0.034,1,1,1,0.370,0.034,0.014
1,1,5,19,4.000,3.901,-0.099,1.000,0.967,-0.033,2,2,1,1.119,0.033,0.014
1,1,5,20,4.000,3.904,-0.096,1.000,0.968,-0.032,1,1,1,0.588,0.032,0.014
1,1,5,21,4.000,3.907,-0.093,1.000,0.969,-0.031,1,2,0,0.592,0.034,0.014
1,1,5,22,4.000,3.900,-0.100,1.000,0.967,-0.033,1,1,1,0.180,0.033,0.014
1,1,5,23,4.000,3.903,-0.097,1.000,0.968,-0.032,1,1,1,0.208,0.032,0.014
1,1,5,24,4.000,3.906,-0.094,1.000,0.969,-0.031,1,2,0,0.726,0.034,0.014
1,1,5,25,4.000,3.900,-0.100,1.000,0.967,-0.033,1,1,1,0.363,0.033,0.014
1,1,5,26,4.000,3.902,-0.098,1.000,0.967,-0.033,2,1,0,0.324,0.035,0.014
1,1,5,27,4.000,3.896,-0.104,1.000,0.965,-0.035,2,1,0,0.130,0.037,0.013
1,1,5,28,4.000,3.891,-0.109,1.000,0.964,-0.036,2,1,0,0.175,0.039,0.013
1,1,5,29,4.000,3.885,-0.115,1.000,0.962,-0.038,2,2,1,0.167,0.038,0.013
1,1,5,30,4.000,3.887,-0.113,1.000,0.962,-0.038,2,1,0,2.669,0.040,0.013
1,2,1,1,1.000,1.070,0.070,0.000,0.023,0.023,2,2,1,0.454,0.022,0.017
1,2,1,2,1.000,1.066,0.066,0.000,0.022,0.022,1,1,1,1.591,0.021,0.017
1,2,1,3,1.000,1.062,0.062,0.000,0.021,0.021,1,1,1,0.312,0.020,0.017
1,2,1,4,1.000,1.058,0.058,0.000,0.019,0.019,1,1,1,0.214,0.018,0.017
1,2,1,5,1.000,1.054,0.054,0.000,0.018,0.018,2,2,1,1.272,0.017,0.017
1,2,1,6,1.000,1.050,0.050,0.000,0.017,0.017,1,1,1,0.354,0.016,0.017
1,2,1,7,1.000,1.047,0.047,0.000,0.016,0.016,2,2,1,0.977,0.015,0.017
1,2,1,8,1.000,1.043,0.043,0.000,0.014,0.014,2,1,0,2.414,0.017,0.016
1,2,1,9,1.000,1.051,0.051,0.000,0.017,0.017,1,1,1,0.262,0.016,0.016
1,2,1,10,1.000,1.048,0.048,0.000,0.016,0.016,2,1,0,0.168,0.019,0.016
1,2,1,11,1.000,1.056,0.056,0.000,0.019,0.019,2,2,1,0.416,0.018,0.016
1,2,1,12,1.000,1.053,0.053,0.000,0.018,0.018,1,1,1,0.740,0.017,0.016
1,2,1,13,1.000,1.049,0.049,0.000,0.016,0.016,2,2,1,0.565,0.016,0.016
1,2,1,14,1.000,1.046,0.046,0.000,0.015,0.015,1,1,1,0.112,0.014,0.016
1,2,1,15,1.000,1.042,0.042,0.000,0.014,0.014,1,1,1,0.422,0.013,0.016
1,2,1,16,1.000,1.039,0.039,0.000,0.013,0.013,1,1,1,0.197,0.012,0.016
1,2,1,17,1.000,1.035,0.035,0.000,0.012,0.012,2,1,0,0.479,0.015,0.016
1,2,1,18,1.000,1.043,0.043,0.000,0.014,0.014,2,1,0,0.408,0.017,0.015
1,2,1,19,1.000,1.051,0.051,0.000,0.017,0.017,1,1,1,0.246,0.016,0.015
1,2,1,20,1.000,1.048,0.048,0.000,0.016,0.016,1,1,1,0.167,0.015,0.015
1,2,1,21,1.000,1.044,0.044,0.000,0.015,0.015,1,1,1,0.231,0.014,0.015
1,2,1,22,1.000,1.041,0.041,0.000,0.014,0.014,1,1,1,0.142,0.013,0.015
1,2,1,23,1.000,1.038,0.038,0.000,0.013,0.013,2,2,1,0.300,0.012,0.015
1,2,1,24,1.000,1.035,0.035,0.000,0.012,0.012,1,1,1,0.551,0.011,0.015
1,2,1,25,1.000,1.032,0.032,0.000,0.011,0.011,2,1,0,0.444,0.014,0.015
1,2,1,26,1.000,1.039,0.039,0.000,0.013,0.013,1,1,1,0.326,0.012,0.015
1,2,1,27,1.000,1.036,0.036,0.000,0.012,0.012,1,1,1,0.317,0.011,0.015
1,2,1,28,1.000,1.033,0.033,0.000,0.011,0.011,2,1,0,0.600,0.014,0.015
1,2,1,29,1.000,1.039,0.039,0.000,0.013,0.013,1,1,1,0.521,0.013,0.015
1,2,1,30,1.000,1.036,0.036,0.000,0.012,0.012,1,1,1,0.322,0.012,0.015
1,2,4,1,3.250,3.180,-0.070,0.750,0.727,-0.023,1,2,0,0.168,0.026,0.016
1,2,4,2,3.250,3.171,-0.079,0.750,0.724,-0.026,2,1,0,0.224,0.029,0.016
1,2,4,3,3.250,3.163,-0.087,0.750,0.721,-0.029,1,1,1,0.246,0.028,0.016
1,2,4,4,3.250,3.167,-0.083,0.750,0.722,-0.028,1,1,1,1.010,0.027,0.016
