subID,condition,level,iTrial,standard_real,compare_real,diff_real,standard_norm,compare_norm,diff_norm,truth,choice,feedback,cho_RT,threshold_mean,threshold_sd
334,1,3,2,2.500,2.434,-0.066,0.500,0.478,-0.022,1,1,1,0.099,0.021,0.017
334,1,3,3,2.500,2.438,-0.062,0.500,0.479,-0.021,1,1,1,0.062,0.020,0.017
334,1,3,4,2.500,2.442,-0.058,0.500,0.481,-0.019,2,2,1,0.081,0.018,0.017
334,1,3,5,2.500,2.446,-0.054,0.500,0.482,-0.018,2,2,1,0.671,0.017,0.017
334,1,3,6,2.500,2.450,-0.050,0.500,0.483,-0.017,2,2,1,0.399,0.016,0.017
334,1,3,7,2.500,2.547,0.047,0.500,0.516,0.016,2,1,0,0.515,0.019,0.016
334,1,3,8,2.500,2.556,0.056,0.500,0.519,0.019,2,2,1,0.429,0.018,0.016
334,1,3,9,2.500,2.448,-0.052,0.500,0.483,-0.017,1,2,0,0.222,0.020,0.016
334,1,3,10,2.500,2.560,0.060,0.500,0.520,0.020,2,2,1,0.016,0.019,0.016
334,1,3,11,2.500,2.557,0.057,0.500,0.519,0.019,2,2,1,0.069,0.018,0.016
334,1,3,12,2.500,2.447,-0.053,0.500,0.482,-0.018,1,1,1,0.031,0.017,0.016
334,1,3,13,2.500,2.550,0.050,0.500,0.517,0.017,2,1,0,0.062,0.020,0.016
334,1,3,14,2.500,2.558,0.058,0.500,0.519,0.019,1,2,0,0.058,0.022,0.015
334,1,3,15,2.500,2.434,-0.066,0.500,0.478,-0.022,2,2,1,0.058,0.021,0.015
334,1,3,16,2.500,2.438,-0.062,0.500,0.479,-0.021,1,1,1,0.539,0.020,0.015
334,1,3,17,2.500,2.441,-0.059,0.500,0.480,-0.020,2,2,1,0.252,0.019,0.015
334,1,3,18,2.500,2.556,0.056,0.500,0.519,0.019,1,1,1,0.435,0.018,0.015
334,1,3,19,2.500,2.448,-0.052,0.500,0.483,-0.017,1,1,1,0.406,0.017,0.015
334,1,3,20,2.500,2.451,-0.049,0.500,0.484,-0.016,2,2,1,0.226,0.016,0.015
334,1,3,21,2.500,2.546,0.046,0.500,0.515,0.015,2,2,1,0.067,0.015,0.015
334,1,3,22,2.500,2.457,-0.043,0.500,0.486,-0.014,2,1,0,0.522,0.017,0.015
334,1,3,23,2.500,2.550,0.050,0.500,0.517,0.017,2,2,1,0.111,0.016,0.015
334,1,3,24,2.500,2.453,-0.047,0.500,0.484,-0.016,1,1,1,0.901,0.015,0.015
334,1,3,25,2.500,2.456,-0.044,0.500,0.485,-0.015,2,2,1,1.175,0.014,0.015
334,1,3,26,2.500,2.459,-0.041,0.500,0.486,-0.014,1,2,0,0.254,0.017,0.015
334,1,3,27,2.500,2.452,-0.048,0.500,0.484,-0.016,2,1,0,0.272,0.019,0.015
334,1,3,28,2.500,2.555,0.055,0.500,0.518,0.018,2,1,0,0.991,0.021,0.014
334,1,3,29,2.500,2.561,0.061,0.500,0.520,0.020,2,2,1,0.754,0.020,0.014
334,1,3,30,2.500,2.442,-0.058,0.500,0.481,-0.019,2,1,0,1.108,0.022,0.014
334,4,5,1,4.000,3.930,-0.070,1.000,0.977,-0.023,1,1,1,1.365,0.022,0.017
334,4,5,2,4.000,3.934,-0.066,1.000,0.978,-0.022,1,1,1,0.134,0.021,0.017
334,4,5,3,4.000,3.938,-0.062,1.000,0.979,-0.021,1,1,1,0.088,0.020,0.017
334,4,5,4,4.000,3.942,-0.058,1.000,0.981,-0.019,2,2,1,0.123,0.018,0.017
334,4,5,5,4.000,3.946,-0.054,1.000,0.982,-0.018,2,2,1,0.146,0.017,0.017
334,4,5,6,4.000,3.950,-0.050,1.000,0.983,-0.017,2,1,0,0.055,0.020,0.016
334,4,5,7,4.000,3.941,-0.059,1.000,0.980,-0.020,1,1,1,0.497,0.019,0.016
334,4,5,8,4.000,3.944,-0.056,1.000,0.981,-0.019,2,2,1,0.022,0.018,0.016
334,4,5,9,4.000,3.948,-0.052,1.000,0.983,-0.017,2,2,1,0.080,0.016,0.016
334,4,5,10,4.000,3.952,-0.048,1.000,0.984,-0.016,1,2,0,4.150,0.019,0.016
334,4,5,11,4.000,3.943,-0.057,1.000,0.981,-0.019,2,2,1,0.209,0.018,0.016
334,4,5,12,4.000,3.947,-0.053,1.000,0.982,-0.018,1,1,1,0.136,0.017,0.016
334,4,5,13,4.000,3.950,-0.050,1.000,0.983,-0.017,1,1,1,0.901,0.016,0.016
334,4,5,14,4.000,3.954,-0.046,1.000,0.985,-0.015,1,2,0,1.327,0.019,0.016
334,4,5,15,4.000,3.946,-0.054,1.000,0.982,-0.018,1,1,1,0.374,0.017,0.016
334,4,5,16,4.000,3.949,-0.051,1.000,0.983,-0.017,2,1,0,0.228,0.020,0.015
334,4,5,17,4.000,3.941,-0.059,1.000,0.980,-0.020,1,1,1,0.485,0.019,0.015
334,4,5,18,4.000,3.945,-0.055,1.000,0.982,-0.018,2,2,1,0.081,0.018,0.015
334,4,5,19,4.000,3.948,-0.052,1.000,0.983,-0.017,2,2,1,0.172,0.017,0.015
334,4,5,20,4.000,3.951,-0.049,1.000,0.984,-0.016,2,2,1,0.074,0.016,0.015
334,4,5,21,4.000,3.954,-0.046,1.000,0.985,-0.015,1,1,1,0.329,0.015,0.015
334,4,5,22,4.000,3.958,-0.042,1.000,0.986,-0.014,1,1,1,0.097,0.014,0.015
334,4,5,23,4.000,3.961,-0.039,1.000,0.987,-0.013,2,2,1,0.125,0.013,0.015
334,4,5,24,4.000,3.964,-0.036,1.000,0.988,-0.012,1,1,1,0.262,0.012,0.015
334,4,5,25,4.000,3.967,-0.033,1.000,0.989,-0.011,2,2,1,0.134,0.010,0.015
334,4,5,26,4.000,3.970,-0.030,1.000,0.990,-0.010,2,1,0,1.284,0.013,0.015
334,4,5,27,4.000,3.963,-0.037,1.000,0.988,-0.012,2,1,0,0.093,0.015,0.015
334,4,5,28,4.000,3.956,-0.044,1.000,0.985,-0.015,1,2,0,2.335,0.018,0.015
334,4,5,29,4.000,3.949,-0.051,1.000,0.983,-0.017,1,1,1,0.261,0.017,0.015
334,4,5,30,4.000,3.952,-0.048,1.000,0.984,-0.016,1,1,1,0.133,0.016,0.014
334,4,2,1,1.750,1.680,-0.070,0.250,0.227,-0.023,2,2,1,0.604,0.022,0.017
334,4,2,2,1.750,1.684,-0.066,0.250,0.228,-0.022,2,2,1,0.008,0.021,0.017
334,4,2,3,1.750,1.688,-0.062,0.250,0.229,-0.021,1,1,1,0.420,0.020,0.017
334,4,2,4,1.750,1.808,0.058,0.250,0.269,0.019,1,1,1,0.056,0.018,0.017
334,4,2,5,1.750,1.804,0.054,0.250,0.268,0.018,2,1,0,0.348,0.021,0.016
334,4,2,6,1.750,1.813,0.063,0.250,0.271,0.021,2,2,1,0.028,0.020,0.016
334,4,2,7,1.750,1.809,0.059,0.250,0.270,0.020,2,2,1,0.731,0.019,0.016
334,4,2,8,1.750,1.694,-0.056,0.250,0.231,-0.019,1,1,1,0.725,0.018,0.016
334,4,2,9,1.750,1.698,-0.052,0.250,0.233,-0.017,2,2,1,0.516,0.016,0.016
334,4,2,10,1.750,1.798,0.048,0.250,0.266,0.016,2,1,0,5.228,0.019,0.016
334,4,2,11,1.750,1.807,0.057,0.250,0.269,0.019,2,1,0,0.977,0.022,0.016
334,4,2,12,1.750,1.685,-0.065,0.250,0.228,-0.022,2,2,1,0.021,0.021,0.016
334,4,2,13,1.750,1.811,0.061,0.250,0.270,0.020,2,2,1,0.065,0.020,0.016
334,4,2,14,1.750,1.808,0.058,0.250,0.269,0.019,2,1,0,0.170,0.022,0.015
334,4,2,15,1.750,1.684,-0.066,0.250,0.228,-0.022,2,2,1,0.080,0.021,0.015
334,4,2,16,1.750,1.813,0.063,0.250,0.271,0.021,2,2,1,0.245,0.020,0.015
334,4,2,17,1.750,1.691,-0.059,0.250,0.230,-0.020,2,1,0,0.106,0.023,0.015
334,4,2,18,1.750,1.817,0.067,0.250,0.272,0.022,1,1,1,1.100,0.022,0.015
334,4,2,19,1.750,1.686,-0.064,0.250,0.229,-0.021,2,1,0,1.323,0.024,0.015
334,4,2,20,1.750,1.821,0.071,0.250,0.274,0.024,1,1,1,0.662,0.023,0.015
334,4,2,21,1.750,1.818,0.068,0.250,0.273,0.023,1,2,0,0.349,0.025,0.015
334,4,2,22,1.750,1.675,-0.075,0.250,0.225,-0.025,2,1,0,0.169,0.028,0.014
334,4,2,23,1.750,1.669,-0.081,0.250,0.223,-0.027,1,1,1,0.989,0.027,0.014
334,4,2,24,1.750,1.671,-0.079,0.250,0.224,-0.026,2,1,0,2.339,0.029,0.014
334,4,2,25,1.750,1.835,0.085,0.250,0.278,0.028,1,1,1,0.762,0.028,0.014
334,4,2,26,1.750,1.832,0.082,0.250,0.277,0.027,1,1,1,0.313,0.027,0.014
334,4,2,27,1.750,1.830,0.080,0.250,0.277,0.027,1,1,1,0.135,0.026,0.014
334,4,2,28,1.750,1.673,-0.077,0.250,0.224,-0.026,2,2,1,0.109,0.025,0.014
334,4,2,29,1.750,1.824,0.074,0.250,0.275,0.025,1,1,1,3.935,0.024,0.014
334,4,2,30,1.750,1.821,0.071,0.250,0.274,0.024,1,1,1,0.049,0.023,0.014
334,4,1,1,1.000,1.070,0.070,0.000,0.023,0.023,2,2,1,0.739,0.022,0.017
334,4,1,2,1.000,1.066,0.066,0.000,0.022,0.022,2,2,1,0.607,0.021,0.017
334,4,1,3,1.000,1.062,0.062,0.000,0.021,0.021,1,1,1,0.195,0.020,0.017
334,4,1,4,1.000,1.058,0.058,0.000,0.019,0.019,2,2,1,0.694,0.018,0.017
334,4,1,5,1.000,1.054,0.054,0.000,0.018,0.018,1,1,1,0.116,0.017,0.017
334,4,1,6,1.000,1.050,0.050,0.000,0.017,0.017,2,2,1,0.149,0.016,0.017
334,4,1,7,1.000,1.047,0.047,0.000,0.016,0.016,2,2,1,0.524,0.015,0.017
334,4,1,8,1.000,1.043,0.043,0.000,0.014,0.014,2,1,0,0.079,0.017,0.016
334,4,1,9,1.000,1.051,0.051,0.000,0.017,0.017,1,1,1,0.585,0.016,0.016
334,4,1,10,1.000,1.048,0.048,0.000,0.016,0.016,1,2,0,0.273,0.019,0.016
334,4,1,11,1.000,1.056,0.056,0.000,0.019,0.019,2,1,0,0.076,0.022,0.016
334,4,1,12,1.000,1.065,0.065,0.000,0.022,0.022,2,2,1,0.302,0.021,0.016
334,4,1,13,1.000,1.061,0.061,0.000,0.020,0.020,1,1,1,0.688,0.020,0.016
334,4,1,14,1.000,1.058,0.058,0.000,0.019,0.019,1,2,0,0.270,0.022,0.015
334,4,1,15,1.000,1.066,0.066,0.000,0.022,0.022,1,2,0,0.546,0.025,0.015
334,4,1,16,1.000,1.073,0.073,0.000,0.024,0.024,1,1,1,0.571,0.024,0.015
334,4,1,17,1.000,1.070,0.070,0.000,0.023,0.023,2,1,0,0.255,0.026,0.015
334,4,1,18,1.000,1.078,0.078,0.000,0.026,0.026,1,1,1,5.507,0.025,0.015
334,4,1,19,1.000,1.074,0.074,0.000,0.025,0.025,1,1,1,0.052,0.024,0.015
334,4,1,20,1.000,1.071,0.071,0.000,0.024,0.024,2,2,1,0.023,0.023,0.015
334,4,1,21,1.000,1.068,0.068,0.000,0.023,0.023,1,1,1,0.075,0.022,0.015
334,4,1,22,1.000,1.065,0.065,0.000,0.022,0.022,2,1,0,5.566,0.025,0.015
334,4,1,23,1.000,1.072,0.072,0.000,0.024,0.024,2,2,1,0.497,0.024,0.015
334,4,1,24,1.000,1.069,0.069,0.000,0.023,0.023,2,2,1,0.274,0.023,0.015
334,4,1,25,1.000,1.066,0.066,0.000,0.022,0.022,2,1,0,0.222,0.025,0.014
334,4,1,26,1.000,1.073,0.073,0.000,0.024,0.024,2,1,0,0.265,0.027,0.014
334,4,1,27,1.000,1.080,0.080,0.000,0.027,0.027,1,1,1,0.116,0.026,0.014
334,4,1,28,1.000,1.077,0.077,0.000,0.026,0.026,1,2,0,2.629,0.028,0.014
334,4,1,29,1.000,1.084,0.084,0.000,0.028,0.028,2,2,1,0.043,0.028,0.014
334,4,1,30,1.000,1.081,0.081,0.000,0.027,0.027,2,2,1,0.070,0.027,0.014
334,4,4,1,3.250,3.180,-0.070,0.750,0.727,-0.023,2,1,0,0.453,0.026,0.016
334,4,4,2,3.250,3.171,-0.079,0.750,0.724,-0.026,1,1,1,0.117,0.025,0.016
334,4,4,3,3.250,3.175,-0.075,0.750,0.725,-0.025,2,2,1,0.053,0.024,0.016
334,4,4,4,3.250,3.179,-0.071,0.750,0.726,-0.024,1,1,1,0.106,0.023,0.016
334,4,4,5,3.250,3.182,-0.068,0.750,0.727,-0.023,1,1,1,0.077,0.022,0.016
334,4,4,6,3.250,3.314,0.064,0.750,0.771,0.021,2,2,1,0.097,0.020,0.016
334,4,4,7,3.250,3.190,-0.060,0.750,0.730,-0.020,2,1,0,0.030,0.023,0.016
334,4,4,8,3.250,3.319,0.069,0.750,0.773,0.023,2,2,1,0.034,0.022,0.016
334,4,4,9,3.250,3.185,-0.065,0.750,0.728,-0.022,2,2,1,0.401,0.021,0.016
334,4,4,10,3.250,3.312,0.062,0.750,0.771,0.021,1,1,1,0.081,0.020,0.016
334,4,4,11,3.250,3.192,-0.058,0.750,0.731,-0.019,1,1,1,0.029,0.019,0.016
334,4,4,12,3.250,3.195,-0.055,0.750,0.732,-0.018,2,1,0,1.104,0.021,0.016
334,4,4,13,3.250,3.188,-0.062,0.750,0.729,-0.021,2,1,0,0.511,0.024,0.015
334,4,4,14,3.250,3.320,0.070,0.750,0.773,0.023,2,2,1,0.152,0.023,0.015
334,4,4,15,3.250,3.317,0.067,0.750,0.772,0.022,1,1,1,0.418,0.022,0.015
334,4,4,16,3.250,3.313,0.063,0.750,0.771,0.021,2,1,0,0.135,0.024,0.015
334,4,4,17,3.250,3.321,0.071,0.750,0.774,0.024,1,1,1,0.106,0.023,0.015
334,4,4,18,3.250,3.318,0.068,0.750,0.773,0.023,1,1,1,0.146,0.022,0.015
334,4,4,19,3.250,3.314,0.064,0.750,0.771,0.021,1,1,1,0.612,0.021,0.015
334,4,4,20,3.250,3.311,0.061,0.750,0.770,0.020,1,1,1,0.090,0.020,0.015
334,4,4,21,3.250,3.308,0.058,0.750,0.769,0.019,2,2,1,0.577,0.019,0.015
334,4,4,22,3.250,3.195,-0.055,0.750,0.732,-0.018,1,1,1,0.022,0.018,0.015
334,4,4,23,3.250,3.302,0.052,0.750,0.767,0.017,2,1,0,0.213,0.020,0.015
334,4,4,24,3.250,3.309,0.059,0.750,0.770,0.020,1,1,1,5.192,0.019,0.015
334,4,4,25,3.250,3.194,-0.056,0.750,0.731,-0.019,1,1,1,0.095,0.018,0.015
334,4,4,26,3.250,3.303,0.053,0.750,0.768,0.018,2,2,1,0.157,0.017,0.015
334,4,4,27,3.250,3.300,0.050,0.750,0.767,0.017,1,1,1,0.155,0.016,0.015
334,4,4,28,3.250,3.297,0.047,0.750,0.766,0.016,2,2,1,2.705,0.015,0.014
334,4,4,29,3.250,3.294,0.044,0.750,0.765,0.015,1,1,1,0.036,0.014,0.014
334,4,4,30,3.250,3.291,0.041,0.750,0.764,0.014,1,2,0,0.049,0.017,0.014
334,4,3,1,2.500,2.430,-0.070,0.500,0.477,-0.023,1,1,1,0.033,0.022,0.017
334,4,3,2,2.500,2.434,-0.066,0.500,0.478,-0.022,1,1,1,0.728,0.021,0.017
334,4,3,3,2.500,2.562,0.062,0.500,0.521,0.021,1,1,1,0.093,0.020,0.017
334,4,3,4,2.500,2.442,-0.058,0.500,0.481,-0.019,1,1,1,0.085,0.018,0.017
334,4,3,5,2.500,2.554,0.054,0.500,0.518,0.018,1,1,1,0.285,0.017,0.017
334,4,3,6,2.500,2.550,0.050,0.500,0.517,0.017,1,1,1,0.144,0.016,0.017
334,4,3,7,2.500,2.453,-0.047,0.500,0.484,-0.016,2,2,1,0.046,0.015,0.017
334,4,3,8,2.500,2.457,-0.043,0.500,0.486,-0.014,1,1,1,0.093,0.013,0.017
334,4,3,9,2.500,2.461,-0.039,0.500,0.487,-0.013,1,1,1,0.202,0.012,0.017
334,4,3,10,2.500,2.465,-0.035,0.500,0.488,-0.012,2,1,0,0.289,0.015,0.016
334,4,3,11,2.500,2.456,-0.044,0.500,0.485,-0.015,1,1,1,0.143,0.014,0.016
334,4,3,12,2.500,2.460,-0.040,0.500,0.487,-0.013,1,1,1,0.255,0.013,0.016
334,4,3,13,2.500,2.463,-0.037,0.500,0.488,-0.012,2,2,1,0.380,0.011,0.016
334,4,3,14,2.500,2.467,-0.033,0.500,0.489,-0.011,1,1,1,0.147,0.010,0.016
334,4,3,15,2.500,2.529,0.029,0.500,0.510,0.010,1,2,0,0.737,0.013,0.016
334,4,3,16,2.500,2.462,-0.038,0.500,0.487,-0.013,1,1,1,0.418,0.012,0.016
334,4,3,17,2.500,2.466,-0.034,0.500,0.489,-0.011,2,2,1,2.123,0.011,0.016
334,4,3,18,2.500,2.469,-0.031,0.500,0.490,-0.010,1,2,0,0.754,0.013,0.016
334,4,3,19,2.500,2.461,-0.039,0.500,0.487,-0.013,2,1,0,1.060,0.016,0.015
334,4,3,20,2.500,2.453,-0.047,0.500,0.484,-0.016,1,2,0,0.561,0.019,0.015
334,4,3,21,2.500,2.554,0.054,0.500,0.518,0.018,1,1,1,0.048,0.018,0.015
334,4,3,22,2.500,2.551,0.051,0.500,0.517,0.017,2,1,0,0.105,0.020,0.015
334,4,3,23,2.500,2.558,0.058,0.500,0.519,0.019,1,1,1,0.435,0.019,0.015
334,4,3,24,2.500,2.555,0.055,0.500,0.518,0.018,1,2,0,1.238,0.021,0.015
334,4,3,25,2.500,2.437,-0.063,0.500,0.479,-0.021,2,2,1,0.300,0.020,0.015
334,4,3,26,2.500,2.441,-0.059,0.500,0.480,-0.020,1,1,1,0.180,0.019,0.015
334,4,3,27,2.500,2.556,0.056,0.500,0.519,0.019,1,1,1,0.607,0.018,0.015
334,4,3,28,2.500,2.553,0.053,0.500,0.518,0.018,1,1,1,9.665,0.017,0.015
334,4,3,29,2.500,2.550,0.050,0.500,0.517,0.017,1,1,1,0.077,0.016,0.015
334,4,3,30,2.500,2.548,0.048,0.500,0.516,0.016,2,2,1,0.049,0.016,0.015
334,2,2,1,1.750,1.820,0.070,0.250,0.273,0.023,2,2,1,0.254,0.022,0.017
334,2,2,2,1.750,1.684,-0.066,0.250,0.228,-0.022,2,2,1,0.074,0.021,0.017
334,2,2,3,1.750,1.688,-0.062,0.250,0.229,-0.021,1,1,1,0.690,0.020,0.017
334,2,2,4,1.750,1.808,0.058,0.250,0.269,0.019,2,2,1,0.243,0.018,0.017
334,2,2,5,1.750,1.696,-0.054,0.250,0.232,-0.018,2,1,0,0.002,0.021,0.016
334,2,2,6,1.750,1.687,-0.063,0.250,0.229,-0.021,1,1,1,0.240,0.020,0.016
334,2,2,7,1.750,1.691,-0.059,0.250,0.230,-0.020,2,2,1,0.099,0.019,0.016
334,2,2,8,1.750,1.806,0.056,0.250,0.269,0.019,2,2,1,0.614,0.018,0.016
334,2,2,9,1.750,1.802,0.052,0.250,0.267,0.017,2,1,0,0.518,0.020,0.016
334,2,2,10,1.750,1.810,0.060,0.250,0.270,0.020,1,1,1,0.040,0.019,0.016
334,2,2,11,1.750,1.807,0.057,0.250,0.269,0.019,1,1,1,0.861,0.018,0.016
334,2,2,12,1.750,1.697,-0.053,0.250,0.232,-0.018,1,1,1,0.399,0.017,0.016
334,2,2,13,1.750,1.800,0.050,0.250,0.267,0.017,2,1,0,0.934,0.020,0.016
334,2,2,14,1.750,1.692,-0.058,0.250,0.231,-0.019,1,2,0,0.309,0.022,0.015
334,2,2,15,1.750,1.816,0.066,0.250,0.272,0.022,1,1,1,0.017,0.021,0.015
334,2,2,16,1.750,1.688,-0.062,0.250,0.229,-0.021,2,2,1,0.308,0.020,0.015
334,2,2,17,1.750,1.691,-0.059,0.250,0.230,-0.020,1,1,1,0.047,0.019,0.015
334,2,2,18,1.750,1.806,0.056,0.250,0.269,0.019,1,2,0,2.170,0.022,0.015
334,2,2,19,1.750,1.813,0.063,0.250,0.271,0.021,2,2,1,0.012,0.021,0.015
334,2,2,20,1.750,1.690,-0.060,0.250,0.230,-0.020,1,2,0,0.024,0.023,0.015
334,2,2,21,1.750,1.817,0.067,0.250,0.272,0.022,1,1,1,0.518,0.022,0.015
334,2,2,22,1.750,1.686,-0.064,0.250,0.229,-0.021,1,1,1,0.062,0.021,0.015
334,2,2,23,1.750,1.811,0.061,0.250,0.270,0.020,1,1,1,0.102,0.020,0.015
334,2,2,24,1.750,1.808,0.058,0.250,0.269,0.019,2,2,1,0.056,0.019,0.015
334,2,2,25,1.750,1.805,0.055,0.250,0.268,0.018,1,1,1,1.206,0.018,0.015
334,2,2,26,1.750,1.698,-0.052,0.250,0.233,-0.017,2,2,1,0.284,0.017,0.015
334,2,2,27,1.750,1.701,-0.049,0.250,0.234,-0.016,1,1,1,0.092,0.016,0.015
334,2,2,28,1.750,1.704,-0.046,0.250,0.235,-0.015,2,1,0,1.755,0.018,0.014
334,2,2,29,1.750,1.697,-0.053,0.250,0.232,-0.018,2,2,1,0.021,0.017,0.014
334,2,2,30,1.750,1.700,-0.050,0.250,0.233,-0.017,1,2,0,0.532,0.020,0.014
334,2,5,1,4.000,3.930,-0.070,1.000,0.977,-0.023,2,2,1,0.209,0.022,0.017
334,2,5,2,4.000,3.934,-0.066,1.000,0.978,-0.022,1,1,1,0.304,0.021,0.017
334,2,5,3,4.000,3.938,-0.062,1.000,0.979,-0.021,1,1,1,0.418,0.020,0.017
334,2,5,4,4.000,3.942,-0.058,1.000,0.981,-0.019,1,1,1,0.171,0.018,0.017
334,2,5,5,4.000,3.946,-0.054,1.000,0.982,-0.018,1,1,1,0.122,0.017,0.017
334,2,5,6,4.000,3.950,-0.050,1.000,0.983,-0.017,2,1,0,0.402,0.020,0.016
334,2,5,7,4.000,3.941,-0.059,1.000,0.980,-0.020,1,1,1,0.091,0.019,0.016
334,2,5,8,4.000,3.944,-0.056,1.000,0.981,-0.019,2,2,1,0.050,0.018,0.016
334,2,5,9,4.000,3.948,-0.052,1.000,0.983,-0.017,1,1,1,0.228,0.016,0.016
334,2,5,10,4.000,3.952,-0.048,1.000,0.984,-0.016,2,2,1,0.067,0.015,0.016
334,2,5,11,4.000,3.955,-0.045,1.000,0.985,-0.015,1,1,1,0.061,0.014,0.016
334,2,5,12,4.000,3.959,-0.041,1.000,0.986,-0.014,1,1,1,0.229,0.013,0.016
334,2,5,13,4.000,3.963,-0.037,1.000,0.988,-0.012,1,2,0,0.024,0.016,0.016
334,2,5,14,4.000,3.954,-0.046,1.000,0.985,-0.015,2,2,1,0.051,0.014,0.016
334,2,5,15,4.000,3.958,-0.042,1.000,0.986,-0.014,1,1,1,0.206,0.013,0.016
334,2,5,16,4.000,3.961,-0.039,1.000,0.987,-0.013,1,1,1,1.443,0.012,0.016
334,2,5,17,4.000,3.965,-0.035,1.000,0.988,-0.012,2,2,1,0.113,0.011,0.016
334,2,5,18,4.000,3.968,-0.032,1.000,0.989,-0.011,1,1,1,0.103,0.010,0.016
334,2,5,19,4.000,3.972,-0.028,1.000,0.991,-0.009,1,1,1,0.215,0.009,0.016
334,2,5,20,4.000,3.975,-0.025,1.000,0.992,-0.008,1,1,1,0.731,0.008,0.016
334,2,5,21,4.000,3.979,-0.021,1.000,0.993,-0.007,2,1,0,0.251,0.010,0.015
334,2,5,22,4.000,3.971,-0.029,1.000,0.990,-0.010,1,1,1,0.300,0.009,0.015
334,2,5,23,4.000,3.974,-0.026,1.000,0.991,-0.009,2,1,0,0.351,0.012,0.015
334,2,5,24,4.000,3.966,-0.034,1.000,0.989,-0.011,1,1,1,0.487,0.011,0.015
334,2,5,25,4.000,3.970,-0.030,1.000,0.990,-0.010,1,2,0,0.811,0.013,0.015
334,2,5,26,4.000,3.962,-0.038,1.000,0.987,-0.013,1,2,0,0.195,0.016,0.015
334,2,5,27,4.000,3.955,-0.045,1.000,0.985,-0.015,2,1,0,0.212,0.018,0.015
334,2,5,28,4.000,3.948,-0.052,1.000,0.983,-0.017,2,2,1,0.076,0.017,0.015
334,2,5,29,4.000,3.951,-0.049,1.000,0.984,-0.016,2,2,1,0.222,0.016,0.015
334,2,5,30,4.000,3.954,-0.046,1.000,0.985,-0.015,1,1,1,0.069,0.015,0.015
334,2,3,1,2.500,2.570,0.070,0.500,0.523,0.023,1,1,1,0.366,0.022,0.017
334,2,3,2,2.500,2.434,-0.066,0.500,0.478,-0.022,2,2,1,0.304,0.021,0.017
334,2,3,3,2.500,2.438,-0.062,0.500,0.479,-0.021,1,2,0,1.188,0.024,0.016
334,2,3,4,2.500,2.571,0.071,0.500,0.524,0.024,2,2,1,0.111,0.023,0.016
334,2,3,5,2.500,2.567,0.067,0.500,0.522,0.022,2,1,0,0.035,0.025,0.016
334,2,3,6,2.500,2.424,-0.076,0.500,0.475,-0.025,1,1,1,0.042,0.024,0.016
334,2,3,7,2.500,2.572,0.072,0.500,0.524,0.024,2,2,1,0.237,0.023,0.016
334,2,3,8,2.500,2.431,-0.069,0.500,0.477,-0.023,1,1,1,0.094,0.022,0.016
334,2,3,9,2.500,2.565,0.065,0.500,0.522,0.022,2,1,0,0.039,0.025,0.016
334,2,3,10,2.500,2.573,0.073,0.500,0.524,0.024,2,2,1,0.040,0.024,0.016
334,2,3,11,2.500,2.430,-0.070,0.500,0.477,-0.023,1,1,1,1.380,0.023,0.016
334,2,3,12,2.500,2.567,0.067,0.500,0.522,0.022,1,1,1,1.079,0.021,0.016
334,2,3,13,2.500,2.437,-0.063,0.500,0.479,-0.021,1,1,1,0.043,0.020,0.016
334,2,3,14,2.500,2.440,-0.060,0.500,0.480,-0.020,2,2,1,0.005,0.019,0.016
334,2,3,15,2.500,2.444,-0.056,0.500,0.481,-0.019,1,2,0,0.894,0.022,0.015
334,2,3,16,2.500,2.436,-0.064,0.500,0.479,-0.021,1,1,1,0.085,0.021,0.015
334,2,3,17,2.500,2.561,0.061,0.500,0.520,0.020,2,2,1,0.653,0.020,0.015
334,2,3,18,2.500,2.558,0.058,0.500,0.519,0.019,1,1,1,0.012,0.019,0.015
334,2,3,19,2.500,2.555,0.055,0.500,0.518,0.018,1,1,1,0.114,0.018,0.015
334,2,3,20,2.500,2.449,-0.051,0.500,0.483,-0.017,2,2,1,0.387,0.017,0.015
334,2,3,21,2.500,2.452,-0.048,0.500,0.484,-0.016,1,1,1,0.225,0.016,0.015
334,2,3,22,2.500,2.455,-0.045,0.500,0.485,-0.015,1,1,1,0.958,0.014,0.015
334,2,3,23,2.500,2.458,-0.042,0.500,0.486,-0.014,1,2,0,0.952,0.017,0.015
334,2,3,24,2.500,2.451,-0.049,0.500,0.484,-0.016,1,1,1,0.012,0.016,0.015
334,2,3,25,2.500,2.454,-0.046,0.500,0.485,-0.015,1,1,1,0.062,0.015,0.015
334,2,3,26,2.500,2.543,0.043,0.500,0.514,0.014,1,1,1,0.018,0.014,0.015
334,2,3,27,2.500,2.460,-0.040,0.500,0.487,-0.013,1,1,1,0.007,0.013,0.015
334,2,3,28,2.500,2.537,0.037,0.500,0.512,0.012,2,2,1,0.707,0.012,0.015
334,2,3,29,2.500,2.466,-0.034,0.500,0.489,-0.011,1,1,1,0.009,0.011,0.015
334,2,3,30,2.500,2.469,-0.031,0.500,0.490,-0.010,1,1,1,0.289,0.010,0.015
334,2,1,1,1.000,1.070,0.070,0.000,0.023,0.023,2,2,1,0.557,0.022,0.017
334,2,1,2,1.000,1.066,0.066,0.000,0.022,0.022,2,2,1,0.016,0.021,0.017
334,2,1,3,1.000,1.062,0.062,0.000,0.021,0.021,2,2,1,0.791,0.020,0.017
