subID,condition,level,iTrial,standard_real,compare_real,diff_real,standard_norm,compare_norm,diff_norm,truth,choice,feedback,cho_RT,threshold_mean,threshold_sd
402,4,3,1,2.500,2.570,0.070,0.500,0.523,0.023,2,1,0,0.441,0.026,0.016
402,4,3,2,2.500,2.579,0.079,0.500,0.526,0.026,2,2,1,0.461,0.025,0.016
402,4,3,3,2.500,2.575,0.075,0.500,0.525,0.025,1,1,1,1.456,0.024,0.016
402,4,3,4,2.500,2.429,-0.071,0.500,0.476,-0.024,1,2,0,0.978,0.027,0.016
402,4,3,5,2.500,2.420,-0.080,0.500,0.473,-0.027,1,1,1,0.272,0.026,0.016
402,4,3,6,2.500,2.576,0.076,0.500,0.525,0.025,1,1,1,0.390,0.024,0.016
402,4,3,7,2.500,2.573,0.073,0.500,0.524,0.024,2,2,1,0.779,0.023,0.016
402,4,3,8,2.500,2.569,0.069,0.500,0.523,0.023,1,1,1,0.240,0.022,0.016
402,4,3,9,2.500,2.434,-0.066,0.500,0.478,-0.022,2,2,1,0.795,0.021,0.016
402,4,3,10,2.500,2.562,0.062,0.500,0.521,0.021,1,1,1,0.532,0.020,0.016
402,4,3,11,2.500,2.558,0.058,0.500,0.519,0.019,2,1,0,0.486,0.023,0.016
402,4,3,12,2.500,2.567,0.067,0.500,0.522,0.022,2,1,0,0.208,0.025,0.015
402,4,3,13,2.500,2.426,-0.074,0.500,0.475,-0.025,1,1,1,0.356,0.024,0.015
402,4,3,14,2.500,2.571,0.071,0.500,0.524,0.024,1,1,1,0.482,0.023,0.015
402,4,3,15,2.500,2.568,0.068,0.500,0.523,0.023,1,1,1,0.356,0.022,0.015
402,4,3,16,2.500,2.435,-0.065,0.500,0.478,-0.022,2,1,0,0.389,0.024,0.015
402,4,3,17,2.500,2.572,0.072,0.500,0.524,0.024,2,1,0,0.496,0.027,0.015
402,4,3,18,2.500,2.579,0.079,0.500,0.526,0.026,2,1,0,0.213,0.029,0.015
402,4,3,19,2.500,2.414,-0.086,0.500,0.471,-0.029,2,2,1,0.475,0.028,0.015
402,4,3,20,2.500,2.417,-0.083,0.500,0.472,-0.028,1,1,1,0.270,0.027,0.015
402,4,3,21,2.500,2.420,-0.080,0.500,0.473,-0.027,2,2,1,0.673,0.026,0.015
402,4,3,22,2.500,2.423,-0.077,0.500,0.474,-0.026,2,1,0,0.286,0.029,0.014
402,4,3,23,2.500,2.584,0.084,0.500,0.528,0.028,1,1,1,0.321,0.028,0.014
402,4,3,24,2.500,2.581,0.081,0.500,0.527,0.027,2,1,0,0.509,0.030,0.014
402,4,3,25,2.500,2.412,-0.088,0.500,0.471,-0.029,2,1,0,0.450,0.032,0.014
402,4,3,26,2.500,2.406,-0.094,0.500,0.469,-0.031,1,1,1,0.382,0.031,0.014
402,4,3,27,2.500,2.591,0.091,0.500,0.530,0.030,1,2,0,0.718,0.033,0.014
402,4,3,28,2.500,2.403,-0.097,0.500,0.468,-0.032,2,1,0,0.331,0.035,0.014
402,4,3,29,2.500,2.604,0.104,0.500,0.535,0.035,2,1,0,0.142,0.037,0.014
402,4,3,30,2.500,2.390,-0.110,0.500,0.463,-0.037,2,1,0,0.394,0.039,0.013
402,4,2,1,1.750,1.820,0.070,0.250,0.273,0.023,2,2,1,0.378,0.022,0.017
402,4,2,2,1.750,1.684,-0.066,0.250,0.228,-0.022,1,1,1,1.752,0.021,0.017
402,4,2,3,1.750,1.688,-0.062,0.250,0.229,-0.021,1,1,1,0.191,0.020,0.017
402,4,2,4,1.750,1.692,-0.058,0.250,0.231,-0.019,1,2,0,0.434,0.023,0.016
402,4,2,5,1.750,1.817,0.067,0.250,0.272,0.022,1,2,0,0.270,0.025,0.016
402,4,2,6,1.750,1.674,-0.076,0.250,0.225,-0.025,2,1,0,0.298,0.028,0.016
402,4,2,7,1.750,1.666,-0.084,0.250,0.222,-0.028,2,1,0,0.197,0.031,0.015
402,4,2,8,1.750,1.659,-0.091,0.250,0.220,-0.030,1,1,1,0.131,0.030,0.015
402,4,2,9,1.750,1.838,0.088,0.250,0.279,0.029,2,1,0,0.402,0.032,0.015
402,4,2,10,1.750,1.654,-0.096,0.250,0.218,-0.032,1,1,1,0.511,0.031,0.015
402,4,2,11,1.750,1.843,0.093,0.250,0.281,0.031,1,1,1,0.351,0.030,0.015
402,4,2,12,1.750,1.839,0.089,0.250,0.280,0.030,2,1,0,0.475,0.033,0.015
402,4,2,13,1.750,1.847,0.097,0.250,0.282,0.032,2,2,1,0.382,0.032,0.015
402,4,2,14,1.750,1.656,-0.094,0.250,0.219,-0.031,2,1,0,0.222,0.034,0.015
402,4,2,15,1.750,1.850,0.100,0.250,0.283,0.033,2,2,1,0.290,0.033,0.015
402,4,2,16,1.750,1.847,0.097,0.250,0.282,0.032,1,1,1,0.227,0.032,0.014
402,4,2,17,1.750,1.655,-0.095,0.250,0.218,-0.032,1,1,1,0.200,0.031,0.014
402,4,2,18,1.750,1.658,-0.092,0.250,0.219,-0.031,1,1,1,0.148,0.030,0.014
402,4,2,19,1.750,1.839,0.089,0.250,0.280,0.030,1,1,1,0.149,0.029,0.014
402,4,2,20,1.750,1.836,0.086,0.250,0.279,0.029,2,2,1,0.275,0.028,0.014
402,4,2,21,1.750,1.667,-0.083,0.250,0.222,-0.028,2,1,0,0.335,0.030,0.014
402,4,2,22,1.750,1.839,0.089,0.250,0.280,0.030,2,2,1,0.155,0.029,0.014
402,4,2,23,1.750,1.663,-0.087,0.250,0.221,-0.029,1,2,0,0.815,0.032,0.014
402,4,2,24,1.750,1.657,-0.093,0.250,0.219,-0.031,1,2,0,0.275,0.034,0.014
402,4,2,25,1.750,1.651,-0.099,0.250,0.217,-0.033,1,1,1,0.146,0.033,0.014
402,4,2,26,1.750,1.653,-0.097,0.250,0.218,-0.032,1,2,0,1.781,0.035,0.014
402,4,2,27,1.750,1.853,0.103,0.250,0.284,0.034,2,2,1,0.745,0.034,0.014
402,4,2,28,1.750,1.650,-0.100,0.250,0.217,-0.033,1,1,1,0.059,0.033,0.014
402,4,2,29,1.750,1.652,-0.098,0.250,0.217,-0.033,1,2,0,0.410,0.035,0.013
402,4,2,30,1.750,1.854,0.104,0.250,0.285,0.035,2,2,1,0.210,0.034,0.013
402,4,4,1,3.250,3.180,-0.070,0.750,0.727,-0.023,2,2,1,2.198,0.022,0.017
402,4,4,2,3.250,3.316,0.066,0.750,0.772,0.022,2,1,0,0.549,0.025,0.016
402,4,4,3,3.250,3.175,-0.075,0.750,0.725,-0.025,1,1,1,0.461,0.024,0.016
402,4,4,4,3.250,3.321,0.071,0.750,0.774,0.024,1,1,1,0.149,0.023,0.016
402,4,4,5,3.250,3.182,-0.068,0.750,0.727,-0.023,2,1,0,1.395,0.026,0.016
402,4,4,6,3.250,3.326,0.076,0.750,0.775,0.025,1,1,1,0.117,0.024,0.016
402,4,4,7,3.250,3.177,-0.073,0.750,0.726,-0.024,1,1,1,0.109,0.023,0.016
402,4,4,8,3.250,3.181,-0.069,0.750,0.727,-0.023,2,1,0,0.921,0.026,0.016
402,4,4,9,3.250,3.173,-0.077,0.750,0.724,-0.026,1,1,1,0.522,0.025,0.016
402,4,4,10,3.250,3.176,-0.074,0.750,0.725,-0.025,2,1,0,0.099,0.027,0.015
402,4,4,11,3.250,3.331,0.081,0.750,0.777,0.027,1,1,1,0.490,0.026,0.015
402,4,4,12,3.250,3.328,0.078,0.750,0.776,0.026,1,1,1,0.203,0.025,0.015
402,4,4,13,3.250,3.325,0.075,0.750,0.775,0.025,1,1,1,0.098,0.024,0.015
402,4,4,14,3.250,3.322,0.072,0.750,0.774,0.024,2,1,0,0.211,0.027,0.015
402,4,4,15,3.250,3.329,0.079,0.750,0.776,0.026,2,1,0,0.080,0.029,0.015
402,4,4,16,3.250,3.164,-0.086,0.750,0.721,-0.029,2,1,0,0.477,0.032,0.015
402,4,4,17,3.250,3.157,-0.093,0.750,0.719,-0.031,1,1,1,0.071,0.031,0.015
402,4,4,18,3.250,3.160,-0.090,0.750,0.720,-0.030,1,1,1,0.032,0.030,0.015
402,4,4,19,3.250,3.163,-0.087,0.750,0.721,-0.029,1,1,1,0.638,0.029,0.015
402,4,4,20,3.250,3.166,-0.084,0.750,0.722,-0.028,2,2,1,1.784,0.028,0.014
402,4,4,21,3.250,3.331,0.081,0.750,0.777,0.027,2,1,0,0.371,0.030,0.014
402,4,4,22,3.250,3.162,-0.088,0.750,0.721,-0.029,2,1,0,0.278,0.032,0.014
402,4,4,23,3.250,3.345,0.095,0.750,0.782,0.032,2,1,0,0.413,0.034,0.014
402,4,4,24,3.250,3.351,0.101,0.750,0.784,0.034,2,1,0,0.373,0.036,0.014
402,4,4,25,3.250,3.143,-0.107,0.750,0.714,-0.036,2,1,0,0.276,0.038,0.014
402,4,4,26,3.250,3.137,-0.113,0.750,0.712,-0.038,2,1,0,0.419,0.040,0.014
402,4,4,27,3.250,3.369,0.119,0.750,0.790,0.040,2,1,0,0.720,0.042,0.013
402,4,4,28,3.250,3.375,0.125,0.750,0.792,0.042,1,1,1,1.259,0.041,0.013
402,4,4,29,3.250,3.373,0.123,0.750,0.791,0.041,2,2,1,1.166,0.041,0.013
402,4,4,30,3.250,3.130,-0.120,0.750,0.710,-0.040,1,1,1,0.388,0.040,0.013
402,4,1,1,1.000,1.070,0.070,0.000,0.023,0.023,2,2,1,0.433,0.022,0.017
402,4,1,2,1.000,1.066,0.066,0.000,0.022,0.022,1,2,0,1.186,0.025,0.016
402,4,1,3,1.000,1.075,0.075,0.000,0.025,0.025,2,1,0,0.816,0.028,0.016
402,4,1,4,1.000,1.083,0.083,0.000,0.028,0.028,1,1,1,0.325,0.027,0.016
402,4,1,5,1.000,1.080,0.080,0.000,0.027,0.027,1,1,1,0.293,0.026,0.016
402,4,1,6,1.000,1.076,0.076,0.000,0.025,0.025,2,2,1,0.372,0.024,0.016
402,4,1,7,1.000,1.073,0.073,0.000,0.024,0.024,1,1,1,0.512,0.023,0.016
402,4,1,8,1.000,1.069,0.069,0.000,0.023,0.023,2,2,1,0.412,0.022,0.016
402,4,1,9,1.000,1.066,0.066,0.000,0.022,0.022,1,1,1,0.537,0.021,0.016
402,4,1,10,1.000,1.062,0.062,0.000,0.021,0.021,2,2,1,0.274,0.020,0.016
402,4,1,11,1.000,1.058,0.058,0.000,0.019,0.019,1,1,1,1.641,0.019,0.016
402,4,1,12,1.000,1.055,0.055,0.000,0.018,0.018,2,1,0,0.935,0.021,0.016
402,4,1,13,1.000,1.063,0.063,0.000,0.021,0.021,2,2,1,1.242,0.020,0.016
402,4,1,14,1.000,1.060,0.060,0.000,0.020,0.020,2,2,1,0.657,0.019,0.016
402,4,1,15,1.000,1.056,0.056,0.000,0.019,0.019,1,1,1,0.430,0.018,0.016
402,4,1,16,1.000,1.053,0.053,0.000,0.018,0.018,2,1,0,2.539,0.021,0.015
402,4,1,17,1.000,1.061,0.061,0.000,0.020,0.020,1,1,1,0.650,0.020,0.015
402,4,1,18,1.000,1.057,0.057,0.000,0.019,0.019,1,2,0,2.923,0.022,0.015
402,4,1,19,1.000,1.065,0.065,0.000,0.022,0.022,2,2,1,0.578,0.021,0.015
402,4,1,20,1.000,1.062,0.062,0.000,0.021,0.021,1,2,0,2.279,0.023,0.015
402,4,1,21,1.000,1.069,0.069,0.000,0.023,0.023,1,1,1,0.329,0.022,0.015
402,4,1,22,1.000,1.066,0.066,0.000,0.022,0.022,1,1,1,0.466,0.021,0.015
402,4,1,23,1.000,1.063,0.063,0.000,0.021,0.021,2,1,0,0.833,0.024,0.015
402,4,1,24,1.000,1.070,0.070,0.000,0.023,0.023,2,2,1,0.780,0.023,0.015
402,4,1,25,1.000,1.067,0.067,0.000,0.022,0.022,2,2,1,0.852,0.022,0.014
402,4,1,26,1.000,1.064,0.064,0.000,0.021,0.021,1,1,1,0.793,0.021,0.014
402,4,1,27,1.000,1.061,0.061,0.000,0.020,0.020,2,2,1,0.754,0.020,0.014
402,4,1,28,1.000,1.058,0.058,0.000,0.019,0.019,2,2,1,0.577,0.019,0.014
402,4,1,29,1.000,1.055,0.055,0.000,0.018,0.018,2,2,1,0.620,0.018,0.014
402,4,1,30,1.000,1.052,0.052,0.000,0.017,0.017,2,2,1,0.629,0.017,0.014
402,4,5,1,4.000,3.930,-0.070,1.000,0.977,-0.023,2,2,1,1.334,0.022,0.017
402,4,5,2,4.000,3.934,-0.066,1.000,0.978,-0.022,1,1,1,2.748,0.021,0.017
402,4,5,3,4.000,3.938,-0.062,1.000,0.979,-0.021,2,2,1,0.611,0.020,0.017
402,4,5,4,4.000,3.942,-0.058,1.000,0.981,-0.019,2,1,0,0.395,0.023,0.016
402,4,5,5,4.000,3.933,-0.067,1.000,0.978,-0.022,2,1,0,0.987,0.025,0.016
402,4,5,6,4.000,3.924,-0.076,1.000,0.975,-0.025,2,2,1,0.524,0.024,0.016
402,4,5,7,4.000,3.928,-0.072,1.000,0.976,-0.024,2,2,1,0.780,0.023,0.016
402,4,5,8,4.000,3.931,-0.069,1.000,0.977,-0.023,1,1,1,0.497,0.022,0.016
402,4,5,9,4.000,3.935,-0.065,1.000,0.978,-0.022,2,2,1,0.308,0.021,0.016
402,4,5,10,4.000,3.938,-0.062,1.000,0.979,-0.021,2,2,1,0.574,0.020,0.016
402,4,5,11,4.000,3.942,-0.058,1.000,0.981,-0.019,2,2,1,1.653,0.019,0.016
402,4,5,12,4.000,3.945,-0.055,1.000,0.982,-0.018,2,1,0,0.159,0.021,0.016
402,4,5,13,4.000,3.938,-0.062,1.000,0.979,-0.021,2,2,1,0.333,0.020,0.016
402,4,5,14,4.000,3.941,-0.059,1.000,0.980,-0.020,2,1,0,0.680,0.023,0.015
402,4,5,15,4.000,3.933,-0.067,1.000,0.978,-0.022,1,2,0,1.366,0.025,0.015
402,4,5,16,4.000,3.926,-0.074,1.000,0.975,-0.025,1,1,1,0.184,0.024,0.015
402,4,5,17,4.000,3.929,-0.071,1.000,0.976,-0.024,1,2,0,1.007,0.027,0.015
402,4,5,18,4.000,3.922,-0.078,1.000,0.974,-0.026,2,2,1,0.853,0.026,0.015
402,4,5,19,4.000,3.925,-0.075,1.000,0.975,-0.025,2,1,0,1.179,0.028,0.015
402,4,5,20,4.000,3.918,-0.082,1.000,0.973,-0.027,1,2,0,1.190,0.030,0.014
402,4,5,21,4.000,3.911,-0.089,1.000,0.970,-0.030,1,1,1,0.629,0.029,0.014
402,4,5,22,4.000,3.914,-0.086,1.000,0.971,-0.029,1,1,1,0.321,0.028,0.014
402,4,5,23,4.000,3.917,-0.083,1.000,0.972,-0.028,2,1,0,0.383,0.031,0.014
402,4,5,24,4.000,3.910,-0.090,1.000,0.970,-0.030,1,1,1,0.377,0.030,0.014
402,4,5,25,4.000,3.913,-0.087,1.000,0.971,-0.029,1,1,1,0.340,0.029,0.014
402,4,5,26,4.000,3.916,-0.084,1.000,0.972,-0.028,1,1,1,0.423,0.028,0.014
402,4,5,27,4.000,3.919,-0.081,1.000,0.973,-0.027,2,2,1,1.265,0.027,0.014
402,4,5,28,4.000,3.921,-0.079,1.000,0.974,-0.026,2,1,0,1.408,0.029,0.014
402,4,5,29,4.000,3.915,-0.085,1.000,0.972,-0.028,2,2,1,1.310,0.028,0.014
402,4,5,30,4.000,3.918,-0.082,1.000,0.973,-0.027,1,1,1,0.536,0.027,0.014
402,2,5,1,4.000,3.930,-0.070,1.000,0.977,-0.023,1,1,1,0.449,0.022,0.017
402,2,5,2,4.000,3.934,-0.066,1.000,0.978,-0.022,1,1,1,0.718,0.021,0.017
402,2,5,3,4.000,3.938,-0.062,1.000,0.979,-0.021,1,1,1,0.437,0.020,0.017
402,2,5,4,4.000,3.942,-0.058,1.000,0.981,-0.019,1,2,0,0.643,0.023,0.016
402,2,5,5,4.000,3.933,-0.067,1.000,0.978,-0.022,2,1,0,0.689,0.025,0.016
402,2,5,6,4.000,3.924,-0.076,1.000,0.975,-0.025,2,1,0,0.860,0.028,0.016
402,2,5,7,4.000,3.916,-0.084,1.000,0.972,-0.028,2,2,1,0.219,0.027,0.016
402,2,5,8,4.000,3.919,-0.081,1.000,0.973,-0.027,1,1,1,0.923,0.026,0.016
402,2,5,9,4.000,3.923,-0.077,1.000,0.974,-0.026,1,1,1,0.635,0.025,0.016
