iSub,iSession,iTrial,invalid,noinfo,neck_value,head_value,leg_value,tail_value,neck_direct,head_direct,leg_direct,tail_direct,neck_indirect,head_indirect,leg_indirect,tail_indirect,text
3,1,249,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,脖子和尾巴长，其他都短。
3,1,250,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,四个都很长。
3,1,251,0,0,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,只有头长，其他都短。
3,1,252,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,只有尾巴长。
3,1,253,0,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,只有脖子短，其他都长。
3,1,254,0,0,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,只有腿长，其他都短。
3,1,255,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,四个都长。
3,1,256,0,0,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,只有头短。
3,1,257,0,0,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,脖子和腿短，其他都长。
3,1,258,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,只有腿短，其他都长。
3,1,259,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,只有尾巴长，其他都短。
3,1,260,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,只有尾巴长，其他都短。
3,1,261,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,脖子和腿都短，其他都长。
3,1,262,0,0,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,头和脖子长，其他都短。
3,1,263,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,腿和尾巴都长。
3,1,264,0,0,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,只有腿长。
3,1,265,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,头和腿长，其他都短。
3,1,266,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,腿和尾巴长，其他都短。
3,1,267,0,0,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,只有头短，其他都长。
3,1,268,0,0,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,只有头短，其他都长。
3,1,269,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,只有尾巴长，其他都短。
3,1,270,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,只有腿短，其他都长。
3,1,271,0,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,只有脖子短，其他都长。
3,1,272,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,只有脖子和尾巴长，其他都短。
3,1,273,0,0,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,只有腿长，其他都短。
3,1,274,0,0,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,只有头短，其他都长。
3,1,275,0,0,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,只有脖子长，其他都短。
3,1,276,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,四个都长。
3,1,277,0,0,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,只有腿长。
3,1,278,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,只有尾巴长，其他都短。
3,1,279,0,0,1,NA,NA,3,1,NA,NA,1,NA,NA,NA,NA,脖子短，尾巴长，其他都短。
3,1,280,0,0,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,只有头短，其他都长。
3,1,281,0,0,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,只有头短，其他都长。
3,1,282,0,0,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,只有头长，其他都短。
3,1,283,0,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,只有脖子短，其他都长。
3,1,284,0,0,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,只有头和脖子长，其他都短。
3,1,285,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,四个都长。
3,1,286,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,四个都长。
3,1,287,0,0,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,只有头短。
3,1,288,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,只有腿和尾巴长。
3,1,289,0,0,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,只有头长，其他都短。
3,1,290,0,0,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,只有腿长。
3,1,291,0,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,只有脖子短。
3,1,292,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,只有尾巴长。
3,1,293,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,只有腿和尾巴长。
3,1,294,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,四个都长。
3,1,295,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,脖子和尾巴长，其他都短。
3,1,296,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,只有头和腿长，其他都短。
3,1,297,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,只有脖子和尾巴长，其他都短。
3,1,298,0,0,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,只有头短，其他都长。
3,1,299,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,只有腿短，其他都长。
3,1,300,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,脖子和尾巴长，其他都短。
3,1,301,0,0,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,只有头长，其他都短。
3,1,302,0,0,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,NA,只有脖子和腿长。
3,1,303,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,只有尾巴短，其他都长。
3,1,304,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,四个都短。
3,1,305,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,只有腿短，其他都长。
3,1,306,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,只有尾巴长，其他都短。
3,1,307,0,0,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,只有头和脖子长，其他都短。
3,1,308,0,0,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,只有头和脖子长，其他都短。
3,1,309,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,只有腿和尾巴长其他都短。
3,1,310,0,0,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,只有脖子长，其他都短。
3,1,311,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,只有尾巴长，其他都短。
3,1,312,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,脖子和尾巴长，其他都短。
3,1,313,0,0,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,头和腿都长，其他都短。
3,1,314,0,0,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,只有腿长，其他都短。
3,1,315,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,四个都长。
3,1,316,0,0,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,只有头短，其他都长。
3,1,317,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,只有腿短，其他都长。
3,1,318,0,0,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,头和脖子长，其他都短。
3,1,319,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,头和腿长，其他都短。
3,1,320,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,除了尾巴都长。
3,2,1,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,只有脖子和尾巴长，其他的都短。
3,2,2,0,0,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,脖子和腿都长，其他的都短。
3,2,3,0,0,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,脖子和腿都长，其他的都短。
3,2,4,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,脖子和尾巴都长，其他的都短。
3,2,5,0,0,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,只有头短，其他都长。
3,2,6,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,只有腿短，其他都长。
3,2,7,0,0,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,头和脖子都长，其他都短。
3,2,8,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,只有腿短，其他都长。
3,2,9,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,四个都长。
3,2,10,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,只有脖子和尾巴长。
3,2,11,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,只有腿短。
3,2,12,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,只有尾巴短，其他都长。
3,2,13,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,只有头和腿长，其他都短。
3,2,14,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,只有尾巴短，其他都长。
3,2,15,0,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,只有脖子短，其他都长。
3,2,16,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,只有腿短，其他都长。
3,2,17,0,0,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,只有头短，其他都长。
3,2,18,0,0,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,只有头长，其他都短。
3,2,19,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,只有脖子和尾巴长，其他都短。
3,2,20,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,只有尾巴短，其他都长。
3,2,21,0,0,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,只有脖子长，其他都短。
3,2,22,0,0,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,只有脖子长，其他都短。
3,2,23,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,只有腿短，其他都长。
3,2,24,0,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,只有脖子短，其他都长。
3,2,25,0,0,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,只有头和脖子长，其他都短。
3,2,26,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,只有腿短，其他都长。
3,2,27,0,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,只有脖子短，其他都长。
3,2,28,0,0,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,NA,只有脖子和腿长，其他都短。
3,2,29,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,只有头和尾巴长，其他都短。
3,2,30,0,0,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,只有腿长。
3,2,31,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,只有头和腿长。
3,2,32,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,只有腿短，其他都长。
3,2,33,0,0,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,只有脖子长，其他都短。
3,2,34,0,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,只有脖子短，其他都长。
3,2,35,0,0,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,头和腿都长，其他都短。
3,2,36,0,0,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,只有头短，其他都长。
3,2,37,0,0,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,头和腿都长，其他都短。
3,2,38,0,0,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,只有头短，其他都长。
3,2,39,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,只有尾巴长，其他都短。
3,2,40,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,四个都长。
3,2,41,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,只有腿短。
3,2,42,0,0,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,只有头长，其他都短。
3,2,43,0,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,只有脖子短，其他都长。
3,2,44,0,0,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,脖子和腿都长，其他都短。
3,2,45,0,0,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,只有脖子长，其他都短。
3,2,46,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,脖子和腿都短，其他都长。
3,2,47,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,四个都长。
3,2,48,0,0,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,头和脖子都长，其他都短。
3,2,49,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,只有脖子和尾巴长，其他都短。
3,2,50,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,腿和尾巴长，其他都短。
3,2,51,0,0,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,NA,脖子和腿长，其他都短。
3,2,52,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,只有头和尾巴长，其他都短。
3,2,53,0,0,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,只有脖子长，其他都短。
3,2,54,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,只有腿短，其他的都长。
3,2,55,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,只有头和腿长。
3,2,56,0,0,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,只有头长。
3,2,57,0,0,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,只有头长。
3,2,58,0,0,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,头和脖子都长，其他都短。
3,2,59,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,脖子和尾巴都长，其他都短。
3,2,60,0,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,只有脖子短，其他都长。
3,2,61,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,头和尾巴都长，现在都短。
3,2,62,0,0,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,只有腿长，其他都短。
3,2,63,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,只有头和腿长，其他都短。
3,2,64,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,脖子和尾巴都长，其他都短。
3,2,65,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,66,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,67,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,68,0,0,NA,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿长。
3,2,69,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,70,0,0,NA,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿长。
3,2,71,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,72,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,73,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,74,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,75,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,76,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,77,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,78,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,79,0,0,NA,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿长。
3,2,80,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,81,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,82,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,83,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,84,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,85,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,86,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,87,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,88,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,89,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,90,0,0,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,尾巴短，头长。
3,2,91,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿短。
3,2,92,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,93,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿短。
3,2,94,0,0,NA,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿长。
3,2,95,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿短。
3,2,96,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,97,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,98,0,0,NA,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿长。
3,2,99,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,100,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,101,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿短。
3,2,102,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴长。
3,2,103,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴长。
3,2,104,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,105,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,106,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿短。
3,2,107,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,108,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,109,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,110,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,111,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,112,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,113,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,114,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,115,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,116,0,0,NA,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿长。
3,2,117,0,0,NA,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿长。
3,2,118,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,119,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,120,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿短。
3,2,121,0,0,NA,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿长。
3,2,122,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿短。
3,2,123,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,124,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿短。
3,2,125,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿短。
3,2,126,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,127,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿短。
3,2,128,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,129,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿短。
3,2,130,0,0,NA,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿长。
3,2,131,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿短。
3,2,132,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿短。
3,2,133,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿短。
3,2,134,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,135,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,136,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿短。
3,2,137,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿短。
3,2,138,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿短。
3,2,139,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,140,0,0,NA,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿长。
3,2,141,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿短。
3,2,142,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长，土长。
3,2,143,0,0,NA,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿长。
3,2,144,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,145,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,146,0,0,NA,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿长。
3,2,147,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,148,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,149,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,150,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,151,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,152,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿短。
3,2,153,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,154,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿短。
3,2,155,0,0,NA,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿长。
3,2,156,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,157,0,0,NA,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿长。
3,2,158,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,159,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,160,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,161,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿短。
3,2,162,0,0,NA,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿长。
3,2,163,0,0,NA,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿长。
3,2,164,0,0,NA,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿长。
3,2,165,0,0,NA,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿长。
3,2,166,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,167,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿短。
3,2,168,0,0,NA,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿长。
3,2,169,0,0,NA,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿长。
3,2,170,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,171,0,0,NA,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿长。
3,2,172,0,0,NA,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿长。
3,2,173,0,0,NA,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿长。
3,2,174,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿短。
3,2,175,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,176,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿短。
3,2,177,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,178,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,179,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,180,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
3,2,181,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
3,2,182,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,尾巴短，腿短。
3,2,183,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头短。
