iSub,iSession,iTrial,text,invalid,noinfo,neck_value,head_value,leg_value,tail_value
23,1,307,腿短，尾巴长，脖子长，头长。,0,0,3.0,3.0,1.0,3.0
23,1,308,腿长，尾巴长，脖子短，头长。,0,0,1.0,3.0,3.0,3.0
23,1,309,腿短，尾巴长，脖子短，头长。,0,0,1.0,3.0,1.0,3.0
23,1,311,腿长，尾巴长，脖子长，头短。,0,0,3.0,1.0,3.0,3.0
23,1,312,腿短，尾巴短，脖子短，头长。,0,0,1.0,3.0,1.0,1.0
23,1,313,腿长，尾巴长，脖子长，头长。,0,0,3.0,3.0,3.0,3.0
23,1,314,腿短，尾巴长，脖子长，头短。,0,0,3.0,1.0,1.0,3.0
23,1,315,腿长，尾巴长，脖子短，头短。,0,0,1.0,1.0,3.0,3.0
23,1,316,腿长，尾巴短，脖子短，头长。,0,0,1.0,3.0,3.0,1.0
23,1,317,腿短，尾巴长，脖子短，头短。,0,0,1.0,1.0,1.0,3.0
23,1,318,腿长，尾巴短，脖子长，头短。,0,0,3.0,1.0,3.0,1.0
23,1,319,腿短，尾巴长，脖子长，头长。,0,0,3.0,3.0,1.0,3.0
23,1,320,腿长，尾巴长，脖子短，头长。,0,0,1.0,3.0,3.0,3.0
23,2,1,腿短，尾巴短，脖子长，头短。,0,0,3.0,1.0,1.0,1.0
23,2,2,腿长，尾巴长，脖子长，头短。,0,0,3.0,1.0,3.0,3.0
23,2,3,腿短，尾巴长，脖子短，头长。,0,0,1.0,3.0,1.0,3.0
23,2,4,腿短，尾巴短，脖子长，头短。,0,0,3.0,1.0,1.0,1.0
23,2,5,腿长，尾巴长，脖子短，头短。,0,0,1.0,1.0,3.0,3.0
23,2,6,腿长，尾巴短，脖子短，头短。,0,0,1.0,1.0,3.0,1.0
23,2,7,腿短，尾巴长，脖子长，头长。,0,0,3.0,3.0,1.0,3.0
23,2,8,腿长，尾巴短，脖子长，头长。,0,0,3.0,3.0,3.0,1.0
23,2,9,腿短，尾巴长，脖子短，头长。,0,0,1.0,3.0,1.0,3.0
23,2,10,腿短，尾巴短，脖子短，头短。,0,0,1.0,1.0,1.0,1.0
23,2,11,腿短，尾巴长，脖子长，头短。,0,0,3.0,1.0,1.0,3.0
23,2,12,腿短，尾巴短，脖子长，头短。,0,0,3.0,1.0,1.0,1.0
23,2,13,腿短，尾巴短，脖子长，头短。,0,0,3.0,1.0,1.0,1.0
23,2,14,腿长，尾巴长，脖子长，头长。,0,0,3.0,3.0,3.0,3.0
23,2,15,腿短，尾巴长，脖子长，头长。,0,0,3.0,3.0,1.0,3.0
23,2,16,腿长，尾巴短，脖子长，头长。,0,0,3.0,3.0,3.0,1.0
23,2,17,腿长，尾巴长，脖子短，头长。,0,0,1.0,3.0,3.0,3.0
23,2,18,腿长，尾巴长，脖子长，头短。,0,0,3.0,1.0,3.0,3.0
23,2,19,腿短，尾巴短，脖子短，头短。,0,0,1.0,1.0,1.0,1.0
23,2,20,腿长，尾巴短，脖子短，头长。,0,0,1.0,3.0,3.0,1.0
23,2,21,腿短，尾巴长，脖子长，头长。,0,0,3.0,3.0,1.0,3.0
23,2,22,腿短，尾巴短，脖子短，头长。,0,0,1.0,3.0,1.0,1.0
23,2,23,腿长，尾巴长，脖子短，头长。,0,0,1.0,3.0,3.0,3.0
23,2,24,腿短，尾巴长，脖子长，头长。,0,0,3.0,3.0,1.0,3.0
23,2,25,腿长，尾巴长，脖子短，头短。,0,0,1.0,1.0,3.0,3.0
23,2,26,腿长，尾巴长，脖子长，头短。,0,0,3.0,1.0,3.0,3.0
23,2,27,腿短，尾巴短，脖子短，头长。,0,0,1.0,3.0,1.0,1.0
23,2,28,腿长，尾巴短，脖子长，头短。,0,0,3.0,1.0,3.0,1.0
23,2,29,腿短，尾巴长，脖子短，头短。,0,0,1.0,1.0,1.0,3.0
23,2,30,腿短，尾巴长，脖子长，头长。,0,0,3.0,3.0,1.0,3.0
23,2,31,腿短，尾巴长，脖子长，头长。,0,0,3.0,3.0,1.0,3.0
23,2,32,腿长，尾巴短，脖子短，头短。,0,0,1.0,1.0,3.0,1.0
23,2,33,腿长，尾巴短，脖子长，头短。,0,0,3.0,1.0,3.0,1.0
23,2,34,腿长，尾巴短，脖子长，头长。,0,0,3.0,3.0,3.0,1.0
23,2,35,腿短，尾巴长，脖子短，头长。,0,0,1.0,3.0,1.0,3.0
23,2,36,腿长，尾巴长，脖子长，头长。,0,0,3.0,3.0,3.0,3.0
23,2,37,腿短，尾巴短，脖子长，头长。,0,0,3.0,3.0,1.0,1.0
23,2,38,腿长，尾巴短，脖子长，头长。,0,0,3.0,3.0,3.0,1.0
23,2,39,腿短，尾巴短，脖子短，头长。,0,0,1.0,3.0,1.0,1.0
23,2,40,腿长，尾巴长，脖子长，头长。,0,0,3.0,3.0,3.0,3.0
23,2,41,腿长，尾巴短，脖子短，头短。,0,0,1.0,1.0,3.0,1.0
23,2,42,腿短，尾巴长，脖子长，头短。,0,0,3.0,1.0,1.0,3.0
23,2,43,腿长，尾巴短，脖子短，头长。,0,0,1.0,3.0,3.0,1.0
23,2,44,腿长，尾巴长，脖子长，头长。,0,0,3.0,3.0,3.0,3.0
23,2,45,腿长，尾巴长，脖子长，头长。,0,0,3.0,3.0,3.0,3.0
23,2,46,腿短，尾巴短，脖子长，头短。,0,0,3.0,1.0,1.0,1.0
23,2,47,腿短，尾巴长，脖子短，头短。,0,0,1.0,1.0,1.0,3.0
23,2,48,腿短，尾巴短，脖子长，头短。,0,0,3.0,1.0,1.0,1.0
23,2,49,腿短，尾巴长，脖子长，头长。,0,0,3.0,3.0,1.0,3.0
23,2,50,腿短，尾巴短，脖子短，头短。,0,0,1.0,1.0,1.0,1.0
23,2,51,腿短，尾巴短，脖子长，头长。,0,0,3.0,3.0,1.0,1.0
23,2,52,腿长，尾巴长，脖子长，头长。,0,0,3.0,3.0,3.0,3.0
23,2,53,腿长，尾巴长，脖子短，头短。,0,0,1.0,1.0,3.0,3.0
23,2,54,腿短，尾巴短，脖子长，头短。,0,0,3.0,1.0,1.0,1.0
23,2,55,腿短，尾巴长，脖子长，头短。,0,0,3.0,1.0,1.0,3.0
23,2,56,腿短，尾巴长，脖子短，头短。,0,0,1.0,1.0,1.0,3.0
23,2,57,腿短，尾巴长，脖子短，头短。,0,0,1.0,1.0,1.0,3.0
23,2,58,腿长，尾巴短，脖子短，头短。,0,0,1.0,1.0,3.0,1.0
23,2,59,腿长，尾巴长，脖子短，头短。,0,0,1.0,1.0,3.0,3.0
23,2,60,腿长，尾巴短，脖子短，头短。,0,0,1.0,1.0,3.0,1.0
23,2,61,腿短，尾巴长，脖子长，头长。,0,0,3.0,3.0,1.0,3.0
23,2,62,腿长，尾巴长，脖子短，头短。,0,0,1.0,1.0,3.0,3.0
23,2,63,腿长，尾巴短，脖子短，头长。,0,0,1.0,3.0,3.0,1.0
23,2,64,腿短，尾巴长，脖子短，头短。,0,0,1.0,1.0,1.0,3.0
23,2,65,腿短，尾巴短，脖子短，头长。,0,0,1.0,3.0,1.0,1.0
23,2,66,腿短，尾巴短，脖子短，头短。,0,0,1.0,1.0,1.0,1.0
23,2,67,腿短，尾巴短，脖子长，头长。,0,0,3.0,3.0,1.0,1.0
23,2,68,腿短，尾巴短，脖子短，头长。,0,0,1.0,3.0,1.0,1.0
23,2,69,腿长，尾巴长，脖子短，头长。,0,0,1.0,3.0,3.0,3.0
23,2,70,腿长，尾巴短，脖子短，头短。,0,0,1.0,1.0,3.0,1.0
23,2,71,腿短，尾巴短，脖子长，头长。,0,0,3.0,3.0,1.0,1.0
23,2,72,腿长，尾巴长，脖子短，头短。,0,0,1.0,1.0,3.0,3.0
23,2,73,腿长，尾巴长，脖子短，头短。,0,0,1.0,1.0,3.0,3.0
23,2,74,腿长，尾巴长，脖子长，头长。,0,0,3.0,3.0,3.0,3.0
23,2,75,腿长，尾巴短，脖子短，头短。,0,0,1.0,1.0,3.0,1.0
23,2,76,腿长，尾巴长，脖子长，头长。,0,0,3.0,3.0,3.0,3.0
23,2,77,腿短，尾巴长，脖子长，头短。,0,0,3.0,1.0,1.0,3.0
23,2,78,腿长，尾巴短，脖子短，头长。,0,0,1.0,3.0,3.0,1.0
23,2,79,腿短，尾巴长，脖子短，头长。,0,0,1.0,3.0,1.0,3.0
23,2,80,腿短，尾巴短，脖子长，头长。,0,0,3.0,3.0,1.0,1.0
23,2,81,腿长，尾巴长，脖子长，头长。,0,0,3.0,3.0,3.0,3.0
23,2,82,腿长，尾巴短，脖子长，头短。,0,0,3.0,1.0,3.0,1.0
23,2,83,腿长，尾巴短，脖子长，头短。,0,0,3.0,1.0,3.0,1.0
23,2,84,腿长，尾巴长，脖子长，头长。,0,0,3.0,3.0,3.0,3.0
23,2,85,腿长，尾巴短，脖子长，头长。,0,0,3.0,3.0,3.0,1.0
23,2,86,腿长，尾巴短，脖子短，头短。,0,0,1.0,1.0,3.0,1.0
23,2,87,腿短，尾巴短，脖子长，头长。,0,0,3.0,3.0,1.0,1.0
23,2,88,腿短，尾巴长，脖子长，头长。,0,0,3.0,3.0,1.0,3.0
23,2,89,腿长，尾巴短，脖子短，头长。,0,0,1.0,3.0,3.0,1.0
23,2,90,腿短，尾巴短，脖子短，头长。,0,0,1.0,3.0,1.0,1.0
23,2,91,腿短，尾巴长，脖子短，头长。,0,0,1.0,3.0,1.0,3.0
23,2,92,腿长，尾巴长，脖子长，头短。,0,0,3.0,1.0,3.0,3.0
23,2,93,腿长，尾巴短，脖子短，头短。,0,0,1.0,1.0,3.0,1.0
23,2,94,腿长，尾巴长，脖子短，头长。,0,0,1.0,3.0,3.0,3.0
23,2,95,腿长，尾巴短，脖子长，头长。,0,0,3.0,3.0,3.0,1.0
23,2,96,腿长，尾巴长，脖子长，头长。,0,0,3.0,3.0,3.0,3.0
23,2,97,腿短，尾巴短，脖子长，头长。,0,0,3.0,3.0,1.0,1.0
23,2,98,腿比较长，尾巴比较长。,0,0,,,3.0,3.0
23,2,99,腿比较长，尾巴、脖子、头都长。,0,0,3.0,3.0,3.0,3.0
23,2,100,腿比较短，尾巴比较长。,0,0,,,1.0,3.0
23,2,101,腿比较长，尾巴比较长。,0,0,,,3.0,3.0
23,2,102,腿比较长，尾巴比较短。,0,0,,,3.0,1.0
23,2,103,腿比较短，尾巴比较短。,0,0,,,1.0,1.0
23,2,104,腿比较短，尾巴比较短。,0,0,,,1.0,1.0
23,2,105,腿比较长，尾巴比较短。,0,0,,,3.0,1.0
23,2,106,腿比较长，尾巴比较短。,0,0,,,3.0,1.0
23,2,107,腿比较长，尾巴比较短。,0,0,,,3.0,1.0
23,2,108,腿比较长，尾巴比较长。,0,0,,,3.0,3.0
23,2,109,腿比较长，尾巴比较长。,0,0,,,3.0,3.0
23,2,110,腿比较短，尾巴比较长。,0,0,,,1.0,3.0
23,2,111,腿比较短，尾巴比较短。,0,0,,,1.0,1.0
23,2,112,腿比较短，尾巴比较短。,0,0,,,1.0,1.0
23,2,113,腿比较短，尾巴比较长。,0,0,,,1.0,3.0
23,2,114,腿比较短，尾巴比较长。,0,0,,,1.0,3.0
23,2,115,腿比较短，尾巴比较长。,0,0,,,1.0,3.0
23,2,116,腿比较长，尾巴比较短。,0,0,,,3.0,1.0
23,2,117,腿比较短，尾巴比较长。,0,0,,,1.0,3.0
23,2,118,腿比较短，尾巴比较长。,0,0,,,1.0,3.0
23,2,119,腿比较短，尾巴比较长。,0,0,,,1.0,3.0
23,2,120,腿比较长，脖子比较长。,0,0,3.0,,3.0,
23,2,121,腿比较短，尾巴比较长。,0,0,,,1.0,3.0
23,2,122,腿比较长，脖子比较长。,0,0,3.0,,3.0,
23,2,123,腿比较长，脖子比较短。,0,0,1.0,,3.0,
23,2,124,腿比较短，尾巴比较长。,0,0,,,1.0,3.0
23,2,125,腿长，脖子短。,0,0,1.0,,3.0,
23,2,126,腿长，脖子长。,0,0,3.0,,3.0,
23,2,127,腿长，脖子短。,0,0,1.0,,3.0,
23,2,128,腿短，尾巴短。,0,0,,,1.0,1.0
23,2,129,腿短，尾巴长。,0,0,,,1.0,3.0
23,2,130,腿长，脖子短。,0,0,1.0,,3.0,
23,2,131,腿短，尾巴短。,0,0,,,1.0,1.0
23,2,132,腿长，脖子短。,0,0,1.0,,3.0,
23,2,133,腿短，尾巴短。,0,0,,,1.0,1.0
23,2,134,腿短，尾巴短。,0,0,,,1.0,1.0
23,2,135,腿长，脖子长。,0,0,3.0,,3.0,
23,2,136,腿长，脖子短。,0,0,1.0,,3.0,
23,2,137,腿短，尾巴短。,0,0,,,1.0,1.0
23,2,138,腿长，脖子长。,0,0,3.0,,3.0,
23,2,139,腿短，尾巴长。,0,0,,,1.0,3.0
23,2,140,腿短，尾巴长。,0,0,,,1.0,3.0
23,2,141,腿长，脖子短。,0,0,1.0,,3.0,
23,2,142,腿长，脖子短。,0,0,1.0,,3.0,
23,2,143,腿短，尾巴长。,0,0,,,1.0,3.0
23,2,144,腿长，脖子长。,0,0,3.0,,3.0,
23,2,145,腿长，脖子短。,0,0,1.0,,3.0,
23,2,146,腿长，脖子短。,0,0,1.0,,3.0,
23,2,147,腿长，脖子长。,0,0,3.0,,3.0,
23,2,148,腿短，尾巴短。,0,0,,,1.0,1.0
23,2,149,腿长，脖子短。,0,0,1.0,,3.0,
23,2,150,腿短，尾巴短。,0,0,,,1.0,1.0
23,2,151,腿短，尾巴短。,0,0,,,1.0,1.0
23,2,152,腿长，脖子短。,0,0,1.0,,3.0,
23,2,153,腿短，尾巴长。,0,0,,,1.0,3.0
23,2,154,腿短，尾巴长。,0,0,,,1.0,3.0
23,2,155,腿长，脖子短。,0,0,1.0,,3.0,
23,2,156,腿长，脖子长。,0,0,3.0,,3.0,
23,2,157,腿短，尾巴长。,0,0,,,1.0,3.0
23,2,158,腿短，尾巴短。,0,0,,,1.0,1.0
23,2,159,腿长，脖子短。,0,0,1.0,,3.0,
23,2,160,腿长，脖子短。,0,0,1.0,,3.0,
23,2,161,腿长，脖子长。,0,0,3.0,,3.0,
23,2,162,腿长，脖子长。,0,0,3.0,,3.0,
23,2,163,腿短，尾巴长。,0,0,,,1.0,3.0
23,2,164,腿长，脖子短。,0,0,1.0,,3.0,
23,2,165,腿短，尾巴长。,0,0,,,1.0,3.0
23,2,166,腿长，脖子长。,0,0,3.0,,3.0,
23,2,167,腿长，脖子长。,0,0,3.0,,3.0,
23,2,168,腿长，脖子长。,0,0,3.0,,3.0,
23,2,169,腿短，尾巴长。,0,0,,,1.0,3.0
23,2,170,腿长，脖子短。,0,0,1.0,,3.0,
23,2,171,腿短，尾巴长。,0,0,,,1.0,3.0
23,2,172,腿长，脖子长。,0,0,3.0,,3.0,
23,2,173,腿短，尾巴短。,0,0,,,1.0,1.0
23,2,174,腿短，尾巴长。,0,0,,,1.0,3.0
23,2,175,腿短，尾巴长。,0,0,,,1.0,3.0
23,2,176,腿短，尾巴短。,0,0,,,1.0,1.0
23,2,177,腿长，脖子长。,0,0,3.0,,3.0,
23,2,178,腿长，脖子长。,0,0,3.0,,3.0,
23,2,179,腿短，尾巴长。,0,0,,,1.0,3.0
23,2,180,腿长，脖子短。,0,0,1.0,,3.0,
23,2,181,腿长，脖子短。,0,0,1.0,,3.0,
23,2,182,腿短，尾巴短。,0,0,,,1.0,1.0
23,2,183,腿短，尾巴短。,0,0,,,1.0,1.0
23,2,184,腿短，尾巴长。,0,0,,,1.0,3.0
23,2,185,腿长，脖子长。,0,0,3.0,,3.0,
23,2,186,腿短，尾巴短。,0,0,,,1.0,1.0
23,2,187,腿长，脖子短。,0,0,1.0,,3.0,
23,2,188,腿长，脖子长。,0,0,3.0,,3.0,
23,2,189,腿长，脖子长。,0,0,3.0,,3.0,
23,2,190,腿长，脖子短。,0,0,1.0,,3.0,
23,2,191,腿长，脖子长。,0,0,3.0,,3.0,
23,2,192,腿长，脖子长。,0,0,3.0,,3.0,
