iSub,type,iTrial,body_ori,neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle,category
20,adjust_init,22,-1,0.833333333333333,0.666666666666667,0.166666666666667,0.166666666666667,0.5,0.5,0.5,0.5,3.0
20,adjust_init,23,1,0.0,1.0,0.833333333333333,0.5,0.5,0.5,0.5,0.5,3.0
20,adjust_init,24,1,0.666666666666667,0.5,0.5,0.166666666666667,0.5,0.5,0.5,0.5,4.0
20,adjust_init,25,-1,0.166666666666667,0.333333333333333,0.166666666666667,0.666666666666667,0.5,0.5,0.5,0.5,3.0
20,adjust_init,26,1,0.5,1.0,0.666666666666667,0.0,0.5,0.5,0.5,0.5,1.0
20,adjust_init,27,-1,0.666666666666667,0.833333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5,4.0
20,adjust_init,28,1,0.166666666666667,0.0,0.833333333333333,0.0,0.5,0.5,0.5,0.5,3.0
20,adjust_after,1,-1,0.99999914653225,0.66666666666667,1.0,0.99999914653225,0.49999962356656,0.5,0.5,0.49999962356656,
20,adjust_after,2,1,0.33333333333333,1.00000057500936,0.5,0.27340983823138,0.5,0.49999748452551,0.5,0.49999415775756,
20,adjust_after,3,1,0.99999914653225,0.33333333333333,0.0,1.0,0.49999962356656,0.5,0.5,0.5,
20,adjust_after,4,1,0.33333333333333,0.16666666666667,0.33333333333333,0.4322044702946,0.5,0.5,0.5,0.50000361269971,
20,adjust_after,5,1,0.99999914653225,1.0,0.5,0.99999914653225,0.49999962356656,0.5,0.5,0.49999962356656,
20,adjust_after,6,1,0.16666666666667,0.33333333333333,0.16666666666667,0.99999914653225,0.5,0.5,0.5,0.49999962356656,
20,adjust_after,7,1,0.0,1.0,0.33333333333333,1.16165411e-06,0.5,0.5,0.5,0.50000256180001,
20,adjust_after,8,1,1.16165411e-06,0.33333333333333,1.0,0.99999914653225,0.50000256180001,0.5,0.5,0.49999962356656,
20,adjust_after,9,1,0.2587077455811,0.5,0.17038210267389,1.0,0.50000005773682,0.5,0.50001075207377,0.5,
20,adjust_after,10,-1,0.83333333333333,0.99999623657781,0.0,0.16666666666667,0.5,0.49999939804288,0.5,0.5,
20,adjust_after,11,-1,0.16666666666667,0.86001343880831,1.0,0.20656875234876,0.5,0.4999958722392,0.5,0.49999942228399,
20,adjust_after,12,-1,0.83333333333333,0.5,0.0,0.95675162583263,0.5,0.5,0.5,0.49999898560102,
20,adjust_after,13,1,0.99999914653225,0.83333333333333,0.83333333333333,0.99999914653225,0.49999962356656,0.5,0.5,0.49999962356656,
20,adjust_after,14,1,0.49907989540779,0.83333333333333,0.16666666666667,0.99999914653225,0.50000218765824,0.5,0.5,0.49999962356656,
20,adjust_after,15,1,0.5,1.0000026314927,0.33333333333333,0.39154166799605,0.5,0.49999883934848,0.5,0.50000275556731,
20,adjust_after,16,-1,0.3000975792944,0.66666666666667,0.66666666666667,0.99999914653225,0.5000052833934,0.5,0.5,0.49999962356656,
20,adjust_after,17,-1,,,,,,,,,
20,adjust_after,18,-1,1.0,0.16666666666667,1.0,0.99999914653225,0.5,0.5,0.5,0.49999962356656,
20,adjust_after,19,-1,,,,,,,,,
20,adjust_after,20,1,0.0,0.66666666666667,0.83333333333333,0.99999914653225,0.5,0.5,0.5,0.49999962356656,
20,adjust_after,21,1,0.5,-2.01511834e-06,0.66666666666667,0.16666666666667,0.5,0.50000444401367,0.5,0.5,
20,adjust_after,22,-1,0.83333333333333,-1.74829377e-06,0.16666666666667,0.16666666666667,0.5,0.4999925461935,0.5,0.5,
20,adjust_after,23,1,0.0,2.32331001e-06,0.83333333333333,1.16165411e-06,0.5,0.49999487642378,0.5,0.50000256180001,
20,adjust_after,24,1,0.66666666666667,0.99999802625138,0.5,0.16666666666667,0.5,0.50000313241777,0.5,0.5,
20,adjust_after,25,-1,0.16666666666667,0.33333333333333,0.16666666666667,1.16165411e-06,0.5,0.5,0.5,0.50000256180001,
20,adjust_after,26,1,0.99999914653225,1.0,0.66666666666667,0.99999914653225,0.49999962356656,0.5,0.5,0.49999962356656,
20,adjust_after,27,-1,0.66666666666667,0.83333333333333,0.33333333333333,1.16165411e-06,0.5,0.5,0.5,0.50000256180001,
20,adjust_after,28,1,,,,,,,,,
21,adjust_init,1,1,1.0,1.0,0.333333333333333,0.666666666666667,0.5,0.5,0.5,0.5,2.0
21,adjust_init,2,-1,1.0,0.666666666666667,0.0,0.0,0.5,0.5,0.5,0.5,1.0
21,adjust_init,3,-1,0.0,0.166666666666667,0.833333333333333,0.0,0.5,0.5,0.5,0.5,2.0
21,adjust_init,4,-1,0.166666666666667,1.0,0.333333333333333,0.5,0.5,0.5,0.5,0.5,1.0
21,adjust_init,5,-1,0.666666666666667,0.166666666666667,0.333333333333333,1.0,0.5,0.5,0.5,0.5,1.0
21,adjust_init,6,1,0.333333333333333,0.5,0.333333333333333,1.0,0.5,0.5,0.5,0.5,4.0
21,adjust_init,7,-1,0.0,0.333333333333333,0.5,0.166666666666667,0.5,0.5,0.5,0.5,2.0
21,adjust_init,8,-1,0.666666666666667,0.0,1.0,0.166666666666667,0.5,0.5,0.5,0.5,3.0
21,adjust_init,9,1,0.5,0.333333333333333,0.166666666666667,0.666666666666667,0.5,0.5,0.5,0.5,3.0
21,adjust_init,10,1,0.5,0.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0
21,adjust_init,11,1,0.833333333333333,0.833333333333333,0.0,0.5,0.5,0.5,0.5,0.5,1.0
21,adjust_init,12,-1,1.0,0.0,0.833333333333333,0.833333333333333,0.5,0.5,0.5,0.5,3.0
21,adjust_init,13,-1,0.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,4.0
21,adjust_init,14,-1,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.5,0.5,0.5,0.5,3.0
21,adjust_init,15,-1,0.0,0.833333333333333,0.666666666666667,0.833333333333333,0.5,0.5,0.5,0.5,4.0
21,adjust_init,16,-1,0.666666666666667,0.833333333333333,0.5,0.5,0.5,0.5,0.5,0.5,2.0
21,adjust_init,17,1,0.5,1.0,0.833333333333333,0.0,0.5,0.5,0.5,0.5,4.0
21,adjust_init,18,1,0.833333333333333,0.0,0.5,0.0,0.5,0.5,0.5,0.5,3.0
21,adjust_init,19,1,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.5,0.5,0.5,0.5,4.0
21,adjust_init,20,-1,0.833333333333333,0.5,0.5,0.166666666666667,0.5,0.5,0.5,0.5,2.0
21,adjust_init,21,-1,0.166666666666667,0.166666666666667,0.666666666666667,0.166666666666667,0.5,0.5,0.5,0.5,3.0
21,adjust_init,22,-1,0.166666666666667,0.166666666666667,0.833333333333333,0.333333333333333,0.5,0.5,0.5,0.5,1.0
21,adjust_init,23,1,1.0,0.833333333333333,1.0,0.666666666666667,0.5,0.5,0.5,0.5,3.0
21,adjust_init,24,-1,0.666666666666667,0.666666666666667,0.166666666666667,0.833333333333333,0.5,0.5,0.5,0.5,2.0
21,adjust_init,25,1,0.333333333333333,1.0,0.166666666666667,0.333333333333333,0.5,0.5,0.5,0.5,2.0
21,adjust_init,26,-1,0.5,0.5,0.0,0.833333333333333,0.5,0.5,0.5,0.5,1.0
21,adjust_init,27,1,0.833333333333333,0.666666666666667,0.666666666666667,0.5,0.5,0.5,0.5,0.5,4.0
21,adjust_init,28,-1,0.333333333333333,0.333333333333333,1.0,0.666666666666667,0.5,0.5,0.5,0.5,4.0
21,adjust_after,1,1,0.99999914653225,0.99999914653225,0.26512774310454,0.374175670586,0.49999962356656,0.50000037643344,0.4999978266005,0.50000568822389,
21,adjust_after,2,-1,0.15557373817913,0.99595651915833,0.0,0.0,0.50000612727226,0.49999881721067,0.5,0.5,
21,adjust_after,3,-1,0.99999914653225,0.99999914653225,0.83333333333333,0.0,0.49999962356656,0.50000037643344,0.5,0.5,
21,adjust_after,4,-1,0.16666666666667,1.0,0.33333333333333,0.40480302128685,0.5,0.5,0.5,0.50000254385122,
21,adjust_after,5,-1,0.32543145968299,0.99999802625138,0.33333333333333,1.0,0.50000066153176,0.50000313241777,0.5,0.5,
21,adjust_after,6,1,0.33333333333333,0.21191234443037,0.33333333333333,0.01890040830352,0.5,0.50000668917375,0.5,0.50001660867172,
21,adjust_after,7,-1,0.99999914653225,0.99999914653225,0.5,0.16666666666667,0.49999962356656,0.50000037643344,0.5,0.5,
21,adjust_after,8,-1,0.66666666666667,-0.0,1.0,0.99999914653225,0.5,0.5,0.5,0.49999962356656,
21,adjust_after,9,1,0.5,0.06527429790115,0.16666666666667,0.99999914653225,0.5,0.50000459072395,0.5,0.49999962356656,
21,adjust_after,10,1,0.0656944223201,1.0000026314927,1.0,1.0,0.50000369298291,0.49999883934848,0.5,0.5,
21,adjust_after,11,1,1.16165411e-06,0.83333333333333,0.0,0.5,0.50000256180001,0.5,0.5,0.5,
21,adjust_after,12,-1,1.0,0.0,0.83333333333333,0.99999914653225,0.5,0.5,0.5,0.49999962356656,
21,adjust_after,13,-1,0.0,2.32331001e-06,0.0,1.16165411e-06,0.5,0.49999487642378,0.5,0.50000256180001,
21,adjust_after,14,-1,0.16666666666667,0.33333333333333,0.16666666666667,0.99999914653225,0.5,0.5,0.5,0.49999962356656,
21,adjust_after,15,-1,0.0,2.32331001e-06,0.66666666666667,0.83333333333333,0.5,0.49999487642378,0.5,0.5,
21,adjust_after,16,-1,0.99999914653225,0.83333333333333,0.5,0.5,0.49999962356656,0.5,0.5,0.5,
21,adjust_after,17,1,0.5,-2.01511834e-06,0.83333333333333,0.0,0.5,0.50000444401367,0.5,0.5,
21,adjust_after,18,1,0.83333333333333,0.0,0.5,0.99999914653225,0.5,0.5,0.5,0.49999962356656,
21,adjust_after,19,1,0.33333333333333,-4.07160706e-06,0.66666666666667,0.18775535384788,0.5,0.49999766983151,0.5,0.50000189885698,
21,adjust_after,20,-1,0.99999914653225,0.99999914653225,0.5,0.16666666666667,0.49999962356656,0.50000037643344,0.5,0.5,
21,adjust_after,21,-1,0.16666666666667,0.16666666666667,0.66666666666667,0.99999914653225,0.5,0.5,0.5,0.49999962356656,
21,adjust_after,22,-1,0.16666666666667,1.00000236467313,0.83333333333333,0.33333333333333,0.5,0.50000121889018,0.5,0.5,
21,adjust_after,23,1,1.0,0.03276775214481,1.0,0.99999914653225,0.5,0.50000288296339,0.5,0.49999962356656,
21,adjust_after,24,-1,0.99999914653225,0.99999914653225,0.16666666666667,0.83333333333333,0.49999962356656,0.50000037643344,0.5,0.5,
21,adjust_after,25,1,0.99999914653225,1.0,0.16666666666667,0.33333333333333,0.49999962356656,0.5,0.5,0.5,
21,adjust_after,26,-1,1.16165411e-06,0.99999914653225,0.0,0.83333333333333,0.50000256180001,0.50000037643344,0.5,0.5,
21,adjust_after,27,1,0.83333333333333,-1.74829377e-06,0.66666666666667,0.00725918284828,0.5,0.4999925461935,0.5,0.49999495170736,
21,adjust_after,28,-1,0.33333333333333,-4.07160706e-06,1.0,0.01378632647562,0.5,0.4999976698315,0.5,0.5000035762767,
