iSub,iTrial,neck_length,head_length,leg_length,tail_length,neck_length_diff,head_length_diff,leg_length_diff,tail_length_diff
125,93,0.333333333333333,0.0,0.166666666666667,0.166666666666667,0.013438214623537004,-3.39827069e-06,-0.006290191904747,0.01918185687530302
125,94,0.833333333333333,0.833333333333333,0.166666666666667,1.0,0.16666666666666696,-0.08859667921242309,2.9976021664879227e-15,0.0
125,95,0.5,0.5,0.666666666666667,1.0,0.06291454044739997,-0.002273772499850002,0.01637853255509303,0.0
125,96,0.333333333333333,0.833333333333333,0.166666666666667,0.5,0.16666666666666702,0.16666666666666696,0.016617244552073,0.061720619714199954
125,97,0.5,1.0,0.333333333333333,0.0,0.07992453203941996,0.0,0.02557424652365703,0.0
125,98,0.333333333333333,0.833333333333333,0.0,0.0,0.11168731541096699,0.07421233271429695,0.0,0.0
125,99,0.166666666666667,0.5,0.166666666666667,0.0,0.072310159716543,0.09115145822888004,0.023180590912553006,0.0
125,100,0.833333333333333,1.0,0.666666666666667,0.166666666666667,0.16666666666666696,0.0,2.9976021664879227e-15,0.046413366826763
125,101,0.5,0.0,0.5,0.333333333333333,0.02859151729106002,0.0,0.0,-0.03481526907892296
125,102,0.166666666666667,0.0,0.333333333333333,0.833333333333333,0.011855921656453022,-9.7306545e-07,0.009111375254067022,0.05321035965116694
125,103,0.0,1.0,0.5,0.666666666666667,-0.0,0.0,0.014160090013930038,0.009645262536523092
125,104,0.833333333333333,1.0,0.833333333333333,0.333333333333333,0.16666666666666696,0.0,-2.9976021664879227e-15,0.08042089306358702
125,105,0.833333333333333,0.166666666666667,0.833333333333333,0.166666666666667,0.05429353755538702,0.009029681622223007,-0.024728821679403046,0.08282693834948301
125,106,0.5,0.666666666666667,0.5,0.666666666666667,0.07542253453120995,0.10310385261855304,0.02609462585155997,0.11112131015076299
125,107,0.5,0.0,0.666666666666667,0.666666666666667,0.014613384793370043,0.0,0.013267779578802985,-0.06946238294946694
125,108,1.0,1.0,0.833333333333333,0.5,0.0,0.0,0.04133793356593696,0.021856618446330023
125,109,0.666666666666667,0.166666666666667,0.833333333333333,0.666666666666667,0.10920277378646304,0.007071611521733023,0.017608288146346962,0.206564362951853
125,110,0.5,0.5,0.666666666666667,0.833333333333333,0.061782787311249976,-0.020972861798490006,-0.05204904853249692,0.16666666666666696
125,111,0.333333333333333,0.833333333333333,0.0,0.5,0.036903787815527,0.16666794871992696,0.0,0.09592209663495999
125,112,1.0,0.5,0.666666666666667,0.666666666666667,0.0,0.041404092919860025,0.0005507985023930351,0.014597097530373082
125,113,0.333333333333333,0.333333333333333,0.5,0.666666666666667,,,,
125,114,1.0,1.0,0.333333333333333,0.833333333333333,0.0,0.0,0.07012084673609703,0.10748171802824691
125,115,0.5,0.5,0.0,0.333333333333333,0.12722101506191996,0.052753862897140014,-0.0,-0.052137028948872954
125,116,0.333333333333333,0.166666666666667,1.0,0.333333333333333,-0.035944745473653006,2.9976021664879227e-15,0.0,0.17035863797123701
125,117,0.833333333333333,0.333333333333333,0.0,0.5,0.16666666666666696,0.09855522443771703,0.0,0.006673754111589991
125,118,0.333333333333333,0.833333333333333,0.333333333333333,0.666666666666667,0.004402382276937011,-2.9976021664879227e-15,-0.002595117951792958,0.03310137577797301
125,119,1.0,0.5,0.666666666666667,0.666666666666667,0.0,-0.00978722517591002,0.005091247109383024,0.04533527206820309
125,120,0.666666666666667,0.5,0.833333333333333,1.0,-0.09640734592947697,-0.04348179279566,0.05002368301621696,0.0
125,121,0.0,0.0,0.666666666666667,0.833333333333333,0.0,-0.0,0.04231883251132307,0.16666666666666696
125,122,0.5,0.0,0.5,0.333333333333333,0.03840964390014001,3.49988236e-06,0.0,0.09567506989739699
125,123,0.833333333333333,1.0,0.833333333333333,0.333333333333333,0.022576565816566974,0.0,-2.9976021664879227e-15,-2.9976021664879227e-15
125,124,0.666666666666667,0.666666666666667,1.0,0.333333333333333,0.16666666666666308,2.9976021664879227e-15,0.0,0.06882091573648702
125,125,0.0,1.0,0.833333333333333,0.666666666666667,0.0,0.0,0.029460688938987012,0.07130258223103303
125,126,0.333333333333333,0.666666666666667,0.166666666666667,0.666666666666667,0.023822148023807,0.074186417388443,-0.002873450357926993,0.07564013413788306
125,127,0.5,0.166666666666667,1.0,0.166666666666667,0.026397409389659954,0.027716992656383,0.0,0.014743662997673018
125,128,1.0,0.333333333333333,0.5,0.5,0.0,0.042855795129577046,-0.015384308275199987,-0.003955597838170011
125,129,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.0
125,130,0.166666666666667,0.333333333333333,0.333333333333333,1.0,0.010413072566523018,0.03043520009578704,0.029067725046257042,0.0
125,131,0.666666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.12655994022471306,0.021830418836893017,-0.032021812517062986,0.032367535185096996
125,132,1.0,0.0,0.5,0.666666666666667,0.0,0.0,-0.039982397364029976,0.05365624894071308
