iSub,feature_name,feature_value,error_mean,error_std
325,neck,0.833333333333333,0.028543016418952676,0.07347266895157095
325,neck,1.0,-0.011240862608825357,0.0315544103771919
325,tail,0.0,0.001812292077534643,0.009589748280338505
325,tail,0.166666666666667,-0.004576599532395206,0.023251269274130994
325,tail,0.333333333333333,-0.012375776648018696,0.02478194228776749
325,tail,0.5,-0.018766788068330004,0.03598717959575291
325,tail,0.666666666666667,-0.02136350911990375,0.055164956306992606
325,tail,0.833333333333333,-0.026361913629255544,0.06707959969538231
325,tail,1.0,-0.025291269796631786,0.05638552936979764
326,head,0.0,0.08294938258150963,0.0700377611827728
326,head,0.166666666666667,0.025222171669564437,0.05259128113151639
326,head,0.333333333333333,0.014498307415882376,0.07914810772551782
326,head,0.5,-0.02686045630619556,0.06746610892538409
326,head,0.666666666666667,-0.07336824647136161,0.11036138397768357
326,head,0.833333333333333,-0.0828929159244084,0.12797393126984857
326,head,1.0,-0.1290865234935075,0.11089822035638089
326,leg,0.0,0.031057113391235004,0.034589119197663575
326,leg,0.166666666666667,0.00946333194718051,0.04019230823391475
326,leg,0.333333333333333,-0.014560681712034413,0.0660245465243367
326,leg,0.5,-0.012736209287119995,0.060021338745978065
326,leg,0.666666666666667,0.009503651551736245,0.07008826190592461
326,leg,0.833333333333333,-0.011100552029017682,0.07522491211188774
326,leg,1.0,-0.035813753788872964,0.04362700268915499
326,neck,0.0,0.07328215885082714,0.053571266514003055
326,neck,0.166666666666667,0.025048136023184436,0.07557914413825736
326,neck,0.333333333333333,0.05910620854133773,0.07704724941801527
326,neck,0.5,0.05062087751144357,0.10518072867472085
326,neck,0.666666666666667,0.018215508498648968,0.10349625360019837
326,neck,0.833333333333333,-0.006949501268182683,0.1250815348310618
326,neck,1.0,-0.055805823851948926,0.09017662890742445
326,tail,0.0,0.07283266332425703,0.07658819951615947
326,tail,0.166666666666667,0.02586262567753372,0.06024772224080444
326,tail,0.333333333333333,0.03594812315358416,0.08801273803852581
326,tail,0.5,0.02620451267708893,0.10391498819172339
326,tail,0.666666666666667,-0.022128537805055186,0.09261928540103133
326,tail,0.833333333333333,-0.020022036641976253,0.12106834799653504
326,tail,1.0,-0.08930232425809928,0.10110508297699052
327,head,0.0,0.002485653015811786,0.009215512311623089
327,head,0.166666666666667,0.010506770445851224,0.02038435746172465
327,head,0.333333333333333,0.0008962168872848679,0.02261341914777231
327,head,0.5,0.01704477986640714,0.02489470940376041
327,head,0.666666666666667,0.004114378177439827,0.046938591207415385
327,head,0.833333333333333,0.011884337233143036,0.06835480163781381
327,head,1.0,-0.020625087798768208,0.042068100198577624
327,leg,0.0,0.00035817395581250004,0.001453980707745182
327,leg,0.166666666666667,0.011304745855662296,0.01842135625870079
327,leg,0.333333333333333,0.0023717547234016556,0.021615696460337026
327,leg,0.5,0.005523993220958923,0.02212702163461482
327,leg,0.666666666666667,-0.008169591218376968,0.024766053882245634
327,leg,0.833333333333333,-0.009507735978936246,0.019581479937093266
327,leg,1.0,-1.3134452858665213e-08,6.950099174185909e-08
327,neck,0.0,0.0026747142550124997,0.008176777023614227
327,neck,0.166666666666667,0.007651435659124078,0.024217851161176758
327,neck,0.333333333333333,0.013024276124200946,0.034173826420942716
327,neck,0.5,0.01071998118706607,0.03371743671636541
327,neck,0.666666666666667,0.02832257379808017,0.050846092125694006
327,neck,0.833333333333333,0.029693711452911612,0.0755758026440492
327,neck,1.0,-0.00748713666512,0.03172169991114392
327,tail,0.0,0.0014900274621978571,0.0060070921382462715
327,tail,0.166666666666667,0.006900936119199795,0.021504078524871177
327,tail,0.333333333333333,-0.0011591845037254855,0.021877843675948895
327,tail,0.5,-0.006834966867067501,0.03390608420396386
327,tail,0.666666666666667,-0.024987596475148748,0.050201123893197495
327,tail,0.833333333333333,0.019396566181895898,0.053807735255629166
327,tail,1.0,-0.007056187194836785,0.024451812011775622
328,head,0.0,-8.804421803607143e-05,0.0002994475280662147
328,head,0.166666666666667,-0.024800709855716634,0.028496744230350098
328,head,0.333333333333333,-0.037208934199654056,0.02641274699286731
328,head,0.5,-0.045189817059166075,0.03140532178127432
328,head,0.666666666666667,-0.044790617942594466,0.038101468956721264
328,head,0.833333333333333,-0.056256345195109816,0.04766730449912646
328,head,1.0,-0.021256474526043564,0.03771866610647503
328,leg,0.0,-0.0015592586960235715,0.001046114821581585
328,leg,0.166666666666667,-0.012444203189891635,0.01928879227662287
328,leg,0.333333333333333,-0.009033362081926913,0.0162771594752926
328,leg,0.5,-0.011514132680085708,0.02601803685779715
328,leg,0.666666666666667,0.007736826010358748,0.028256945795501982
328,leg,0.833333333333333,0.003555364249343757,0.019670273794068292
328,leg,1.0,-0.0015858237158117888,0.0012546640596434323
328,neck,0.0,0.001187428842204643,0.0017832496388351065
328,neck,0.166666666666667,-0.02909907768963092,0.026727225526515658
328,neck,0.333333333333333,-0.02934492393253691,0.03567327536874902
328,neck,0.5,-0.018501802616401435,0.04020113345408783
328,neck,0.666666666666667,-0.01480238418771768,0.04927721866607411
328,neck,0.833333333333333,-0.008497280860865538,0.0671061004323912
328,neck,1.0,-0.00450742440883607,0.016644244439664526
328,tail,0.0,0.006114165342501072,0.012125711240105865
328,tail,0.166666666666667,-0.02169901528614771,0.02246392100495332
328,tail,0.333333333333333,-0.028441554994647986,0.0390243889572478
328,tail,0.5,-0.04449959675428356,0.030356546643707304
328,tail,0.666666666666667,-0.03733414317936553,0.04386932752110527
328,tail,0.833333333333333,-0.04382137877799268,0.053231952124231346
328,tail,1.0,-0.024956288524259657,0.04550011059745326
329,head,0.0,0.006083642287609644,0.016485009808233874
329,head,0.166666666666667,0.005759731197755508,0.025422093884246613
329,head,0.333333333333333,-0.0030478623688054867,0.03863212863568657
329,head,0.5,-0.014828756441179638,0.03924539115398997
329,head,0.666666666666667,-0.018368471868073034,0.05097054406116493
329,head,0.833333333333333,-0.0260452937760941,0.06426143882228558
329,head,1.0,-0.012596612178938519,0.036686356161356626
329,leg,0.0,0.0,0.0
329,leg,0.166666666666667,0.007102401979625508,0.013507637087592965
329,leg,0.333333333333333,0.009730449780024875,0.01927707834105175
329,leg,0.5,0.011256513417511788,0.027237864004381038
329,leg,0.666666666666667,-0.0004870902644610402,0.01883294456204784
329,leg,0.833333333333333,-0.002193082091751603,0.018295254122907636
329,leg,1.0,-1.3134452858665213e-08,6.950099174185909e-08
329,neck,0.0,0.0020357095049932145,0.005190095972892623
329,neck,0.166666666666667,-0.008796217175018422,0.020948061871028704
329,neck,0.333333333333333,-0.010446980050742613,0.023964606726028986
329,neck,0.5,0.0029327624629632127,0.039794866981948826
329,neck,0.666666666666667,0.009635480314423742,0.052994011524834454
329,neck,0.833333333333333,0.013809061696619468,0.07383304468530587
329,neck,1.0,-0.01893359737796571,0.0371036300657626
329,tail,0.0,0.0009224503035525,0.0028077598403250833
329,tail,0.166666666666667,-0.00500103543898342,0.025966010392732428
329,tail,0.333333333333333,-0.003267516671497984,0.025903505694757075
329,tail,0.5,-0.020037229884199266,0.04137524384358672
329,tail,0.666666666666667,-0.013548902502025895,0.036029236252441386
329,tail,0.833333333333333,-0.01037820883769161,0.05711530402545188
329,tail,1.0,-0.028560701353694994,0.0516083553149316
330,head,0.0,-0.0005125487875628571,0.001128347956087802
330,head,0.166666666666667,-0.004600308078394134,0.022309858409898718
330,head,0.333333333333333,-0.01615866038634334,0.02407326808859293
330,head,0.5,-0.02158043971289107,0.023942131187772022
330,head,0.666666666666667,-0.019704688406280892,0.040384835022566255
330,head,0.833333333333333,-0.016633325484344465,0.04172402463240654
330,head,1.0,-0.00831637021136036,0.02449674554365753
330,leg,0.0,-0.001672567813605357,0.0012332117031608218
330,leg,0.166666666666667,-0.001675346637206278,0.012255195267348744
330,leg,0.333333333333333,0.003399155044661658,0.018659528949065887
330,leg,0.5,0.0026164892551635683,0.01874969907117409
330,leg,0.666666666666667,0.011293777748128028,0.017237894591113585
330,leg,0.833333333333333,0.012897305810989829,0.015387549564671659
330,leg,1.0,-0.001676996529228211,0.0010972503441024793
330,neck,0.0,0.001476625761910714,0.0034652474920348992
330,neck,0.166666666666667,-0.007066658516494135,0.015249101369987134
330,neck,0.333333333333333,-0.011482457030932624,0.02477562720404421
330,neck,0.5,-0.013017144325183222,0.028099635292973175
330,neck,0.666666666666667,0.002764441776512313,0.020833180542633698
330,neck,0.833333333333333,-0.005287324318053752,0.04688312807982336
330,neck,1.0,-0.019748985245366064,0.03688683707489275
330,tail,0.0,0.0008749735024060715,0.0006634989486889351
330,tail,0.166666666666667,-0.0029158030907230656,0.01532713143588038
330,tail,0.333333333333333,-0.01637584230058691,0.023113563339244764
330,tail,0.5,-0.013305980598788217,0.027057157371164348
330,tail,0.666666666666667,-0.005551810029429477,0.033343065223580125
330,tail,0.833333333333333,-0.010036422704973751,0.04234447752048242
330,tail,1.0,-0.008972208006032505,0.020683396211044595
331,head,0.0,0.010478454189488215,0.026952307611321478
331,head,0.166666666666667,-0.005656614516631632,0.03644517988794785
331,head,0.333333333333333,-0.004879931591887624,0.034459521684765106
331,head,0.5,0.0043040590683032075,0.046628332361667066
331,head,0.666666666666667,0.01754746397916516,0.04386630650013931
331,head,0.833333333333333,0.038718209923493764,0.07342834449606955
331,head,1.0,-0.015032994429768572,0.045874999990690626
331,leg,0.0,0.0014258651518967856,0.0075449691900644645
331,leg,0.166666666666667,0.0024424910202455086,0.020147317012513474
331,leg,0.333333333333333,0.0016054896082109474,0.027392845925891293
331,leg,0.5,-0.009111247155989282,0.017663427979076402
331,leg,0.666666666666667,-0.001850980683722315,0.03687686890566517
331,leg,0.833333333333333,-0.0037919071876491056,0.01977705269764918
331,leg,1.0,-2.6268905717330426e-08,9.645190095880302e-08
331,neck,0.0,0.002424682769465357,0.012830215232457382
331,neck,0.166666666666667,0.018935509610430865,0.030368532948604827
331,neck,0.333333333333333,0.015185944995249157,0.04492302834841337
331,neck,0.5,0.01322777438575321,0.06785697307098665
331,neck,0.666666666666667,0.04362487718906124,0.07156072056794703
331,neck,0.833333333333333,0.044545933081883045,0.07836774082653628
331,neck,1.0,-0.00403534928982107,0.02135306134829532
331,tail,0.0,0.004257952410527501,0.016281598081692255
331,tail,0.166666666666667,0.0037481347816040794,0.02658424056060266
331,tail,0.333333333333333,0.005558006817612732,0.030070213047858865
331,tail,0.5,0.0011047124123053623,0.0661419978663689
331,tail,0.666666666666667,-0.008474577930702332,0.05229217174170124
331,tail,0.833333333333333,-0.0022049974176237513,0.10138083147285272
331,tail,1.0,-0.014520791434709638,0.04514054244076237
332,head,0.0,8.885579914392852e-05,0.002694061208889547
332,head,0.166666666666667,-0.014669810047952347,0.024155506614183492
332,head,0.333333333333333,-0.013895263398016557,0.031908146711938944
332,head,0.5,-0.019484313883634998,0.03609173403385012
332,head,0.666666666666667,-0.037563555785590896,0.03443480429187523
332,head,0.833333333333333,-0.026499120899371252,0.04257959113946373
332,head,1.0,-0.005003622029773578,0.014691372514273977
332,leg,0.0,-0.0014827339004185715,0.0008240311790426929
332,leg,0.166666666666667,0.008119366602064079,0.015382284847876616
332,leg,0.333333333333333,-0.005582941960285125,0.02211790077514743
332,leg,0.5,-0.015644539118973927,0.02101733115985475
332,leg,0.666666666666667,-0.006262110626850888,0.019934412290308737
332,leg,0.833333333333333,-0.007103477111308051,0.0228796153570107
332,leg,1.0,-0.0016867867180803725,0.0010745294401210566
332,neck,0.0,0.0031322475901975,0.009241983691301671
332,neck,0.166666666666667,0.006670832503846578,0.018556391192365403
332,neck,0.333333333333333,-0.0011379830672051294,0.026234042971040202
332,neck,0.5,0.0054084799571307175,0.04463832143389407
332,neck,0.666666666666667,-0.008018932973654108,0.05208426640816091
332,neck,0.833333333333333,0.011718256051362683,0.05080349783899688
332,neck,1.0,-0.005520124112486448,0.01858785940757979
332,tail,0.0,0.003128764925485714,0.0066277811190561834
332,tail,0.166666666666667,0.0077059802401694385,0.024203425013043376
332,tail,0.333333333333333,0.0022687641703116623,0.035540325128967445
332,tail,0.5,-0.01902090736132143,0.05102010747715252
332,tail,0.666666666666667,0.002981556208553036,0.05894859445742295
332,tail,0.833333333333333,-0.004566931326169825,0.05617012829738141
332,tail,1.0,-0.008901327851750724,0.02931796764461064
