rank,stream_index,run_index,error,subject_id,plot_path
1,2856,2856,0.04374276678034123,316,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_316_top16_posterior.png
2,861,861,0.04535020514558928,316,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_316_top16_posterior.png
3,1003,1003,0.04571497430831224,316,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_316_top16_posterior.png
4,1165,1165,0.04576940184458751,316,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_316_top16_posterior.png
5,2317,2317,0.04588484194809657,316,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_316_top16_posterior.png
6,988,988,0.04602632652905536,316,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_316_top16_posterior.png
7,1673,1673,0.04607962232174331,316,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_316_top16_posterior.png
8,497,497,0.046095122432976,316,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_316_top16_posterior.png
9,2769,2769,0.04625929729414453,316,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_316_top16_posterior.png
10,793,793,0.04626155159463196,316,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_316_top16_posterior.png
11,548,548,0.0463246012604081,316,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_316_top16_posterior.png
12,1387,1387,0.046357261408281225,316,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_316_top16_posterior.png
13,1765,1765,0.04641607137308174,316,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_316_top16_posterior.png
14,1253,1253,0.046499350987859685,316,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_316_top16_posterior.png
15,2692,2692,0.04666614287725941,316,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_316_top16_posterior.png
16,2788,2788,0.04666694197894785,316,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_316_top16_posterior.png
1,43,43,0.07667188759978816,310,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_310_top16_posterior.png
2,886,886,0.08047363061164411,310,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_310_top16_posterior.png
3,2338,2338,0.08109280998912789,310,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_310_top16_posterior.png
4,1675,1675,0.08165136515707502,310,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_310_top16_posterior.png
5,2263,2263,0.08166050698720656,310,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_310_top16_posterior.png
6,3093,3093,0.08193202266249987,310,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_310_top16_posterior.png
7,764,764,0.08194503066849357,310,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_310_top16_posterior.png
8,2755,2755,0.08204054384895774,310,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_310_top16_posterior.png
9,3820,3820,0.08212241151286406,310,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_310_top16_posterior.png
10,2615,2615,0.082558851244928,310,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_310_top16_posterior.png
11,3591,3591,0.0828829018948594,310,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_310_top16_posterior.png
12,100,100,0.08308687231627819,310,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_310_top16_posterior.png
13,1238,1238,0.08347073906495896,310,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_310_top16_posterior.png
14,1644,1644,0.08420120849805479,310,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_310_top16_posterior.png
15,1937,1937,0.08452100798587373,310,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_310_top16_posterior.png
16,3480,3480,0.08457367745874686,310,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_310_top16_posterior.png
1,2624,2624,0.06896915344921567,311,results/state-based-grid-result/pmh/cond3_subjectwise_hyper_cd_best/plots/trajectory_posterior/subject_311_top16_posterior.png
