iSub,condition,feature1_name,feature2_name,feature3_name,feature4_name,iSession,iRun,iTrial,feature1,feature2,feature3,feature4,category,choice,rating,feedback,ambiguous,choRT,text,A,b,n_constraints,matched_rules,un_pro
334,3,green,yellow,pink,blue,2,14,713,0.369231538717046,0.0021154984545591,0.152546136248124,0.678798416327664,1,1,6,1.0,0,2.647,,,,,,
334,3,green,yellow,pink,blue,2,14,714,0.0331063708615008,0.871093116719351,0.900582521602411,0.643949994272248,2,2,6,1.0,0,1.018,,,,,,
334,3,green,yellow,pink,blue,2,14,715,0.237706568293556,0.311461682226868,0.552103510751117,0.162794051107231,1,1,4,1.0,0,10.38,,,,,,
334,3,green,yellow,pink,blue,2,14,716,0.142298048731457,0.297018465086242,0.380219303857259,0.869186769385442,1,1,5,1.0,0,6.574,,,,,,
334,3,green,yellow,pink,blue,2,14,717,0.196276637215871,0.638485909612631,0.682291791484451,0.890187704473621,2,2,6,1.0,0,6.242,,,,,,
334,3,green,yellow,pink,blue,2,14,718,0.778005168032525,0.607775399613536,0.413721295694893,0.368231755940703,3,3,6,1.0,0,2.25,,,,,,
334,3,green,yellow,pink,blue,2,14,719,0.304290125248974,0.456053986361897,0.375822154093601,0.79144906987984,1,2,4,0.5,1,4.608,,,,,,
334,3,green,yellow,pink,blue,2,14,720,0.12020246987951,0.779714077990351,0.854691447492089,0.0993004229902322,2,2,6,1.0,0,1.049,,,,,,
334,3,green,yellow,pink,blue,3,1,721,0.567057502837156,0.899160527611288,0.741354631216356,0.82588826164023,4,2,5,0.0,0,9.256,,,,,,
334,3,green,yellow,pink,blue,3,1,722,0.537959440342034,0.704112302325819,0.0565610841722125,0.174111899742986,3,3,6,1.0,1,3.324,,,,,,
334,3,green,yellow,pink,blue,3,1,723,0.303249913950222,0.198725013950153,0.403457095189442,0.152592553370741,1,1,5,1.0,0,6.325,,,,,,
334,3,green,yellow,pink,blue,3,1,724,0.415133227723485,0.943331530103139,0.625341833527658,0.206187154189634,2,2,6,1.0,0,2.839,,,,,,
334,3,green,yellow,pink,blue,3,1,725,0.794687644442282,0.20105440999285,0.801750864257919,0.041572758227542,4,4,5,1.0,0,3.073,,,,,,
334,3,green,yellow,pink,blue,3,1,726,0.263084220214599,0.584074032151813,0.651662270613226,0.994956162611787,2,2,4,1.0,0,26.76,,,,,,
334,3,green,yellow,pink,blue,3,1,727,0.183741237743578,0.271669368244027,0.591327781085724,0.502357470072092,1,1,5,1.0,0,1.993,,,,,,
334,3,green,yellow,pink,blue,3,1,728,0.488166794249253,0.818034250693316,0.83096830933341,0.424109213406205,2,2,6,1.0,1,3.416,,,,,,
334,3,green,yellow,pink,blue,3,1,729,0.135966855298844,0.472607147955218,0.314109063803249,0.802583542719739,1,2,5,0.5,1,11.221,,,,,,
334,3,green,yellow,pink,blue,3,1,730,0.644060525561176,0.486219972081036,0.105518065076635,0.285989662292149,3,3,6,1.0,1,5.501,,,,,,
334,3,green,yellow,pink,blue,3,1,731,0.250671718313356,0.446635640522824,0.330734791497165,0.384934001428016,1,2,4,0.5,0,18.635,,,,,,
334,3,green,yellow,pink,blue,3,1,732,0.184628312738445,0.647065283799334,0.402719735074295,0.957147569174532,2,2,6,1.0,0,6.721,,,,,,
334,3,green,yellow,pink,blue,3,1,733,0.0910810703016348,0.774963453520025,0.835369556951117,0.872545299176258,2,2,5,1.0,0,2.759,,,,,,
334,3,green,yellow,pink,blue,3,1,734,0.981425586171423,0.555378280671077,0.577483699297402,0.472765378007256,4,4,6,1.0,0,8.924,,,,,,
334,3,green,yellow,pink,blue,3,1,735,0.584448109806841,0.340015983083726,0.110572820757303,0.33342086031148,3,3,4,1.0,0,7.622,,,,,,
334,3,green,yellow,pink,blue,3,1,736,0.561155584791092,0.523193302229124,0.516494163246485,0.590698312278423,4,2,5,0.0,1,8.811,,,,,,
334,3,green,yellow,pink,blue,3,1,737,0.343633235081574,0.309676837056672,0.222928569836314,0.0772850367772345,1,1,5,1.0,0,5.415,,,,,,
334,3,green,yellow,pink,blue,3,1,738,0.56291485386162,0.536154923978981,0.132262204404787,0.385695205703739,3,3,5,1.0,1,8.748,,,,,,
334,3,green,yellow,pink,blue,3,2,739,0.310394691855979,0.655999397444763,0.0629579722597646,0.601946579465811,2,2,6,1.0,0,2.995,,,,,,
334,3,green,yellow,pink,blue,3,2,740,0.423862393722348,0.0095404765834508,0.234918422315827,0.365922280218516,1,1,5,1.0,0,5.331,,,,,,
334,3,green,yellow,pink,blue,3,2,741,0.811390281131484,0.686564564558114,0.209420194441279,0.187220329866543,3,3,6,1.0,0,2.523,,,,,,
334,3,green,yellow,pink,blue,3,2,742,0.0529889220545463,0.71565981734568,0.745176127524333,0.82617464508328,2,2,6,1.0,0,0.787,,,,,,
334,3,green,yellow,pink,blue,3,2,743,0.218818784578413,0.442689897863199,0.937372266863026,0.0101667381723687,1,2,5,0.5,0,23.645,,,,,,
334,3,green,yellow,pink,blue,3,2,744,0.0348678084971404,0.767535314136075,0.178981579658645,0.0428598651979342,2,3,4,0.0,0,9.669,,,,,,
334,3,green,yellow,pink,blue,3,2,745,0.621822066980471,0.303406850822098,0.419745928669395,0.793256886174125,3,4,5,0.5,0,6.49,,,,,,
334,3,green,yellow,pink,blue,3,2,746,0.821216829682572,0.0738012925445505,0.285850401169104,0.952705004587755,3,4,6,0.5,0,1.06,,,,,,
334,3,green,yellow,pink,blue,3,2,747,0.714456500181721,0.360516945627945,0.43091531416487,0.939697311373092,3,4,4,0.5,0,12.387,,,,,,
334,3,green,yellow,pink,blue,3,2,748,0.729304527447304,0.961377510474636,0.931879448543605,0.785886940125957,4,2,4,0.0,0,2.653,,,,,,
334,3,green,yellow,pink,blue,3,2,749,0.539310377669306,0.227548056433192,0.940268067691155,0.419039502462791,4,1,5,0.0,1,9.891,,,,,,
334,3,green,yellow,pink,blue,3,2,750,0.263913523820297,0.637144111817124,0.0812176048538729,0.214676005624059,2,2,5,1.0,0,4.926,,,,,,
334,3,green,yellow,pink,blue,3,2,751,0.333524306383847,0.0298062851591911,0.0520800374558767,0.684700691478584,1,1,4,1.0,0,6.048,,,,,,
334,3,green,yellow,pink,blue,3,2,752,0.521099579725266,0.19282874333018,0.675156711835756,0.728662091039259,4,1,4,0.0,1,7.734,,,,,,
334,3,green,yellow,pink,blue,3,2,753,0.64806532376637,0.877310677220073,0.261610182486343,0.874155677643279,3,3,5,1.0,0,1.043,,,,,,
334,3,green,yellow,pink,blue,3,2,754,0.676926768357349,0.431322841751217,0.817625792342253,0.013234490968366,4,2,4,0.0,0,6.455,,,,,,
334,3,green,yellow,pink,blue,3,2,755,0.493925024966585,0.710226009474386,0.328204660299449,0.0273174663514684,2,3,5,0.0,1,29.442,,,,,,
334,3,green,yellow,pink,blue,3,3,756,0.853114627894447,0.610614236215317,0.164131691894339,0.613309609647402,3,3,6,1.0,0,1.744,,,,,,
334,3,green,yellow,pink,blue,3,3,757,0.323305379673081,0.0337724428491275,0.189340722933493,0.173268993945207,1,1,6,1.0,0,1.037,,,,,,
334,3,green,yellow,pink,blue,3,3,758,0.0307387069940092,0.860696009998476,0.31382997726203,0.560168277704471,2,2,5,1.0,0,3.642,,,,,,
334,3,green,yellow,pink,blue,3,3,759,0.595783715928241,0.825566247463776,0.102389871926022,0.597612332107911,3,3,5,1.0,0,1.654,,,,,,
334,3,green,yellow,pink,blue,3,3,760,0.390761662434132,0.693544798483365,0.417849852870401,0.902487288879346,2,2,5,1.0,0,4.544,,,,,,
334,3,green,yellow,pink,blue,3,3,761,0.66484886142655,0.1990196426739,0.951818578007016,0.245236065033595,4,4,5,1.0,0,12.843,,,,,,
334,3,green,yellow,pink,blue,3,3,762,0.608623001329336,0.762707931902907,0.246675192014175,0.136855333982202,3,3,4,1.0,0,3.337,,,,,,
334,3,green,yellow,pink,blue,3,3,763,0.555977099596447,0.0901116460853021,0.754348900171148,0.260500904150096,4,4,4,1.0,0,4.609,,,,,,
334,3,green,yellow,pink,blue,3,3,764,0.458675610855904,0.50912775715683,0.801754584271868,0.158886148256085,2,2,4,1.0,1,9.749,,,,,,
334,3,green,yellow,pink,blue,3,3,765,0.784423097114788,0.523346301170003,0.655870578524517,0.76347569656959,4,4,5,1.0,1,2.354,,,,,,
334,3,green,yellow,pink,blue,3,3,766,0.0611144598131458,0.784297804011165,0.528094551519106,0.394576656266748,2,2,4,1.0,1,0.898,,,,,,
334,3,green,yellow,pink,blue,3,3,767,0.142393725204137,0.664849336000067,0.222434870069492,0.265643027951399,2,2,4,1.0,0,3.342,,,,,,
334,3,green,yellow,pink,blue,3,3,768,0.866162933245916,0.37740758414043,0.639482367772414,0.533930388134223,4,4,5,1.0,0,3.424,,,,,,
334,3,green,yellow,pink,blue,3,3,769,0.87066557004524,0.385141996069992,0.439820981032237,0.3966487912639,3,4,4,0.5,0,5.791,,,,,,
334,3,green,yellow,pink,blue,3,3,770,0.11518154493576,0.479030406689676,0.132284734921565,0.471961385438853,1,2,4,0.5,1,5.284,,,,,,
334,3,green,yellow,pink,blue,3,3,771,0.270110608009025,0.296562134817237,0.986705163904235,0.590941844275076,1,1,4,1.0,0,4.389,,,,,,
334,3,green,yellow,pink,blue,3,3,772,0.171975653389129,0.708235107207786,0.926482472351003,0.0468623602976233,2,2,6,1.0,0,1.152,,,,,,
334,3,green,yellow,pink,blue,3,3,773,0.790344587029774,0.375978233857701,0.316678804405724,0.555021055419337,3,3,4,1.0,0,14.347,,,,,,
334,3,green,yellow,pink,blue,3,3,774,0.443503109265758,0.167532626264425,0.729723026766821,0.272895220055653,1,1,4,1.0,0,11.881,,,,,,
334,3,green,yellow,pink,blue,3,3,775,0.739492127943561,0.248012657719299,0.101713313814263,0.799973760413949,3,4,5,0.5,0,7.793,,,,,,
334,3,green,yellow,pink,blue,3,3,776,0.879392580668975,0.671750443530059,0.884319372557072,0.365433644504612,4,2,4,0.0,0,15.076,,,,,,
334,3,green,yellow,pink,blue,3,3,777,0.465026469233733,0.733076220188414,0.926181381545949,0.329608317068802,2,2,6,1.0,1,5.387,,,,,,
334,3,green,yellow,pink,blue,3,3,778,0.961620516648985,0.945871199681656,0.35173794635707,0.738278512141793,3,3,6,1.0,0,0.789,,,,,,
334,3,green,yellow,pink,blue,3,3,779,0.868986843778934,0.680659740257818,0.934432530342961,0.631087777464986,4,4,6,1.0,0,1.035,,,,,,
334,3,green,yellow,pink,blue,3,3,780,0.553761858808851,0.880274903013951,0.834914362336072,0.955104217724116,4,2,4,0.0,0,9.733,,,,,,
334,3,green,yellow,pink,blue,3,4,781,0.326278492391762,0.834081183905761,0.285342545357958,0.446991633556569,2,2,6,1.0,0,3.642,,,,,,
334,3,green,yellow,pink,blue,3,4,782,0.613886510000286,0.328334110791588,0.731215323347357,0.0846298385552364,4,4,6,1.0,0,0.359,,,,,,
334,3,green,yellow,pink,blue,3,4,783,0.106853499716781,0.144490623509252,0.861815999435962,0.478636372623486,1,1,6,1.0,0,2.009,,,,,,
334,3,green,yellow,pink,blue,3,4,784,0.792253994687156,0.0135321218570946,0.846405211924516,0.761501989323603,4,4,6,1.0,0,1.091,,,,,,
334,3,green,yellow,pink,blue,3,4,785,0.137640338561872,0.0780961200509779,0.93432037549804,0.507846826465582,1,1,6,1.0,0,1.765,,,,,,
334,3,green,yellow,pink,blue,3,4,786,0.803563800370061,0.967995852806465,0.994733124279765,0.68203337131877,4,4,6,1.0,0,0.319,,,,,,
334,3,green,yellow,pink,blue,3,4,787,0.641329691424517,0.594112281266486,0.156177279061975,0.984836945515683,3,3,6,1.0,0,0.554,,,,,,
334,3,green,yellow,pink,blue,3,4,788,0.279105605306136,0.160004199343886,0.878898984999808,0.318802744517352,1,1,6,1.0,0,1.423,,,,,,
334,3,green,yellow,pink,blue,3,4,789,0.325737021406764,0.337500273924591,0.0023200282428854,0.287496615645523,1,1,5,1.0,0,4.873,,,,,,
334,3,green,yellow,pink,blue,3,4,790,0.268861790409575,0.207555186712366,0.64155393834097,0.95453567080251,1,1,6,1.0,0,1.648,,,,,,
334,3,green,yellow,pink,blue,3,4,791,0.700084154327531,0.336680623102447,0.0833121922121244,0.478855202822225,3,3,5,1.0,0,2.527,,,,,,
334,3,green,yellow,pink,blue,3,4,792,0.250387442856435,0.0106717580115754,0.595265837997863,0.443684480629621,1,1,5,1.0,0,1.627,,,,,,
334,3,green,yellow,pink,blue,3,4,793,0.161231508635252,0.968883372803299,0.248600297836357,0.07102358141419,2,2,5,1.0,0,4.06,,,,,,
334,3,green,yellow,pink,blue,3,4,794,0.423983213793299,0.812070113554487,0.704791567657682,0.658448609988048,2,2,5,1.0,0,2.452,,,,,,
334,3,green,yellow,pink,blue,3,4,795,0.340803892785051,0.680048158617998,0.245540899920171,0.592666634067657,2,2,6,1.0,0,2.548,,,,,,
334,3,green,yellow,pink,blue,3,4,796,0.824988125481527,0.35411858285022,0.198445848660478,0.991130385231531,3,1,6,0.0,0,5.401,,,,,,
334,3,green,yellow,pink,blue,3,4,797,0.30839152975763,0.500444640076541,0.987034601532807,0.898842578485961,2,1,6,0.5,1,0.443,,,,,,
334,3,green,yellow,pink,blue,3,4,798,0.382966144341659,0.41065629319449,0.888910001273613,0.135797365757599,1,1,5,1.0,0,4.316,,,,,,
334,3,green,yellow,pink,blue,3,4,799,0.828042833617578,0.274568560806396,0.988017339680199,0.0266519200445716,4,4,6,1.0,0,2.039,,,,,,
334,3,green,yellow,pink,blue,3,4,800,0.167865926319664,0.0112998752788081,0.209377077653891,0.198821741689945,1,1,6,1.0,0,0.499,,,,,,
334,3,green,yellow,pink,blue,3,4,801,0.914131332006997,0.657212447195296,0.60848220907989,0.13523317740669,4,2,4,0.0,0,8.819,,,,,,
334,3,green,yellow,pink,blue,3,4,802,0.391411012655894,0.657420313356377,0.860990118756869,0.776400719357718,2,2,6,1.0,0,1.025,,,,,,
334,3,green,yellow,pink,blue,3,4,803,0.103780828038012,0.52261572054653,0.539477039880457,0.546010913197341,2,2,6,1.0,1,0.986,,,,,,
334,3,green,yellow,pink,blue,3,4,804,0.849519774552379,0.250047411304728,0.200334841069228,0.868442571047726,3,4,6,0.5,0,0.489,,,,,,
334,3,green,yellow,pink,blue,3,4,805,0.0049418456287893,0.704888518813248,0.638767889443871,0.883051016406546,2,2,6,1.0,0,0.587,,,,,,
334,3,green,yellow,pink,blue,3,4,806,0.819666018852456,0.957556147489151,0.909048661348796,0.426511715065333,4,4,5,1.0,0,9.66,,,,,,
334,3,green,yellow,pink,blue,3,4,807,0.913495640238178,0.439154997367714,0.708753250043159,0.26675121788712,4,4,6,1.0,0,0.989,,,,,,
334,3,green,yellow,pink,blue,3,4,808,0.353666081087918,0.887957990868527,0.0238453419401727,0.980180436978348,2,2,5,1.0,0,1.165,,,,,,
334,3,green,yellow,pink,blue,3,4,809,0.144190900096479,0.325565515374547,0.683936587960078,0.183550350748465,1,1,5,1.0,0,1.347,,,,,,
334,3,green,yellow,pink,blue,3,4,810,0.913962297089044,0.120245474462115,0.137667090963361,0.127784514291647,3,3,4,1.0,0,9.297,,,,,,
334,3,green,yellow,pink,blue,3,4,811,0.213509285476269,0.330500462470272,0.702479418293858,0.867426677961835,1,1,4,1.0,0,1.146,,,,,,
334,3,green,yellow,pink,blue,3,4,812,0.789038157131266,0.528461826510466,0.962109940447662,0.993703374666425,4,4,5,1.0,1,1.242,,,,,,
334,3,green,yellow,pink,blue,3,4,813,0.772200097417989,0.821307993262131,0.675032658887891,0.697574678553708,4,4,6,1.0,0,0.104,,,,,,
334,3,green,yellow,pink,blue,3,4,814,0.421776021655394,0.509461922838073,0.561505428666409,0.385379013100444,2,2,5,1.0,1,4.065,,,,,,
334,3,green,yellow,pink,blue,3,4,815,0.920896885348347,0.290477142386427,0.517141968172134,0.613159019808267,4,4,5,1.0,1,3.098,,,,,,
334,3,green,yellow,pink,blue,3,4,816,0.852547955905967,0.299364387172119,0.19818604009843,0.519773732554248,3,4,6,0.5,0,2.542,,,,,,
334,3,green,yellow,pink,blue,3,4,817,0.143069435314483,0.178923127342267,0.0899374707399498,0.937298410506019,1,1,6,1.0,0,5.806,,,,,,
334,3,green,yellow,pink,blue,3,4,818,0.369851873289232,0.622990500984272,0.0168573548189135,0.0014114477861324,2,2,6,1.0,0,3.273,,,,,,
334,3,green,yellow,pink,blue,3,5,819,0.921268639995795,0.612385258973767,0.144400063105502,0.824020800168832,3,3,6,1.0,0,1.695,,,,,,
334,3,green,yellow,pink,blue,3,5,820,0.362695519128751,0.29226264836765,0.220207414931129,0.15790049033361,1,1,6,1.0,0,1.384,,,,,,
334,3,green,yellow,pink,blue,3,5,821,0.527395465150563,0.548656083650543,0.286511326650213,0.769165277494339,3,2,6,0.0,1,3.413,,,,,,
334,3,green,yellow,pink,blue,3,5,822,0.243779178809207,0.277881415903918,0.341055285632948,0.491212535485293,1,1,5,1.0,0,2.618,,,,,,
334,3,green,yellow,pink,blue,3,5,823,0.0920252192504867,0.707652249269181,0.473768463802264,0.565878587788685,2,2,6,1.0,1,2.352,,,,,,
334,3,green,yellow,pink,blue,3,5,824,0.852669770063648,0.576970769182997,0.220029273521888,0.451902844435071,3,3,6,1.0,0,1.088,,,,,,
334,3,green,yellow,pink,blue,3,5,825,0.0693505520569297,0.944564305476538,0.561736748974279,0.181188263400019,2,2,6,1.0,0,0.931,,,,,,
334,3,green,yellow,pink,blue,3,5,826,0.673524827498068,0.76971412946237,0.50077408194982,0.63392675920983,4,4,6,1.0,1,5.539,,,,,,
334,3,green,yellow,pink,blue,3,5,827,0.949902592904652,0.898447434426466,0.103400077378153,0.918662905745622,3,3,6,1.0,0,0.393,,,,,,
334,3,green,yellow,pink,blue,3,5,828,0.410859469155904,0.282037717820541,0.810274779667942,0.420703336747875,1,1,6,1.0,0,1.155,,,,,,
334,3,green,yellow,pink,blue,3,5,829,0.111009397356563,0.234237447385025,0.913443280367351,0.760598080001893,1,1,6,1.0,0,1.221,,,,,,
334,3,green,yellow,pink,blue,3,5,830,0.154901279019488,0.599093166347396,0.183461764692765,0.503682608125495,2,2,6,1.0,0,0.915,,,,,,
334,3,green,yellow,pink,blue,3,5,831,0.116926681085484,0.193850128358736,0.211347659470134,0.104705967615181,1,1,6,1.0,0,0.709,,,,,,
334,3,green,yellow,pink,blue,3,5,832,0.689338246177218,0.913386201110634,0.322916327636745,0.32376301230898,3,3,6,1.0,0,2.085,,,,,,
334,3,green,yellow,pink,blue,3,5,833,0.59933610435574,0.977970437290636,0.516079467216663,0.329594947431044,4,4,6,1.0,1,1.045,,,,,,
334,3,green,yellow,pink,blue,3,5,834,0.961945869123588,0.410685715296349,0.232445475328155,0.783636416459026,3,3,6,1.0,0,0.347,,,,,,
334,3,green,yellow,pink,blue,3,5,835,0.2460388557925,0.0341349900588727,0.180477175206711,0.32336100168529,1,1,6,1.0,0,0.821,,,,,,
334,3,green,yellow,pink,blue,3,5,836,0.379119697742351,0.783833313378763,0.175857907261465,0.984120053320296,2,2,6,1.0,0,0.121,,,,,,
334,3,green,yellow,pink,blue,3,5,837,0.907426178993111,0.729920253665729,0.111006463888044,0.783728323129958,3,3,6,1.0,0,0.881,,,,,,
334,3,green,yellow,pink,blue,3,5,838,0.536211149588201,0.325724906790017,0.68217059301558,0.919788071477362,4,1,5,0.0,1,1.446,,,,,,
334,3,green,yellow,pink,blue,3,5,839,0.378220841812018,0.0415660789713099,0.935248395703699,0.595126456084363,1,1,6,1.0,0,1.303,,,,,,
334,3,green,yellow,pink,blue,3,5,840,0.7794070100751,0.267078517645462,0.889370997948075,0.614551369793963,4,4,6,1.0,0,3.651,,,,,,
334,3,green,yellow,pink,blue,3,5,841,0.229971325616178,0.897235028181775,0.215685477528416,0.0005655014327546,2,2,6,1.0,0,1.536,,,,,,
334,3,green,yellow,pink,blue,3,5,842,0.252157364711256,0.15445104568941,0.608481381745256,0.16937920124504,1,1,6,1.0,0,1.224,,,,,,
334,3,green,yellow,pink,blue,3,5,843,0.0142543691287509,0.0672807031823641,0.249413527605283,0.262715907638768,1,1,6,1.0,0,0.42,,,,,,
334,3,green,yellow,pink,blue,3,5,844,0.848361061752001,0.192343216927841,0.457714573671671,0.405419367949869,3,4,6,0.5,1,4.518,,,,,,
334,3,green,yellow,pink,blue,3,5,845,0.467098539492329,0.642539548911534,0.526586623883341,0.643033185883906,2,3,2,0.0,1,4.654,,,,,,
334,3,green,yellow,pink,blue,3,5,846,0.694413435114923,0.531259287936291,0.237079294054383,0.0433429093312422,3,3,6,1.0,1,2.467,,,,,,
334,3,green,yellow,pink,blue,3,5,847,0.395286071090031,0.778957062553081,0.0938974653660639,0.618227105311446,2,2,6,1.0,0,1.3,,,,,,
334,3,green,yellow,pink,blue,3,5,848,0.565074199810428,0.4552071108503,0.0548642655770505,0.234491350916012,3,3,6,1.0,1,2.188,,,,,,
334,3,green,yellow,pink,blue,3,5,849,0.587155550953691,0.311938317835909,0.611899839419658,0.422730520497725,4,4,6,1.0,0,1.21,,,,,,
334,3,green,yellow,pink,blue,3,5,850,0.562431048403293,0.795041371066631,0.29976622002089,0.0655783083316693,3,2,5,0.0,0,7.886,,,,,,
334,3,green,yellow,pink,blue,3,5,851,0.635006131034628,0.140842618702795,0.696614392474304,0.890745637215298,4,4,5,1.0,0,2.868,,,,,,
334,3,green,yellow,pink,blue,3,5,852,0.958326881267047,0.970116870354967,0.961618552890651,0.0832015804989448,4,4,6,1.0,0,0.624,,,,,,
334,3,green,yellow,pink,blue,3,5,853,0.370836192424052,0.816327997349236,0.654556225505046,0.805239902950387,2,2,6,1.0,0,1.432,,,,,,
334,3,green,yellow,pink,blue,3,5,854,0.875336545983221,0.0157204285393764,0.703741886653735,0.102508376489888,4,4,6,1.0,0,1.724,,,,,,
334,3,green,yellow,pink,blue,3,5,855,0.782090386959974,0.679169113914891,0.536982933732815,0.101975774880163,4,4,6,1.0,1,2.675,,,,,,
334,3,green,yellow,pink,blue,3,5,856,0.0534088363105745,0.490138383844314,0.229158537410992,0.151551333532874,1,2,6,0.5,1,0.771,,,,,,
334,3,green,yellow,pink,blue,3,5,857,0.601869798128946,0.38927723601099,0.789881975247019,0.229432047060542,4,4,6,1.0,0,4.244,,,,,,
334,3,green,yellow,pink,blue,3,5,858,0.389740203338533,0.300494354538133,0.957537601635915,0.101171742297007,1,1,6,1.0,0,1.442,,,,,,
334,3,green,yellow,pink,blue,3,5,859,0.730769538818334,0.716657058460584,0.645071740744522,0.24435993348506,4,4,6,1.0,0,1.284,,,,,,
334,3,green,yellow,pink,blue,3,5,860,0.485469855290791,0.177151500058099,0.133134331112672,0.941621859696817,1,3,5,0.0,1,5.431,,,,,,
334,3,green,yellow,pink,blue,3,5,861,0.514788037821246,0.902492500639915,0.435740717431258,0.365781164954968,3,2,5,0.0,1,5.753,,,,,,
334,3,green,yellow,pink,blue,3,6,862,0.522263063792773,0.0952811897875905,0.456997910049259,0.12791826364936,3,4,5,0.5,1,3.526,,,,,,
334,3,green,yellow,pink,blue,3,6,863,0.267673707750314,0.233870265476124,0.947736669171613,0.651016108220281,1,1,6,1.0,0,2.018,,,,,,
334,3,green,yellow,pink,blue,3,6,864,0.58820273885397,0.25159947842411,0.101227617167573,0.655289434399979,3,3,6,1.0,0,2.152,,,,,,
334,3,green,yellow,pink,blue,3,6,865,0.077375533764507,0.325901101659679,0.622215966494246,0.889452954305318,1,1,5,1.0,0,3.325,,,,,,
334,3,green,yellow,pink,blue,3,6,866,0.587699332119766,0.539101248445174,0.846405261316653,0.518022668229152,4,4,6,1.0,1,1.01,,,,,,
334,3,green,yellow,pink,blue,3,6,867,0.113553099790772,0.581168307081757,0.123587090527687,0.323313725337199,2,2,6,1.0,0,1.147,,,,,,
334,3,green,yellow,pink,blue,3,6,868,0.325626542743816,0.151657237737248,0.160897971269875,0.136098191531751,1,1,6,1.0,0,0.439,,,,,,
334,3,green,yellow,pink,blue,3,6,869,0.649584779919817,0.952070974978034,0.42724170296921,0.491646132021371,3,4,5,0.5,0,2.879,,,,,,
334,3,green,yellow,pink,blue,3,6,870,0.246592225870644,0.649465104029826,0.699951906679568,0.253701727291519,2,2,6,1.0,0,1.713,,,,,,
334,3,green,yellow,pink,blue,3,6,871,0.272222524436003,0.933736946570122,0.509202786959217,0.502297399956734,2,2,6,1.0,1,4.036,,,,,,
334,3,green,yellow,pink,blue,3,6,872,0.586069147023847,0.639869056284092,0.398913941451974,0.667157849464108,3,3,5,1.0,0,1.191,,,,,,
334,3,green,yellow,pink,blue,3,6,873,0.237357125010852,0.808049008103032,0.874287734037132,0.754490266080461,2,2,6,1.0,0,0.897,,,,,,
334,3,green,yellow,pink,blue,3,6,874,0.945367269092185,0.151051569314811,0.727790988078021,0.505262636651869,4,4,6,1.0,0,1.109,,,,,,
334,3,green,yellow,pink,blue,3,6,875,0.149813407963597,0.188495087299128,0.139787983381532,0.937300985454345,1,1,6,1.0,0,1.245,,,,,,
334,3,green,yellow,pink,blue,3,6,876,0.328484265015889,0.471414965681358,0.462349472123093,0.0767896571429618,1,2,4,0.5,1,4.093,,,,,,
334,3,green,yellow,pink,blue,3,6,877,0.0586689820348114,0.716393670864543,0.111429976027904,0.523633017655771,2,2,6,1.0,0,0.365,,,,,,
334,3,green,yellow,pink,blue,3,6,878,0.917028923724545,0.0223230034207262,0.0681480741236348,0.302960451416741,3,3,6,1.0,0,1.814,,,,,,
334,3,green,yellow,pink,blue,3,6,879,0.609940749363522,0.376691140692643,0.251153819476187,0.541500206628481,3,3,6,1.0,0,1.319,,,,,,
334,3,green,yellow,pink,blue,3,6,880,0.778680105853014,0.623780529952517,0.318269152281087,0.692124970085659,3,3,6,1.0,0,1.169,,,,,,
334,3,green,yellow,pink,blue,3,6,881,0.549698836202691,0.117445763727174,0.879421033427394,0.989540517522755,4,1,4,0.0,1,6.421,,,,,,
334,3,green,yellow,pink,blue,3,6,882,0.647866246164161,0.920057730224083,0.307794188888396,0.489783138379323,3,3,5,1.0,0,2.355,,,,,,
334,3,green,yellow,pink,blue,3,6,883,0.0939582804592745,0.0860318282561296,0.324611844195549,0.364838545140512,1,1,6,1.0,0,0.6,,,,,,
334,3,green,yellow,pink,blue,3,6,884,0.430849594325091,0.197069350324437,0.91037665288642,0.356364233153358,1,1,6,1.0,0,1.066,,,,,,
334,3,green,yellow,pink,blue,3,6,885,0.939996490745274,0.264435838714385,0.136574027808942,0.0815257977583821,3,3,6,1.0,0,0.334,,,,,,
334,3,green,yellow,pink,blue,3,6,886,0.0126102802402082,0.216466812899847,0.921421589644554,0.506864398567826,1,1,6,1.0,0,1.02,,,,,,
334,3,green,yellow,pink,blue,3,6,887,0.64292347277838,0.942499456937845,0.240726358537805,0.793787569382483,3,3,6,1.0,0,0.397,,,,,,
334,3,green,yellow,pink,blue,3,6,888,0.0104767665463157,0.190858627087338,0.0362462095669288,0.451933309970063,1,1,6,1.0,0,0.192,,,,,,
334,3,green,yellow,pink,blue,3,6,889,0.127187536964843,0.907770141783119,0.155287804684908,0.502002432094699,2,2,6,1.0,0,1.165,,,,,,
334,3,green,yellow,pink,blue,3,6,890,0.334647356809928,0.640267378793213,0.942330031014971,0.31744007682275,2,2,6,1.0,0,0.331,,,,,,
334,3,green,yellow,pink,blue,3,6,891,0.954532738679733,0.471679916820391,0.543807196928045,0.75706551694123,4,4,6,1.0,1,0.802,,,,,,
334,3,green,yellow,pink,blue,3,6,892,0.165216050795587,0.506421262088322,0.336653552805233,0.575897825647687,2,2,6,1.0,1,0.812,,,,,,
334,3,green,yellow,pink,blue,3,6,893,0.604267052883465,0.122381601660141,0.0758155209309182,0.936738348188494,3,3,6,1.0,0,1.855,,,,,,
334,3,green,yellow,pink,blue,3,6,894,0.417424517072523,0.138986208038607,0.0592349312905068,0.52011037545562,1,1,6,1.0,0,2.437,,,,,,
