f1_length,f2_length,f3_length,f4_length,timestamp
0.5,0.5,0.5,0.37852308367336,1769670138084
0.5,0.5,0.5,0.04466825443123,1769670138100
0.5,0.5,0.5,0,1769670138117
0.5,0.5,0.5,0,1769670138134
0.5,0.5,0.5,0,1769670138150
0.5,0.5,0.5,0,1769670138167
0.5,0.5,0.5,0,1769670138184
0.5,0.5,0.5,0,1769670138201
0.5,0.5,0.5,0,1769670138217
0.5,0.5,0.5,0,1769670138234
0.5,0.5,0.5,0,1769670138250
0.5,0.5,0.5,0,1769670138267
0.5,0.5,0.5,0,1769670138284
0.5,0.5,0.5,0,1769670138301
0.5,0.5,0.5,0,1769670138317
0.5,0.5,0.5,0,1769670138334
0.5,0.5,0.5,0,1769670138350
0.5,0.5,0.5,0,1769670138367
0.5,0.5,0.5,0,1769670138384
0.5,0.5,0.5,0,1769670138400
0.5,0.5,0.5,0,1769670138417
0.5,0.5,0.5,0,1769670138434
0.5,0.5,0.5,0,1769670138820
0.5,0.5,0.5,0.00661034092335,1769670138868
0.5,0.5,0.5,0.01321947908527,1769670138884
0.5,0.5,0.5,0.01982745971397,1769670138900
0.5,0.5,0.5,0.02643432552639,1769670139026
0.5,0.5,0.5,0.03975875917291,1769670139042
0.5,0.5,0.5,0.05989148279461,1769670139050
0.5,0.5,0.5,0.0938840030605,1769670139067
0.5,0.5,0.5,0.13481881738754,1769670139084
0.5,0.5,0.5,0.20429324303089,1769670139100
0.5,0.5,0.5,0.31004236703002,1769670139117
0.5,0.5,0.5,0.41891311482417,1769670139134
0.5,0.5,0.5,0.54626493652015,1769670139150
0.5,0.5,0.5,0.66626258490768,1769670139167
0.5,0.5,0.5,0.77912812964241,1769670139184
0.5,0.5,0.5,0.90492939342734,1769670139200
0.5,0.5,0.5,1,1769670139217
0.5,0.5,0.5,1,1769670139234
0.5,0.5,0.5,1,1769670139250
0.5,0.5,0.5,1,1769670139267
0.5,0.5,0.5,1,1769670139284
0.5,0.5,0.5,1,1769670139300
0.5,0.5,0.5,1,1769670139317
0.5,0.5,0.5,1,1769670139333
0.5,0.5,0.5,1,1769670139350
0.5,0.5,0.5,1,1769670139367
0.5,0.5,0.5,1,1769670139384
0.5,0.5,0.5,1,1769670139400
0.5,0.5,0.5,1,1769670139417
0.5,0.5,0.5,1,1769670139434
0.5,0.5,0.5,1,1769670139451
0.5,0.5,0.5,1,1769670139467
0.5,0.5,0.5,1,1769670139484
0.5,0.5,0.5,1,1769670139500
0.5,0.5,0.5,1,1769670139517
0.5,0.5,0.5,1,1769670139534
0.5,0.5,0.5,1,1769670139550
0.5,0.5,0.5,1,1769670139600
0.5,0.5,0.5,1,1769670139617
0.5,0.5,0.5,0.99346886931929,1769670139748
0.5,0.5,0.5,0.98037429929731,1769670139784
0.5,0.5,0.5,0.96074900704943,1769670139800
0.5,0.5,0.5,0.915072539581,1769670139817
0.5,0.5,0.5,0.85630913612961,1769670139834
0.5,0.5,0.5,0.79114130138845,1769670139850
0.5,0.5,0.5,0.77151884592684,1769670139867
0.5,0.5,0.5,0.75842427590487,1769670139883
0.5,0.5,0.5,0.74532970588289,1769670139900
0.5,0.5,0.5,0.73231559117466,1769670139917
0.5,0.5,0.5,0.72578854337693,1769670139938
0.5,0.5,0.5,0.706167307555,1769670139950
0.5,0.5,0.5,0.69964077203393,1769670139967
0.5,0.5,0.5,0.68654620201195,1769670139984
0.5,0.5,0.5,0.67353678448978,1769670140000
0.5,0.5,0.5,0.65391663997266,1769670140017
0.5,0.5,0.5,0.63429693566867,1769670140033
0.5,0.5,0.5,0.60158343643344,1769670140050
0.5,0.5,0.5,0.56887076847811,1769670140067
0.5,0.5,0.5,0.52968640586984,1769670140084
0.5,0.5,0.5,0.51006996429387,1769670140100
0.5,0.5,0.5,0.50354829078858,1769670140168
0.5,0.5,0.5,0.49702681843684,1769670140310
0.5,0.5,0.5,0.49050555041701,1769670140404
0.5,0.5,0.5,0.47089034695647,1769670140417
0.5,0.5,0.5,0.43818170341634,1769670140433
0.5,0.5,0.5,0.39238024327905,1769670140451
0.5,0.5,0.5,0.33348682176034,1769670140467
0.5,0.5,0.5,0.27459651417044,1769670140484
0.5,0.5,0.5,0.13074102240768,1769670140500
0.5,0.5,0.5,0.05239593074555,1769670140517
0.5,0.5,0.5,0.02644516596189,1769670140533
0.5,0.5,0.5,0.00051293124025,1769670140550
0.5,0.5,0.5,0,1769670140567
0.5,0.5,0.5,0,1769670140583
0.5,0.5,0.5,0,1769670140600
0.5,0.5,0.5,0,1769670140617
0.5,0.5,0.5,0,1769670140634
0.5,0.5,0.5,0,1769670140650
0.5,0.5,0.5,0,1769670140667
0.5,0.5,0.5,0,1769670140683
0.5,0.5,0.5,0,1769670140700
0.5,0.5,0.5,0,1769670140717
0.5,0.5,0.5,0,1769670140734
0.5,0.5,0.5,0,1769670140750
0.5,0.5,0.5,0,1769670140767
0.5,0.5,0.5,0,1769670140783
0.5,0.5,0.5,0,1769670140800
0.5,0.5,0.5,0,1769670140817
0.5,0.5,0.5,0,1769670140833
0.5,0.5,0.5,0,1769670140850
0.5,0.5,0.5,0,1769670140867
0.5,0.5,0.5,0,1769670140884
0.5,0.5,0.5,0.00661034092335,1769670141458
0.5,0.5,0.5,0.01994767335598,1769670141474
0.5,0.5,0.5,0.02655451926657,1769670141490
0.5,0.5,0.5,0.03964908928854,1769670141500
0.5,0.5,0.5,0.07243833928714,1769670141517
0.5,0.5,0.5,0.09253339697049,1769670141533
0.5,0.5,0.5,0.11891215053571,1769670141550
0.5,0.5,0.5,0.16513028755422,1769670141567
0.5,0.5,0.5,0.19148281287132,1769670141583
0.5,0.5,0.5,0.2440096093855,1769670141600
0.5,0.5,0.5,0.27678116569472,1769670141617
0.5,0.5,0.5,0.34908403278112,1769670141633
0.5,0.5,0.5,0.41501527966752,1769670141650
0.5,0.5,0.5,0.53326222756782,1769670141667
0.5,0.5,0.5,0.64511386603539,1769670141683
0.5,0.5,0.5,0.74994957175445,1769670141700
0.5,0.5,0.5,0.92755947600086,1769670141717
0.5,0.5,0.5,1,1769670141733
0.5,0.5,0.5,1,1769670141750
0.5,0.5,0.5,1,1769670141767
0.5,0.5,0.5,1,1769670141783
0.5,0.5,0.5,1,1769670141800
0.5,0.5,0.5,1,1769670141817
0.5,0.5,0.5,1,1769670141833
0.5,0.5,0.5,1,1769670141902
0.5,0.5,0.5,1,1769670142472
0.5,0.5,0.5,0.98697036654559,1769670142488
0.5,0.5,0.5,0.97387579652362,1769670142500
0.5,0.5,0.5,0.90867908991225,1769670142517
0.5,0.5,0.5,0.83711684834751,1769670142533
0.5,0.5,0.5,0.81100263095863,1769670142550
0.5,0.5,0.5,0.73275693525439,1769670142567
0.5,0.5,0.5,0.69355671744496,1769670142583
0.5,0.5,0.5,0.64153027880448,1769670142600
0.5,0.5,0.5,0.5570176036708,1769670142617
0.5,0.5,0.5,0.48523315986076,1769670142633
0.5,0.5,0.5,0.45274217096682,1769670142650
0.5,0.5,0.5,0.40694012990588,1769670142667
0.5,0.5,0.5,0.38087104105631,1769670142683
0.5,0.5,0.5,0.37435404333018,1769670142700
0.5,0.5,0.5,0.36783732710785,1769670142717
0.5,0.5,0.5,0.38105191792305,1769670143068
0.5,0.5,0.5,0.38762893252385,1769670143083
0.5,0.5,0.5,0.40084028786603,1769670143100
0.5,0.5,0.5,0.40741650827184,1769670143358
0.5,0.5,0.5,0.41399247405578,1769670143367
0.5,0.5,0.5,0.42056818966944,1769670143383
0.5,0.5,0.5,0.42714365944854,1769670143400
0.5,0.5,0.5,0.44681298861977,1769670143417
0.5,0.5,0.5,0.46648164213769,1769670143433
0.5,0.5,0.5,0.47957621215966,1769670143450
0.5,0.5,0.5,0.48614965245749,1769670143534
0.5,0.5,0.5,0.47962873253654,1769670144175
0.5,0.5,0.5,0.4602299970893,1769670144183
0.5,0.5,0.5,0.40889202915185,1769670144200
0.5,0.5,0.5,0.33148624694783,1769670144217
0.5,0.5,0.5,0.22810570731676,1769670144233
0.5,0.5,0.5,0.07181819079849,1769670144250
0.5,0.5,0.5,0,1769670144267
0.5,0.5,0.5,0,1769670144284
0.5,0.5,0.5,0,1769670144300
0.5,0.5,0.5,0,1769670144317
0.5,0.5,0.5,0,1769670144333
0.5,0.5,0.5,0,1769670144350
0.5,0.5,0.5,0,1769670144367
0.5,0.5,0.5,0,1769670144383
0.5,0.5,0.5,0,1769670144400
0.5,0.5,0.5,0,1769670144417
0.5,0.5,0.5,0,1769670144433
0.5,0.5,0.5,0,1769670147572
0.5,0.5,0.5,0.00661034092335,1769670147636
0.5,0.5,0.5,0.02631179705984,1769670147660
0.5,0.5,0.5,0.03291760801774,1769670147676
0.5,0.5,0.5,0.05261500160556,1769670147690
0.5,0.5,0.5,0.05921689099581,1769670147700
0.5,0.5,0.5,0.06581787724044,1769670147716
0.5,0.5,0.5,0.07912036271394,1769670147733
0.5,0.5,0.5,0.1055049118302,1769670147750
0.5,0.5,0.5,0.13865021729189,1769670147766
0.5,0.5,0.5,0.17944090717721,1769670147783
0.5,0.5,0.5,0.21315871580468,1769670147800
0.5,0.5,0.5,0.24622807651469,1769670147816
0.5,0.5,0.5,0.27255873334066,1769670147834
0.5,0.5,0.5,0.31921139520514,1769670147850
0.5,0.5,0.5,0.44105844003729,1769670147867
0.5,0.5,0.5,0.53430288394889,1769670147883
0.5,0.5,0.5,0.62051927597878,1769670147900
0.5,0.5,0.5,0.67366409102249,1769670147916
0.5,0.5,0.5,0.69332682315709,1769670147933
0.5,0.5,0.5,0.71298916296448,1769670147950
0.5,0.5,0.5,0.7392582375139,1769670147966
0.5,0.5,0.5,0.76552540116833,1769670147983
0.5,0.5,0.5,0.8380030832669,1769670148000
0.5,0.5,0.5,0.87728679333282,1769670148016
0.5,0.5,0.5,0.91017835425825,1769670148033
0.5,0.5,0.5,0.92327292428023,1769670148050
0.5,0.5,0.5,0.9561589527312,1769670148066
0.5,0.5,0.5,0.97581717991106,1769670148083
0.5,0.5,0.5,1,1769670148100
0.5,0.5,0.5,1,1769670148116
0.5,0.5,0.5,1,1769670148133
0.5,0.5,0.5,1,1769670148150
0.5,0.5,0.5,1,1769670148166
0.5,0.5,0.5,1,1769670148183
0.5,0.5,0.5,1,1769670148200
0.5,0.5,0.5,1,1769670148216
0.5,0.5,0.5,1,1769670148233
0.5,0.5,0.5,1,1769670148250
0.5,0.5,0.5,1,1769670148266
0.5,0.5,0.5,1,1769670148283
0.5,0.5,0.5,1,1769670148300
0.5,0.5,0.5,1,1769670148316
0.5,0.5,0.5,1,1769670148333
0.5,0.5,0.5,1,1769670148350
0.5,0.5,0.5,1,1769670148366
0.5,0.5,0.5,1,1769670148383
0.5,0.5,0.5,1,1769670148400
0.5,0.5,0.5,1,1769670148416
0.5,0.5,0.5,1,1769670148433
0.5,0.5,0.5,1,1769670148450
0.5,0.5,0.5,1,1769670148467
0.5,0.5,0.5,1,1769670148483
0.5,0.5,0.5,1,1769670148500
0.5,0.5,0.5,1,1769670149282
0.5,0.5,0.5,0.99346886931929,1769670161186
0.5,0.5,0.5,0.98693781855098,1769670161202
0.5,0.5,0.5,0.96731244272142,1769670161216
0.5,0.5,0.5,0.95421787269944,1769670161232
0.5,0.5,0.5,0.93459292213021,1769670161249
0.5,0.5,0.5,0.90187384932303,1769670161266
0.5,0.5,0.5,0.85606087487606,1769670161282
0.5,0.5,0.5,0.82987173483211,1769670161299
0.5,0.5,0.5,0.79715426942803,1769670161316
0.5,0.5,0.5,0.72531636440547,1769670161332
0.5,0.5,0.5,0.69912722436152,1769670161349
0.5,0.5,0.5,0.67302328027103,1769670161366
0.5,0.5,0.5,0.65992871024905,1769670161382
0.5,0.5,0.5,0.64683414022708,1769670161432
0.5,0.5,0.5,0.62721459924919,1769670161449
0.5,0.5,0.5,0.61412002922722,1769670161466
0.5,0.5,0.5,0.58802394560529,1769670161482
0.5,0.5,0.5,0.56840585992067,1769670161499
0.5,0.5,0.5,0.54878830285845,1769670161518
0.5,0.5,0.5,0.54226549683188,1769670161533
0.5,0.5,0.5,0.50955450077587,1769670161549
0.5,0.5,0.5,0.46375039601332,1769670161566
0.5,0.5,0.5,0.41137211592543,1769670161583
0.5,0.5,0.5,0.36557178873189,1769670161599
0.5,0.5,0.5,0.32628807866597,1769670161616
0.5,0.5,0.5,0.30009893862202,1769670161633
0.5,0.5,0.5,0.28049200244777,1769670161649
0.5,0.5,0.5,0.26088621846128,1769670161666
0.5,0.5,0.5,0.25437540412735,1769670161682
0.5,0.5,0.5,0.24786499835255,1769670162129
0.5,0.5,0.5,0.25444874948937,1769670162382
0.5,0.5,0.5,0.26103209669319,1769670162400
0.5,0.5,0.5,0.26761504883835,1769670162416
0.5,0.5,0.5,0.28070961886032,1769670162454
0.5,0.5,0.5,0.2938041888823,1769670162540
0.5,0.5,0.5,0.30689875890427,1769670162620
0.5,0.5,0.5,0.31999332892624,1769670162644
0.5,0.5,0.5,0.33321653471835,1769670162682
0.5,0.5,0.5,0.3397956620324,1769670163071
0.5,0.5,0.5,0.34637448113385,1769670163094
0.5,0.5,0.5,0.35946905115582,1769670163102
0.5,0.5,0.5,0.36604698321194,1769670163149
0.5,0.5,0.5,0.37262462970696,1769670163182
0.5,0.5,0.5,0.38571919972893,1769670164007
0.5,0.5,0.5,0.39229602310764,1769670164022
0.5,0.5,0.5,0.39887258116674,1769670164066
0.5,0.50657280428649,0.5,0.39887258116674,1769670165550
0.5,0.51976787695855,0.5,0.39887258116674,1769670165582
0.5,0.54605451509178,0.5,0.39887258116674,1769670165599
0.5,0.60500292246203,0.5,0.39887258116674,1769670165616
0.5,0.63776141921907,0.5,0.39887258116674,1769670165632
0.5,0.6705191957154,0.5,0.39887258116674,1769670165649
0.5,0.69018199199784,0.5,0.39887258116674,1769670165666
0.5,0.70327656201981,0.5,0.39887258116674,1769670165682
0.5,0.72293870886732,0.5,0.39887258116674,1769670165699
0.5,0.76222241893323,0.5,0.39887258116674,1769670165716
0.5,0.82776910973542,0.5,0.39887258116674,1769670165732
0.5,0.8736178633002,0.5,0.39887258116674,1769670165749
0.5,0.93256036000555,0.5,0.39887258116674,1769670165766
0.5,0.99809760395885,0.5,0.39887258116674,1769670165782
0.5,1,0.5,0.39887258116674,1769670165799
0.5,1,0.5,0.39887258116674,1769670165815
0.5,1,0.5,0.39887258116674,1769670165832
0.5,1,0.5,0.39887258116674,1769670165849
0.5,1,0.5,0.39887258116674,1769670165865
0.5,1,0.5,0.39887258116674,1769670165882
0.5,1,0.5,0.39887258116674,1769670165899
0.5,1,0.5,0.39887258116674,1769670165915
0.5,1,0.5,0.39887258116674,1769670165966
0.5,1,0.5,0.39887258116674,1769670165982
0.5,1,0.5,0.39887258116674,1769670165999
0.5,1,0.5,0.39887258116674,1769670166016
0.5,1,0.5,0.39887258116674,1769670166032
0.5,0.99346886931929,0.5,0.39887258116674,1769670166420
0.5,0.98693781855098,0.5,0.39887258116674,1769670166432
0.5,0.97390883395373,0.5,0.39887258116674,1769670166449
0.5,0.95441678473538,0.5,0.39887258116674,1769670166465
0.5,0.90231607047519,0.5,0.39887258116674,1769670166482
0.5,0.82404499202334,0.5,0.39887258116674,1769670166499
0.5,0.797931640372,0.5,0.39887258116674,1769670166515
0.5,0.70758830042888,0.5,0.39887258116674,1769670166532
0.5,0.57692589839179,0.5,0.39887258116674,1769670166549
0.5,0.42602309730114,0.5,0.39887258116674,1769670166566
0.5,0.28442043330862,0.5,0.39887258116674,1769670166582
0.5,0.15965648817934,0.5,0.39887258116674,1769670166599
0.5,0.06277006821031,0.5,0.39887258116674,1769670166615
0.5,0,0.5,0.39887258116674,1769670166632
0.5,0,0.5,0.39887258116674,1769670166649
0.5,0,0.5,0.39887258116674,1769670166666
0.5,0,0.5,0.39887258116674,1769670166682
0.5,0,0.5,0.39887258116674,1769670166699
0.5,0,0.5,0.39887258116674,1769670166715
0.5,0,0.5,0.39887258116674,1769670166732
0.5,0,0.5,0.39887258116674,1769670166749
0.5,0,0.5,0.39887258116674,1769670166766
0.5,0,0.5,0.39887258116674,1769670166782
0.5,0,0.5,0.39887258116674,1769670166799
0.5,0,0.5,0.39887258116674,1769670166815
0.5,0,0.5,0.39887258116674,1769670166832
0.5,0,0.5,0.39887258116674,1769670166849
0.5,0,0.5,0.39887258116674,1769670166865
0.5,0,0.5,0.39887258116674,1769670166882
0.5,0,0.5,0.39887258116674,1769670166899
0.5,0,0.5,0.39887258116674,1769670166928
0.5,0,0.5,0.39887258116674,1769670170372
0.5,0,0.5,0.39887258116674,1769670171055
0.5,0.01334196141265,0.5,0.39887258116674,1769670171099
0.5,0.04044970238051,0.5,0.39887258116674,1769670171115
0.5,0.07450210591773,0.5,0.39887258116674,1769670171132
0.5,0.18215315021074,0.5,0.39887258116674,1769670171149
0.5,0.31853141441603,0.5,0.39887258116674,1769670171165
0.5,0.43790907161954,0.5,0.39887258116674,1769670171182
0.5,0.5489070669014,0.5,0.39887258116674,1769670171199
0.5,0.67944021031342,0.5,0.39887258116674,1769670171215
0.5,0.85840639851423,0.5,0.39887258116674,1769670171232
0.5,1,0.5,0.39887258116674,1769670171249
0.5,1,0.5,0.39887258116674,1769670171265
0.5,1,0.5,0.39887258116674,1769670171282
0.5,1,0.5,0.39887258116674,1769670171299
0.5,0.99346886931929,0.5,0.39887258116674,1769670188527
0.5,0.96727972927534,0.5,0.39887258116674,1769670188535
0.5,0.94109058923139,0.5,0.39887258116674,1769670188548
0.5,0.86259485940028,0.5,0.39887258116674,1769670188565
0.5,0.8167825003977,0.5,0.39887258116674,1769670188581
0.5,0.7254444573478,0.5,0.39887258116674,1769670188598
0.5,0.55675750951834,0.5,0.39887258116674,1769670188614
0.5,0.28780860122213,0.5,0.39887258116674,1769670188631
0.5,0.10625613785036,0.5,0.39887258116674,1769670188648
0.5,0,0.5,0.39887258116674,1769670188664
0.5,0,0.5,0.39887258116674,1769670188681
0.5,0,0.5,0.39887258116674,1769670188698
0.5,0,0.5,0.39887258116674,1769670188714
0.5,0,0.5,0.39887258116674,1769670188731
0.5,0.00661034092335,0.5,0.39887258116674,1769670188821
0.5,0.03373492838911,0.5,0.39887258116674,1769670188831
0.5,0.09311307943035,0.5,0.39887258116674,1769670188848
0.5,0.18027669135806,0.5,0.39887258116674,1769670188865
0.5,0.25525387881449,0.5,0.39887258116674,1769670188881
0.5,0.37746056861162,0.5,0.39887258116674,1769670188898
0.5,0.51338236764978,0.5,0.39887258116674,1769670188914
0.5,0.60127610683066,0.5,0.39887258116674,1769670188931
0.5,0.60784616510632,0.5,0.39887258116674,1769670188948
0.5,0.61441606551148,0.5,0.39887258116674,1769670188964
0.5,0.62751063553345,0.5,0.39887258116674,1769670188981
0.5,0.60789155266697,0.5,0.39887258116674,1769670189391
0.5,0.58827295457272,0.5,0.39887258116674,1769670189398
0.5,0.55556064236117,0.5,0.39887258116674,1769670189469
0.5,0.51637783596217,0.5,0.39887258116674,1769670189481
0.5,0.41842520459701,0.5,0.39887258116674,1769670189498
0.5,0.41190668063442,0.5,0.39887258116674,1769670189514
0.5,0.42500125065639,0.5,0.39887258116674,1769670189953
0.5,0.43157655708974,0.5,0.39887258116674,1769670189964
0.5,0.44467112711171,0.5,0.39887258116674,1769670190025
0.5,0.4512457310312,0.5,0.39887258116674,1769670190033
0.5,0.47091423684488,0.5,0.39887258116674,1769670190049
0.5,0.49058210645149,0.5,0.39887258116674,1769670190064
0.5,0.49715520013133,0.5,0.39887258116674,1769670190086
0.5,0.48406063010936,0.5,0.39887258116674,1769670190459
0.5,0.47096606008739,0.5,0.39887258116674,1769670190498
0.5,0.46444564195568,0.5,0.39887258116674,1769670190514
0.5,0.45792544522223,0.5,0.39887258116674,1769670190587
0.5,0.45140547355847,0.5,0.39887258116674,1769670190598
0.5,0.4383109035365,0.5,0.39887258116674,1769670190648
0.5,0.4383109035365,0.50657280428649,0.39887258116674,1769670195267
0.5,0.4383109035365,0.51314541041894,0.39887258116674,1769670195281
0.5,0.4383109035365,0.52633971470115,0.39887258116674,1769670195297
0.5,0.4383109035365,0.53291174302925,0.39887258116674,1769670195314
0.5,0.4383109035365,0.57876623745569,0.39887258116674,1769670195331
0.5,0.4383109035365,0.61152534709642,0.39887258116674,1769670195347
0.5,0.4383109035365,0.69009276722825,0.39887258116674,1769670195364
0.5,0.4383109035365,0.74255073718201,0.39887258116674,1769670195381
0.5,0.4383109035365,0.78183444724793,0.39887258116674,1769670195397
0.5,0.4383109035365,0.84737991153301,0.39887258116674,1769670195414
0.5,0.4383109035365,0.88013399971403,0.39887258116674,1769670195431
0.5,0.4383109035365,0.92611816699755,0.39887258116674,1769670195447
0.5,0.4383109035365,0.93921273701952,0.39887258116674,1769670195464
0.5,0.4383109035365,0.94577677868867,0.39887258116674,1769670195521
0.5,0.4383109035365,0.95887134871064,0.39887258116674,1769670195544
0.5,0.4383109035365,0.96543513674521,0.39887258116674,1769670195599
0.5,0.4383109035365,1,0.39887258116674,1769670195614
0.5,0.4383109035365,1,0.39887258116674,1769670195631
0.5,0.4383109035365,1,0.39887258116674,1769670195647
0.5,0.4383109035365,1,0.39887258116674,1769670195664
0.5,0.4383109035365,1,0.39887258116674,1769670195681
0.5,0.4383109035365,1,0.39887258116674,1769670195697
0.5,0.4383109035365,1,0.39887258116674,1769670195714
0.5,0.4383109035365,1,0.39887258116674,1769670195731
0.5,0.4383109035365,1,0.39887258116674,1769670195747
0.5,0.4383109035365,1,0.39887258116674,1769670195764
0.5,0.4383109035365,1,0.39887258116674,1769670195781
0.5,0.4383109035365,1,0.39887258116674,1769670195797
0.5,0.4383109035365,1,0.39887258116674,1769670195814
0.5,0.4383109035365,0.98690542997803,0.39887258116674,1769670196019
0.5,0.4383109035365,0.97381085995605,0.39887258116674,1769670196031
0.5,0.4383109035365,0.93459476899886,0.39887258116674,1769670196047
0.5,0.4383109035365,0.88878131206731,0.39887258116674,1769670196064
0.5,0.4383109035365,0.8364763230207,0.39887258116674,1769670196081
0.5,0.4383109035365,0.73988593558945,0.39887258116674,1769670196097
0.5,0.4383109035365,0.62427565502905,0.39887258116674,1769670196114
0.5,0.4383109035365,0.61118108500707,0.39887258116674,1769670196131
0.5,0.4383109035365,0.6046566507002,0.39887258116674,1769670196337
0.5,0.4383109035365,0.58503813452696,0.39887258116674,1769670196347
0.5,0.4383109035365,0.50738900398003,0.39887258116674,1769670196364
0.5,0.4383109035365,0.33604572862226,0.39887258116674,1769670196381
0.5,0.4383109035365,0.17168709951208,0.39887258116674,1769670196397
0.5,0.4383109035365,0.15876678074778,0.39887258116674,1769670196414
0.5,0.4383109035365,0.15226363613725,0.39887258116674,1769670196431
0.5,0.4383109035365,0.16535820615922,0.39887258116674,1769670196462
0.5,0.4383109035365,0.21835844393788,0.39887258116674,1769670196470
0.5,0.4383109035365,0.31739168653513,0.39887258116674,1769670196481
0.5,0.4383109035365,0.66085652140987,0.39887258116674,1769670196497
0.5,0.4383109035365,1,0.39887258116674,1769670196514
0.5,0.4383109035365,1,0.39887258116674,1769670196531
0.5,0.4383109035365,1,0.39887258116674,1769670196547
0.5,0.4383109035365,1,0.39887258116674,1769670196564
0.5,0.4383109035365,1,0.39887258116674,1769670196581
0.5,0.4383109035365,1,0.39887258116674,1769670197129
0.5,0.4383109035365,0.99346886931929,0.39887258116674,1769670197145
0.5,0.4383109035365,0.98043955868266,0.39887258116674,1769670206819
0.5,0.4383109035365,0.98050481482653,0.39887258116674,1769670206835
0.5,0.4383109035365,0.97397392504686,0.39887258116674,1769670206851
0.5,0.4383109035365,0.96094559737345,0.39887258116674,1769670206897
0.5,0.4383109035365,0.94132055758111,0.39887258116674,1769670206913
0.5,0.4383109035365,0.89564653298006,0.39887258116674,1769670206930
0.5,0.4383109035365,0.83673928609317,0.39887258116674,1769670206947
0.5,0.4383109035365,0.80402170620736,0.39887258116674,1769670206963
0.5,0.4383109035365,0.72545428607552,0.39887258116674,1769670206980
0.5,0.4383109035365,0.60769426694892,0.39887258116674,1769670206997
0.5,0.4383109035365,0.52922624728075,0.39887258116674,1769670207013
0.5,0.4383109035365,0.48363140574828,0.39887258116674,1769670207030
0.5,0.4383109035365,0.43782820492161,0.39887258116674,1769670207047
0.5,0.4383109035365,0.42473363489964,0.39887258116674,1769670207064
0.5,0.4383109035365,0.41821486951934,0.39887258116674,1769670207097
0.5,0.4383109035365,0.42479042678784,0.39887258116674,1769670207279
0.5,0.4383109035365,0.43788499680981,0.39887258116674,1769670207311
0.5,0.4383109035365,0.44445983908276,0.39887258116674,1769670207347
0.5,0.4383109035365,0.45755440910474,0.39887258116674,1769670207367
0.5,0.4383109035365,0.46412857167762,0.39887258116674,1769670207381
0.5,0.4383109035365,0.47070251448736,0.39887258116674,1769670207493
0.5,0.4383109035365,0.49689165453131,0.39887258116674,1769670207501
0.5,0.4383109035365,0.51655872898856,0.39887258116674,1769670207547
0.5,0.4383109035365,0.53622523305049,0.39887258116674,1769670207841
0.5,0.4383109035365,0.54279698219583,0.39887258116674,1769670207857
0.5,0.4383109035365,0.5558915522178,0.39887258116674,1769670207913
0.5,0.4383109035365,0.61483972260574,0.39887258116674,1769670207931
0.5,0.4383109035365,0.62793429262772,0.39887258116674,1769670207947
0.5,0.4383109035365,0.62140945735158,0.39887258116674,1769670208119
0.5,0.4383109035365,0.61488477655555,0.39887258116674,1769670208130
0.5,0.4383109035365,0.6083602523766,0.39887258116674,1769670208147
0.5,0.4383109035365,0.59526568235463,0.39887258116674,1769670208163
0.5,0.4383109035365,0.58217111233266,0.39887258116674,1769670208180
0.5,0.4383109035365,0.57564740730258,0.39887258116674,1769670208197
0.5,0.4383109035365,0.55602965239664,0.39887258116674,1769670208213
0.5,0.4383109035365,0.54950664558525,0.39887258116674,1769670208230
0.5,0.4383109035365,0.54298381949254,0.39887258116674,1769670208313
0.5,0.4383109035365,0.53646117682395,0.39887258116674,1769670211635
0.5,0.4383109035365,0.52993872034603,0.39887258116674,1769670211647
0.5,0.4383109035365,0.49075905115696,0.39887258116674,1769670211663
0.5,0.4383109035365,0.43186149704556,0.39887258116674,1769670211680
0.5,0.4383109035365,0.35329407691372,0.39887258116674,1769670211696
0.5,0.4383109035365,0.27486763620139,0.39887258116674,1769670211713
0.5,0.4383109035365,0.14410154165276,0.39887258116674,1769670211730
0.5,0.4383109035365,0.00717553715258,0.39887258116674,1769670211746
0.5,0.4383109035365,0,0.39887258116674,1769670211763
0.5,0.4383109035365,0,0.39887258116674,1769670211780
0.5,0.4383109035365,0,0.39887258116674,1769670211796
0.5,0.4383109035365,0,0.39887258116674,1769670211813
0.5,0.4383109035365,0,0.39887258116674,1769670211830
0.5,0.4383109035365,0,0.39887258116674,1769670211846
0.5,0.4383109035365,0,0.39887258116674,1769670211863
0.5,0.4383109035365,0,0.39887258116674,1769670211880
0.5,0.4383109035365,0,0.39887258116674,1769670211896
0.5,0.4383109035365,0,0.39887258116674,1769670211913
0.5,0.4383109035365,0,0.39887258116674,1769670211930
0.5,0.4383109035365,0,0.39887258116674,1769670211946
0.5,0.4383109035365,0,0.39887258116674,1769670211963
0.5,0.4383109035365,0.00661034092335,0.39887258116674,1769670213077
0.5,0.4383109035365,0.01321947908527,0.39887258116674,1769670222313
0.5,0.4383109035365,0.01982745971397,0.39887258116674,1769670222329
0.5,0.4383109035365,0.03292202973594,0.39887258116674,1769670222346
0.5,0.4383109035365,0.05932957017023,0.39887258116674,1769670222363
0.5,0.4383109035365,0.09211637659609,0.39887258116674,1769670222379
0.5,0.4383109035365,0.111806384218,0.39887258116674,1769670222396
0.5,0.4383109035365,0.13149435211036,0.39887258116674,1769670222413
0.5,0.4383109035365,0.15785806589513,0.39887258116674,1769670222429
0.5,0.4383109035365,0.16444841073673,0.39887258116674,1769670222446
